arm,run,n_votes,cost,fnr,fpr,threshold,degenerate,app_trained,n_rows
coco_val/siglip/whole_image,safe_off,15,0.2737909210526316,0.0840918157894737,0.18969907894736843,0.40422902631578944,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,15,0.30569315789473683,0.10259002631578946,0.20310326315789473,0.4194544210526316,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,16,0.2726944210526316,0.08004844736842105,0.19264605263157894,0.39902852631578944,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,16,0.31089384210526316,0.10379586842105264,0.20709794736842105,0.4121863157894737,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,17,0.2700137631578947,0.08662231578947369,0.18339142105263156,0.39951444736842107,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,17,0.29520318421052627,0.10103465789473685,0.19416855263157895,0.40755994736842105,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,18,0.26759547368421055,0.08354226315789473,0.18405323684210528,0.39380228947368423,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,18,0.28526415789473686,0.09875242105263157,0.18651178947368421,0.40535176315789473,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,19,0.2580818157894737,0.08045213157894737,0.17762965789473686,0.391748447368421,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,19,0.2773389210526316,0.09293931578947368,0.18439960526315788,0.40109326315789473,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,20,0.24892092105263158,0.08468268421052633,0.16423815789473686,0.3910699473684211,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,20,0.2607173157894737,0.09230565789473684,0.16841165789473686,0.40027805263157895,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,21,0.24614268421052632,0.08611318421052631,0.16002950000000002,0.3878995,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,21,0.25589321052631575,0.09674789473684212,0.15914523684210527,0.3979775263157895,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,22,0.23663573684210526,0.08586834210526316,0.15076742105263158,0.38755444736842104,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,22,0.2516688947368421,0.09733842105263157,0.15433057894736843,0.3965368684210526,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,23,0.23770247368421052,0.08884047368421052,0.14886213157894737,0.3855273947368421,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,23,0.2506812105263158,0.08991592105263158,0.16076531578947367,0.3918047368421053,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,24,0.2347554736842105,0.08989068421052632,0.1448646842105263,0.38488323684210524,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,24,0.25721542105263157,0.09013121052631579,0.16708426315789474,0.3887729736842105,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,25,0.23489063157894735,0.0884346052631579,0.14645607894736842,0.3852132631578947,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,25,0.2518673157894737,0.09006260526315789,0.16180476315789474,0.3864703947368421,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,26,0.24305284210526315,0.09475571052631579,0.1482971315789474,0.3826753157894737,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,26,0.24591218421052632,0.08621102631578947,0.15970115789473685,0.3832072631578947,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,27,0.23943802631578945,0.09168742105263158,0.14775063157894738,0.37967978947368425,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,27,0.24069226315789471,0.07995442105263158,0.1607378157894737,0.38136860526315786,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,28,0.24233444736842108,0.08749773684210527,0.15483671052631579,0.3771567894736842,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,28,0.23359205263157895,0.08157128947368421,0.15202076315789473,0.38155144736842106,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,29,0.24164155263157894,0.0839267894736842,0.1577147894736842,0.3743634736842105,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,29,0.22952786842105263,0.0809396052631579,0.1485882368421053,0.3803046052631579,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,30,0.24116705263157895,0.0924081052631579,0.148759,0.3735679736842105,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,30,0.23118626315789476,0.0841561052631579,0.14703026315789475,0.3803865789473684,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,31,0.23459613157894735,0.09234049999999999,0.1422557105263158,0.37558510526315786,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,31,0.2289993157894737,0.0856161052631579,0.14338315789473682,0.3814207631578947,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,32,0.2377195,0.08974326315789474,0.14797631578947368,0.36992723684210527,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,32,0.22588936842105262,0.08246989473684212,0.14341952631578947,0.3769765263157895,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,33,0.23668981578947368,0.0846148947368421,0.15207492105263157,0.36549349999999997,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,33,0.22728231578947367,0.08065894736842105,0.14662336842105264,0.37336726315789476,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,34,0.22881492105263157,0.07992855263157896,0.14888644736842105,0.36507928947368423,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,34,0.22761747368421054,0.07596463157894737,0.1516527894736842,0.3726695,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,35,0.23219915789473683,0.08649905263157895,0.1457002105263158,0.36911023684210525,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,35,0.22395523684210525,0.07589534210526316,0.1480600263157895,0.3706952894736842,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,36,0.23726376315789474,0.08924531578947369,0.1480185263157895,0.367405,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,36,0.22830515789473685,0.07713207894736843,0.1511731052631579,0.36881913157894736,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,37,0.22920736842105263,0.08594676315789473,0.1432605,0.36777355263157896,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,37,0.22498707894736844,0.07482792105263159,0.15015905263157894,0.3664037631578947,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,38,0.22708442105263157,0.08709568421052631,0.1399888157894737,0.3655405,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,38,0.22864852631578947,0.07266052631578947,0.15598800000000002,0.36351686842105263,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,39,0.22550031578947372,0.08622563157894737,0.13927473684210526,0.3652291578947368,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,39,0.22387957894736843,0.07372365789473685,0.15015594736842106,0.3632562631578948,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,40,0.2300702105263158,0.0866197105263158,0.14345044736842105,0.3600486842105263,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,40,0.23366797368421055,0.07394947368421052,0.15971852631578948,0.3602387368421052,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,41,0.22790739473684213,0.08430181578947368,0.1436055263157895,0.3602893157894737,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,41,0.2309232105263158,0.07506757894736843,0.15585576315789473,0.35718147368421055,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,42,0.2318300263157895,0.08927047368421052,0.14255957894736843,0.3577977894736842,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,42,0.22744134210526315,0.07971118421052631,0.14773013157894735,0.3623431315789474,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,43,0.23091415789473682,0.09099118421052632,0.139923,0.3564874736842105,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,43,0.22507526315789475,0.07632528947368422,0.14874986842105264,0.35795784210526316,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,44,0.21949847368421052,0.08519447368421053,0.13430399999999998,0.3569688947368421,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,44,0.22461586842105263,0.080659,0.143957,0.3582534473684211,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,45,0.22189334210526312,0.09030592105263158,0.13158734210526316,0.35594823684210525,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,45,0.22249365789473682,0.07811726315789473,0.14437636842105264,0.3592661052631579,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,46,0.21557947368421052,0.08460615789473684,0.13097336842105264,0.3556697894736842,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,46,0.21466413157894737,0.07558757894736842,0.13907652631578946,0.3582940263157895,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,47,0.21762805263157894,0.08714642105263158,0.13048165789473684,0.3544496052631579,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,47,0.21731836842105265,0.07652957894736842,0.14078871052631578,0.3555676052631579,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,48,0.22044368421052632,0.08913978947368421,0.13130381578947367,0.35426636842105264,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,48,0.2237828947368421,0.07653792105263157,0.14724500000000001,0.3539203157894737,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,49,0.2169823947368421,0.08889815789473685,0.1280842105263158,0.3540294736842105,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,49,0.21821036842105265,0.07389765789473685,0.14431276315789474,0.352450552631579,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,50,0.22020444736842107,0.08794205263157895,0.1322624736842105,0.3519645,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,50,0.22102657894736844,0.07492955263157895,0.14609705263157896,0.35163381578947367,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,51,0.2211504736842105,0.08556715789473684,0.13558336842105262,0.3503666052631579,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,51,0.21753452631578946,0.07632263157894736,0.14121194736842105,0.3502448157894737,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,52,0.22032102631578948,0.08738847368421052,0.13293263157894739,0.3513012894736842,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,52,0.21904894736842104,0.07327968421052632,0.14576928947368423,0.3484545789473684,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,53,0.2195937105263158,0.08421513157894737,0.1353785789473684,0.3476990263157895,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,53,0.2095161052631579,0.07177221052631579,0.13774405263157896,0.3475006052631579,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,54,0.21977034210526314,0.08600636842105262,0.13376405263157895,0.3491177894736842,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,54,0.20992084210526316,0.07453897368421053,0.13538184210526316,0.3468120789473684,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,55,0.21764613157894735,0.08431231578947368,0.1333338947368421,0.3468577894736842,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,55,0.2054938947368421,0.07125547368421054,0.13423847368421052,0.34585465789473685,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,56,0.21504473684210526,0.08205592105263158,0.1329888947368421,0.3451701315789474,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,56,0.20870336842105264,0.0706476052631579,0.13805584210526314,0.3423028684210527,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,57,0.21521063157894735,0.08586494736842105,0.12934578947368422,0.3464612894736842,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,57,0.2035265263157895,0.07057407894736843,0.1329525,0.3434831842105263,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,58,0.21506763157894737,0.08362955263157894,0.13143810526315788,0.34399242105263156,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,58,0.20253402631578946,0.06891752631578947,0.13361660526315788,0.3418147368421053,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,59,0.21407815789473686,0.08096297368421053,0.13311518421052632,0.3442619210526316,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,59,0.20185865789473684,0.07155697368421053,0.13030184210526316,0.34503723684210524,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,60,0.21256626315789473,0.0840276052631579,0.12853860526315788,0.34653581578947373,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,60,0.20252994736842106,0.07148928947368421,0.13104086842105264,0.34304839473684207,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,61,0.21406476315789474,0.08162007894736842,0.13244465789473683,0.34527955263157895,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,61,0.21089547368421052,0.07644476315789474,0.13445084210526315,0.33923639473684214,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,62,0.21174926315789472,0.081318,0.13043126315789474,0.34434505263157894,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,62,0.21610784210526313,0.07709184210526317,0.1390159736842105,0.34211455263157897,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,63,0.21509184210526314,0.07948592105263158,0.13560586842105263,0.3409101842105263,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,63,0.21364634210526315,0.07989121052631579,0.13375515789473685,0.34324302631578946,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,64,0.2146286842105263,0.07979184210526316,0.13483678947368422,0.33928847368421056,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,64,0.2212751578947368,0.08795481578947369,0.13332034210526317,0.3441186842105263,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,65,0.21473513157894739,0.0819465,0.1327886052631579,0.3378175263157895,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,65,0.21181352631578948,0.0776076052631579,0.13420605263157895,0.33994205263157895,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,66,0.2114976052631579,0.08312649999999999,0.12837115789473685,0.34279357894736845,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,66,0.21846573684210527,0.08694718421052632,0.13151855263157894,0.3404140789473684,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,67,0.21078063157894739,0.08281742105263158,0.1279631052631579,0.3440701842105263,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,67,0.21875121052631577,0.08789928947368421,0.1308518947368421,0.3428543947368421,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,68,0.2085501052631579,0.08478226315789474,0.12376781578947368,0.3454695,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,68,0.2161033947368421,0.0839937105263158,0.1321097894736842,0.3387181842105263,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,69,0.2037854210526316,0.08008026315789474,0.12370513157894737,0.3441193421052631,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,69,0.20600292105263157,0.0767105,0.12929244736842105,0.33556247368421055,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,70,0.2025726052631579,0.07765057894736842,0.12492215789473683,0.34210478947368417,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,70,0.21140042105263157,0.08641905263157895,0.1249813947368421,0.34259263157894737,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,71,0.20601863157894737,0.07911581578947369,0.12690294736842106,0.3410419210526316,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,71,0.19997502631578948,0.0751988947368421,0.1247761052631579,0.3392630263157895,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,72,0.20489205263157895,0.08003734210526316,0.12485476315789472,0.3409571315789474,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,72,0.19886684210526315,0.07130889473684211,0.1275578947368421,0.3392897894736842,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,73,0.2032165,0.08177081578947369,0.1214457105263158,0.342449,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,73,0.1991693157894737,0.07327213157894737,0.12589723684210527,0.3381151315789474,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,74,0.20718692105263156,0.08309507894736842,0.12409181578947368,0.34406965789473687,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,74,0.20042573684210527,0.07570584210526317,0.12471992105263158,0.33981881578947365,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,75,0.2048972894736842,0.08480671052631579,0.12009055263157895,0.34619544736842106,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,75,0.20189692105263157,0.07765342105263158,0.12424342105263159,0.33872489473684214,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,76,0.2037006052631579,0.08570213157894736,0.11799836842105264,0.34801152631578947,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,76,0.20123194736842107,0.07480313157894737,0.12642881578947368,0.3381988684210526,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,77,0.2018758157894737,0.0853422894736842,0.1165335,0.34709486842105264,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,77,0.20031015789473686,0.0732298947368421,0.12708028947368422,0.3374787368421053,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,78,0.20099347368421053,0.08318407894736843,0.1178095,0.34274613157894734,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,78,0.1968927105263158,0.07129313157894737,0.1255997105263158,0.3380777894736842,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,79,0.19783255263157895,0.08227234210526316,0.11556023684210527,0.3422880526315789,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,79,0.19836663157894735,0.07284052631578947,0.12552613157894735,0.3382707368421053,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,80,0.1966702894736842,0.07960855263157895,0.1170616842105263,0.34176915789473683,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,80,0.19376823684210526,0.07466263157894737,0.11910568421052632,0.33969618421052633,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,81,0.20137710526315789,0.082535,0.11884207894736842,0.3414195,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,81,0.1972876052631579,0.07357126315789475,0.1237163947368421,0.33693752631578944,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,82,0.1988837105263158,0.08137547368421053,0.11750828947368422,0.34172044736842105,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,82,0.1958053157894737,0.07258089473684211,0.12322436842105264,0.3362298684210526,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,83,0.19861215789473685,0.0827427105263158,0.11586947368421052,0.3410463947368421,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,83,0.19369597368421052,0.07047289473684211,0.12322307894736843,0.33577894736842107,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,84,0.19731026315789474,0.08038000000000001,0.11693026315789473,0.3420897368421053,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,84,0.19267073684210526,0.0718142105263158,0.12085652631578947,0.3368438947368421,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,85,0.2010227105263158,0.08276194736842106,0.11826065789473683,0.34470257894736844,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,85,0.19540026315789474,0.07133765789473685,0.12406257894736843,0.33619892105263155,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,86,0.20106684210526315,0.08103302631578947,0.12003376315789475,0.345007,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,86,0.19541434210526315,0.06794244736842105,0.12747186842105263,0.334518947368421,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,87,0.204506,0.08293263157894737,0.1215733157894737,0.3465434736842105,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,87,0.19793621052631577,0.0691082894736842,0.12882797368421053,0.3336271842105263,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,88,0.2061676052631579,0.08314278947368421,0.1230247894736842,0.34570505263157897,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,88,0.19518247368421054,0.06861805263157895,0.12656436842105265,0.33408468421052634,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,89,0.20272973684210527,0.0813245,0.12140518421052632,0.34325147368421055,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,89,0.19559444736842105,0.07108284210526315,0.12451157894736842,0.33423263157894734,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,90,0.2092053947368421,0.08190539473684211,0.12730002631578946,0.3419965263157895,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,90,0.1982451842105263,0.06780744736842105,0.13043768421052632,0.3343275789473684,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,91,0.2031162105263158,0.08340155263157896,0.1197147105263158,0.34430234210526317,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,91,0.19959565789473682,0.06750047368421053,0.13209523684210525,0.33203634210526317,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,92,0.20124202631578947,0.08079894736842105,0.120443,0.3444672894736842,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,92,0.2004237105263158,0.07307355263157894,0.12735013157894737,0.33390834210526316,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,93,0.19699176315789474,0.08219615789473685,0.11479555263157896,0.34510123684210525,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,93,0.20092715789473684,0.07131526315789473,0.12961186842105263,0.33419894736842104,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,94,0.19708636842105265,0.08396031578947367,0.11312594736842105,0.34629513157894737,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,94,0.19622576315789472,0.07421628947368421,0.12200942105263159,0.3361193947368421,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,95,0.19579484210526318,0.08242494736842106,0.1133698157894737,0.34605926315789476,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,95,0.19592784210526315,0.07270789473684211,0.12321992105263158,0.33688049999999997,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,96,0.19366694736842105,0.07702818421052632,0.11663868421052631,0.3417961315789474,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,96,0.19460215789473684,0.07081023684210526,0.12379197368421052,0.3407592894736842,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,97,0.19743694736842105,0.07828244736842105,0.11915447368421053,0.3404160789473684,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,97,0.1933776052631579,0.07098357894736843,0.12239405263157895,0.3432473157894737,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,98,0.19876013157894737,0.08273676315789474,0.11602336842105264,0.3455002105263158,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,98,0.19700065789473684,0.0716306052631579,0.12537005263157894,0.3427272894736842,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,99,0.19870078947368422,0.08550294736842105,0.11319789473684211,0.34671052631578947,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,99,0.19755313157894736,0.07148773684210527,0.1260653157894737,0.3414461315789474,0.0,1.0,38
coco_val/siglip/whole_image,safe_off,100,0.1939088947368421,0.08028239473684211,0.11362644736842105,0.34542107894736845,0.0,1.0,38
coco_val/siglip/whole_image,safe_on,100,0.19609176315789476,0.07111952631578948,0.12497221052631578,0.3414970263157895,0.0,1.0,38
visual_genome_m/siglip/whole_image,safe_off,2,0.979677125,0.504189875,0.47548737500000005,0.50478475,0.0,0.0,8
visual_genome_m/siglip/whole_image,safe_on,2,0.979677125,0.504189875,0.47548737500000005,0.50478475,0.0,0.0,8
visual_genome_m/siglip/whole_image,safe_off,3,0.9764307333333334,0.48966400000000004,0.4867667333333333,0.5019062666666667,0.0,0.0,15
visual_genome_m/siglip/whole_image,safe_on,3,0.9764307333333334,0.48966400000000004,0.4867667333333333,0.5019062666666667,0.0,0.0,15
visual_genome_m/siglip/whole_image,safe_off,4,0.7946135625,0.2867368125,0.5078768125,0.51255871875,0.0,0.0,32
visual_genome_m/siglip/whole_image,safe_on,4,0.8421481851851852,0.3482728888888889,0.4938754074074074,0.5178595555555555,0.0,0.0,27
visual_genome_m/siglip/whole_image,safe_off,5,0.7847895588235294,0.26136270588235294,0.523426794117647,0.4881199117647059,0.0,0.0,34
visual_genome_m/siglip/whole_image,safe_on,5,0.85932140625,0.3405321875,0.5187891875,0.5031664375,0.0,0.0,32
visual_genome_m/siglip/whole_image,safe_off,6,0.7188049411764706,0.25880323529411764,0.46000167647058826,0.4739953529411765,0.0,0.0,34
visual_genome_m/siglip/whole_image,safe_on,6,0.8574407941176471,0.34626776470588233,0.5111729705882353,0.4951635294117647,0.0,0.0,34
visual_genome_m/siglip/whole_image,safe_off,7,0.674278705882353,0.24356676470588237,0.4307119705882353,0.4566374411764706,0.0,0.7941176470588235,34
visual_genome_m/siglip/whole_image,safe_on,7,0.8249628823529411,0.3693024411764706,0.45566038235294115,0.4946035882352941,0.058823529411764705,0.4411764705882353,34
visual_genome_m/siglip/whole_image,safe_off,8,0.6317083529411764,0.21501020588235295,0.4166980294117647,0.4422565,0.0,0.9117647058823529,34
visual_genome_m/siglip/whole_image,safe_on,8,0.7767140588235294,0.3205149705882353,0.45619914705882353,0.4880895,0.058823529411764705,0.6176470588235294,34
visual_genome_m/siglip/whole_image,safe_off,9,0.5732084117647059,0.21032126470588233,0.3628870882352941,0.4378048823529412,0.0,0.9705882352941176,34
visual_genome_m/siglip/whole_image,safe_on,9,0.725293794117647,0.27382944117647057,0.4514643529411765,0.4756593529411765,0.029411764705882353,0.7941176470588235,34
visual_genome_m/siglip/whole_image,safe_off,10,0.5176751176470589,0.1840763823529412,0.3335986764705882,0.4262592647058824,0.0,0.9705882352941176,34
visual_genome_m/siglip/whole_image,safe_on,10,0.6489881470588236,0.23690808823529408,0.4120801176470588,0.4675505882352941,0.029411764705882353,0.8235294117647058,34
visual_genome_m/siglip/whole_image,safe_off,11,0.5003580588235295,0.18324629411764706,0.31711179411764706,0.4176759705882353,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,11,0.6264398823529412,0.22400523529411764,0.4024345294117647,0.4622871470588235,0.029411764705882353,0.8529411764705882,34
visual_genome_m/siglip/whole_image,safe_off,12,0.47572488235294114,0.18185029411764705,0.29387447058823524,0.4099583529411765,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,12,0.6010231764705882,0.21204073529411765,0.3889824705882353,0.4567799411764706,0.029411764705882353,0.8529411764705882,34
visual_genome_m/siglip/whole_image,safe_off,13,0.4456983235294118,0.1670665294117647,0.27863176470588236,0.40456664705882356,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,13,0.566246794117647,0.19709720588235297,0.3691495882352941,0.45363373529411766,0.029411764705882353,0.8529411764705882,34
visual_genome_m/siglip/whole_image,safe_off,14,0.4320257941176471,0.16990847058823527,0.26211726470588237,0.4013825588235294,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,14,0.5390641470588236,0.20084155882352941,0.33822250000000004,0.4483646176470588,0.029411764705882353,0.9117647058823529,34
visual_genome_m/siglip/whole_image,safe_off,15,0.42603388235294115,0.1578751176470588,0.26815876470588235,0.39430844117647057,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,15,0.5241933235294117,0.2117719117647059,0.3124213823529412,0.44152441176470586,0.029411764705882353,0.9411764705882353,34
visual_genome_m/siglip/whole_image,safe_off,16,0.4228682058823529,0.16504547058823532,0.2578225,0.3922058823529412,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,16,0.49550508823529416,0.1960130588235294,0.2994918529411765,0.4330174117647059,0.029411764705882353,0.9411764705882353,34
visual_genome_m/siglip/whole_image,safe_off,17,0.4153151176470588,0.15744061764705883,0.2578744705882353,0.3892105882352941,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,17,0.4795141176470588,0.19073532352941178,0.2887786176470588,0.42771123529411764,0.029411764705882353,0.9411764705882353,34
visual_genome_m/siglip/whole_image,safe_off,18,0.40529429411764706,0.16133767647058825,0.24395670588235294,0.384869705882353,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,18,0.4724400882352941,0.19227920588235292,0.28016082352941174,0.4235060588235294,0.029411764705882353,0.9411764705882353,34
