arm,dataset,t,mean,q25,q75,coverage,n_cells,baseline
gp_rbf_blend,caltech101_m,95,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,96,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,97,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,98,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,99,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,100,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,101,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,102,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,103,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,104,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,105,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,106,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,107,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,108,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,109,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,110,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,111,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,112,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,113,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,114,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,115,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,116,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,117,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,118,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,119,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,120,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,121,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,122,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,123,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,124,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,125,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,126,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,127,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,128,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,129,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,130,1.0,1.0,1.0,1.0,30,0.9997202333333334
