dataset,embedder,style,inclusion_k,n_cells,d_mean,d_se,d_lo,d_hi,a_mean,b_mean,contrast,arm_b,harmed,sig_better,sig_worse
visual_genome_m,siglip+dinov3_patch,max_patch,7.0,68,0.0022679423046875003,0.0017170659524020563,-0.0010541415251177626,0.005581890793686813,0.025768283510454966,0.028036225815142465,ship_cost,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,8.0,68,0.0022342730968520222,0.0016304871754948588,-0.0009516968021886491,0.005561806788653203,0.02086956435661765,0.023103837453469667,ship_cost,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,9.0,68,0.0018884850292968736,0.00160805838245734,-0.001174694329381607,0.005274630390190572,0.01761062752225988,0.019499112551556758,ship_cost,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,10.0,68,0.0017212400043083633,0.0015784784461570884,-0.0012361642516407689,0.004889246579632925,0.015173997432143267,0.016895237436451632,ship_cost,hinge,False,False,False
caltech101_m,siglip,whole_image,-10.0,24,0.0006095591054280647,0.028636546623046426,-0.059019524461776725,0.0610174327502594,0.059176825606485996,0.05978638471191406,ship_regret,hinge,True,False,False
caltech101_m,siglip,whole_image,-9.0,24,0.0006095590970865867,0.028429684318123618,-0.05886426871028646,0.06118719854757689,0.05917682557047527,0.059786384667561844,ship_regret,hinge,True,False,False
caltech101_m,siglip,whole_image,-8.0,24,0.0006095591235351569,0.028079411379926516,-0.05880585982466634,0.06127004633382161,0.0591768256274414,0.059786384750976564,ship_regret,hinge,True,False,False
caltech101_m,siglip,whole_image,-7.0,24,0.0006095592024739568,0.027435056228984813,-0.05880930909509277,0.0608095305875244,0.059176825390625,0.05978638459309896,ship_regret,hinge,True,False,False
caltech101_m,siglip,whole_image,-6.0,24,0.0006095586914062525,0.028596785558336352,-0.05891127223819987,0.061270045325520835,0.05917682590494792,0.059786384596354165,ship_regret,hinge,True,False,False
caltech101_m,siglip,whole_image,-5.0,24,0.0006095581445312489,0.028770796862276554,-0.05901569002604167,0.061122231271647134,0.05917682645833333,0.05978638460286458,ship_regret,hinge,True,False,False
caltech101_m,siglip,whole_image,-4.0,24,0.0006095616276041669,0.02804154190568707,-0.058935482070312496,0.061165096601562496,0.059176823046875,0.059786384674479165,ship_regret,hinge,True,False,False
caltech101_m,siglip,whole_image,-3.0,24,0.0006095603645833308,0.02772195774922914,-0.058868064159505205,0.061082136539713526,0.05917682440104167,0.059786384765625,ship_regret,hinge,True,False,False
caltech101_m,siglip,whole_image,-2.0,24,0.0006095525000000013,0.028423576027062088,-0.05895391445442707,0.06107629762760416,0.059176832031249994,0.05978638453124999,ship_regret,hinge,True,False,False
caltech101_m,siglip,whole_image,-1.0,24,0.0006095630208333332,0.027424505265864846,-0.058759428333333336,0.06112200666666667,0.0591768309375,0.05978639395833333,ship_regret,hinge,True,False,False
caltech101_m,siglip,whole_image,-0.5,24,0.0006095692083592392,0.029043233083963112,-0.058864992564235566,0.06122697257598248,0.05917680794587191,0.05978637715423115,ship_regret,hinge,True,False,False
caltech101_m,siglip,whole_image,-0.25,24,0.0006095623076823551,0.02858406906513844,-0.058821387768772534,0.06140600132292032,0.05917681984956196,0.05978638215724432,ship_regret,hinge,True,False,False
caltech101_m,siglip,whole_image,0.0,24,0.0006095502083333348,0.027956016819004448,-0.05891442286458333,0.06120243296875,0.059176825833333335,0.05978637604166667,ship_regret,hinge,True,False,False
caltech101_m,siglip,whole_image,1.0,24,0.0003047751041666674,0.01435601764568864,-0.02944636905208333,0.03059512794791666,0.029588412916666668,0.029893188020833336,ship_regret,hinge,True,False,False
caltech101_m,siglip,whole_image,2.0,24,0.00015200645833333333,0.007122421333086841,-0.014751190625000002,0.015232195171875,0.014794587552083334,0.014946594010416668,ship_regret,hinge,True,False,False
caltech101_m,siglip,whole_image,3.0,24,7.447885416666702e-05,0.0035131372025422754,-0.007374767244791665,0.00763985625,0.007398818151041667,0.007473297005208334,ship_regret,hinge,False,False,False
caltech101_m,siglip,whole_image,4.0,24,3.574678385416674e-05,0.0018071615405715722,-0.0037011220442708334,0.0038268738652343756,0.00370090171875,0.003736648502604167,ship_regret,hinge,False,False,False
caltech101_m,siglip,whole_image,5.0,24,1.5872623697916772e-05,0.0008974705119411001,-0.0018499219212239576,0.001911910499674479,0.0018524516276041665,0.0018683242513020835,ship_regret,hinge,False,False,False
caltech101_m,siglip,whole_image,6.0,24,7.80928059895839e-06,0.00042911952710077817,-0.0009186342024739584,0.0009557625315755207,0.0009263528450520832,0.0009341621256510418,ship_regret,hinge,False,False,False
caltech101_m,siglip,whole_image,7.0,24,3.876852213541676e-06,0.0002215463269628093,-0.00046379109562174475,0.0004771824604492186,0.00046320421061197913,0.0004670810628255209,ship_regret,hinge,False,False,False
caltech101_m,siglip,whole_image,8.0,24,1.9146077473958343e-06,0.00010781849158945997,-0.00022940303149414064,0.00023866142663574218,0.0002316259236653646,0.00023354053141276044,ship_regret,hinge,False,False,False
caltech101_m,siglip,whole_image,9.0,24,9.463871256510442e-07,5.5851669792045175e-05,-0.00011596897334798176,0.0001194633740641276,0.00011582387858072916,0.00011677026570638022,ship_regret,hinge,False,False,False
caltech101_m,siglip,whole_image,10.0,24,4.6872762044271007e-07,2.764988996192737e-05,-5.79550835164388e-05,5.969887742106119e-05,5.7916405232747395e-05,5.838513285319011e-05,ship_regret,hinge,False,False,False
coco_val,siglip,whole_image,-10.0,76,0.006746835325670744,0.0014276353113705591,0.004109080754214639,0.009608169551838122,0.017541184119102077,0.024288019444772824,ship_regret,hinge,False,False,True
coco_val,siglip,whole_image,-9.0,76,0.006162083723530018,0.0014282778874153536,0.003445455305503443,0.009082097568519994,0.018733859387335527,0.024895943110865543,ship_regret,hinge,False,False,True
coco_val,siglip,whole_image,-8.0,76,0.005322774252415707,0.0014187494773817198,0.0025731851600855784,0.008206203611559413,0.02029333227436267,0.02561610652677837,ship_regret,hinge,False,False,True
coco_val,siglip,whole_image,-7.0,76,0.004237416253597862,0.001433417024050637,0.0015583263323139403,0.006964186357074939,0.022328622623869244,0.026566038877467106,ship_regret,hinge,False,False,True
coco_val,siglip,whole_image,-6.0,76,0.0028108744798519742,0.0014227418804574061,3.6755029862253664e-05,0.005596837677708673,0.024982584679276314,0.02779345915912829,ship_regret,hinge,False,False,True
coco_val,siglip,whole_image,-5.0,76,0.0009831268667763158,0.0013835419850063292,-0.0017653300640933386,0.0036094557921463794,0.028410123659539474,0.029393250526315796,ship_regret,hinge,False,False,False
coco_val,siglip,whole_image,-4.0,76,-0.0018326889720394735,0.0015175503740798354,-0.0051216423454975325,0.001032296317434208,0.03355747174342105,0.03172478277138157,ship_regret,hinge,False,False,False
coco_val,siglip,whole_image,-3.0,76,-0.006159105731907895,0.001999119463226858,-0.010160705836554276,-0.00234075840789474,0.03850186960526316,0.03234276387335527,ship_regret,hinge,False,True,False
coco_val,siglip,whole_image,-2.0,76,-0.012713249407894735,0.002446296945670218,-0.01771290640419408,-0.00818857221299342,0.042507514934210525,0.029794265526315786,ship_regret,hinge,False,True,False
coco_val,siglip,whole_image,-1.0,76,-0.02039273407894736,0.0027165571973347576,-0.025977809787006576,-0.015103603721217105,0.04788806388157895,0.027495329802631578,ship_regret,hinge,False,True,False
coco_val,siglip,whole_image,-0.5,76,-0.023378637426543506,0.00285208038528347,-0.029096229460836228,-0.017976281474659725,0.051593267076211646,0.028214629649668144,ship_regret,hinge,False,True,False
coco_val,siglip,whole_image,-0.25,76,-0.024257684488186142,0.003052791927976677,-0.030612274257655375,-0.018614196679716546,0.0538505018396766,0.02959281735149045,ship_regret,hinge,False,True,False
coco_val,siglip,whole_image,0.0,76,-0.0029512145394736834,0.002912363529737506,-0.008745245499999998,0.0023251185098684198,0.05696752296052631,0.05401630842105263,ship_regret,hinge,False,False,False
coco_val,siglip,whole_image,1.0,76,-0.0023179625328947373,0.002460225423627132,-0.007190975643914473,0.002167224582236839,0.042478595032894736,0.040160632499999994,ship_regret,hinge,False,False,False
coco_val,siglip,whole_image,2.0,76,-0.0017519604111842092,0.003201591854074249,-0.007702607737253288,0.004883200643503291,0.039801759720394736,0.03804979930921053,ship_regret,hinge,False,False,False
coco_val,siglip,whole_image,3.0,76,0.0005645231496710521,0.0034688912151066577,-0.005501253456003292,0.007990308825041115,0.03326160171052632,0.03382612486019737,ship_regret,hinge,False,False,False
coco_val,siglip,whole_image,4.0,76,0.0028305969120065795,0.003174461862042111,-0.002488465779091283,0.009949662781661178,0.02308784319078947,0.02591844010279605,ship_regret,hinge,False,False,False
coco_val,siglip,whole_image,5.0,76,0.0034145442886513158,0.002999719805420926,-0.0018348362823293585,0.009870735840768915,0.01619304420024671,0.019607588488898025,ship_regret,hinge,False,False,False
coco_val,siglip,whole_image,6.0,76,0.004082129394531251,0.0027414304250678503,-0.0008654822244551812,0.009887011130653779,0.011034479029605264,0.015116608424136514,ship_regret,hinge,False,False,False
coco_val,siglip,whole_image,7.0,76,0.0042153766401110205,0.002381017097518724,-8.777383673416752e-06,0.009292301126606188,0.0074833147250205605,0.011698691365131578,ship_regret,hinge,False,False,False
coco_val,siglip,whole_image,8.0,76,0.004369369275801809,0.0022393147112228277,0.0004984284581234582,0.009202280188438014,0.005196940049342106,0.009566309325143912,ship_regret,hinge,False,False,True
coco_val,siglip,whole_image,9.0,76,0.004092543793302837,0.0019760355920613714,0.0006441226685148542,0.008194398270170513,0.003975014822162829,0.008067558615465665,ship_regret,hinge,False,False,True
coco_val,siglip,whole_image,10.0,76,0.003469925958059211,0.0018180787864302216,0.0002726003543476305,0.007311617264478179,0.003342298580515008,0.006812224538574219,ship_regret,hinge,False,False,True
coco_val,siglip+dinov3_patch,max_patch,-10.0,76,0.005081980710706209,0.0011313004030262868,0.002944166376230341,0.007253184716152784,0.021013865496376443,0.026095846207082652,ship_regret,hinge,False,False,True
coco_val,siglip+dinov3_patch,max_patch,-9.0,76,0.004677515454358553,0.001196828120823921,0.002376684048991956,0.007121416889587399,0.021628775987613078,0.026306291441971632,ship_regret,hinge,False,False,True
coco_val,siglip+dinov3_patch,max_patch,-8.0,76,0.004116427025339227,0.0011730666581372291,0.001884134075355931,0.006467877952688117,0.02237658282072368,0.026493009846062912,ship_regret,hinge,False,False,True
coco_val,siglip+dinov3_patch,max_patch,-7.0,76,0.003390523464226973,0.0011772044743804612,0.0010846131203870264,0.005661106315725225,0.02325691925575658,0.02664744271998355,ship_regret,hinge,False,False,True
coco_val,siglip+dinov3_patch,max_patch,-6.0,76,0.0024044326367187495,0.0011880524418609025,-8.267827752364328e-05,0.004704684595317638,0.024340830844983556,0.026745263481702298,ship_regret,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,-5.0,76,0.0010981842639802629,0.001172559637679119,-0.0012841509990748358,0.0033889176075246694,0.025839937117598685,0.026938121381578944,ship_regret,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,-4.0,76,-0.0008316949218750001,0.0012250769978279534,-0.003382958401932565,0.0015677346910978607,0.028391812442434206,0.027560117520559212,ship_regret,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,-3.0,76,-0.003326951965460527,0.0013790120570036717,-0.005916729936677633,-0.0006549136052631592,0.03143680381578948,0.028109851850328948,ship_regret,hinge,False,True,False
coco_val,siglip+dinov3_patch,max_patch,-2.0,76,-0.00540010935855263,0.0016085334528554561,-0.008682729898848681,-0.0023579249901315813,0.032866311809210534,0.027466202450657895,ship_regret,hinge,False,True,False
coco_val,siglip+dinov3_patch,max_patch,-1.0,76,-0.008366928881578948,0.0020100765232048045,-0.012544462138980264,-0.004791979704769738,0.03617329815789474,0.02780636927631579,ship_regret,hinge,False,True,False
coco_val,siglip+dinov3_patch,max_patch,-0.5,76,-0.010496764495467357,0.0024171898698801654,-0.015391402163959782,-0.005752911464422823,0.040899340369107494,0.03040257587364014,ship_regret,hinge,False,True,False
coco_val,siglip+dinov3_patch,max_patch,-0.25,76,-0.010996674275232335,0.002749681594757694,-0.016597308079936493,-0.005949915915567271,0.04403468053133624,0.03303800625610389,ship_regret,hinge,False,True,False
coco_val,siglip+dinov3_patch,max_patch,0.0,76,-0.0009789119736842104,0.0017257631152011543,-0.004646454470394737,0.0021550996299342065,0.04775433513157895,0.04677542315789475,ship_regret,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,1.0,76,0.00045147315789473606,0.0012837674594041752,-0.0019008191907894745,0.0030996903651315756,0.03640751296052632,0.036858986118421054,ship_regret,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,2.0,76,0.0016472909046052625,0.0017494896560089805,-0.0015861042619243425,0.005262908356085523,0.0325235221875,0.034170813092105255,ship_regret,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,3.0,76,0.0020053412417763163,0.0016859454296708897,-0.0009702887360197365,0.005600939799342102,0.030408095501644736,0.03241343674342105,ship_regret,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,4.0,76,0.002641220559210526,0.0017130160530554818,-0.0003044537444490137,0.006426874099095391,0.022494616480263158,0.025135837039473686,ship_regret,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,5.0,76,0.0025102198622532898,0.0016895361671722235,-0.00023121710505756592,0.0061163323917043586,0.01676492145148026,0.01927514131373355,ship_regret,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,6.0,76,0.0029121112921463824,0.001999049702738361,-0.00021908805640933346,0.00734321045155736,0.012685683246299342,0.015597794538445725,ship_regret,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,7.0,76,0.0030340929230057564,0.0019612805376523477,1.7326599339535344e-05,0.007491931140098171,0.009949420974506578,0.012983513897512336,ship_regret,hinge,False,False,True
coco_val,siglip+dinov3_patch,max_patch,8.0,76,0.00291791781275699,0.0018012868804980445,4.0151384161698094e-05,0.006914038748490181,0.008193282698653371,0.01111120051141036,ship_regret,hinge,False,False,True
coco_val,siglip+dinov3_patch,max_patch,9.0,76,0.002730273906121505,0.001667859324034762,-1.4010089165938421e-05,0.00640523216145405,0.006946006748046875,0.009676280654168382,ship_regret,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,10.0,76,0.0026316948838404604,0.0015825319643652433,6.179509911306299e-05,0.006043433882353122,0.005981247013389185,0.008612941897229647,ship_regret,hinge,False,False,True
visual_genome_m,siglip,whole_image,-10.0,68,0.01749656153837316,0.002480006700166433,0.012682466122953526,0.02249170006125955,0.027364305923713236,0.0448608674620864,ship_regret,hinge,True,False,True
visual_genome_m,siglip,whole_image,-9.0,68,0.016234036931870408,0.0025363183714417308,0.011567131632360122,0.021184462603450995,0.029003538632668892,0.04523757556453929,ship_regret,hinge,True,False,True
visual_genome_m,siglip,whole_image,-8.0,68,0.014685922119427848,0.0025707578132665903,0.009544539699340823,0.019683339028585992,0.03095370620203354,0.0456396283214614,ship_regret,hinge,True,False,True
visual_genome_m,siglip,whole_image,-7.0,68,0.012741628433478858,0.0024135536778428406,0.007820860992977364,0.017339497896039176,0.03323255932444853,0.045974187757927394,ship_regret,hinge,True,False,True
visual_genome_m,siglip,whole_image,-6.0,68,0.010320201037454044,0.002400027452165004,0.005751483408835017,0.014967282427447147,0.0359317563706342,0.04625195740808823,ship_regret,hinge,True,False,True
visual_genome_m,siglip,whole_image,-5.0,68,0.007516900291819854,0.002080308004498014,0.003490510317210478,0.011890475532398899,0.0390499087477022,0.04656680903952206,ship_regret,hinge,True,False,True
visual_genome_m,siglip,whole_image,-4.0,68,0.0034717129044117656,0.0021947511005389604,-0.0007422060598575357,0.007813335630974258,0.04313805266084559,0.04660976556525736,ship_regret,hinge,False,False,False
visual_genome_m,siglip,whole_image,-3.0,68,-0.0006797536397058834,0.0023381210813569458,-0.005285896580652573,0.003993930029411762,0.04596094574448529,0.045281192104779405,ship_regret,hinge,False,False,False
visual_genome_m,siglip,whole_image,-2.0,68,-0.003227772481617647,0.002552993737664188,-0.008136514749540443,0.0018430052192095533,0.046471514356617644,0.043243741875,ship_regret,hinge,False,False,False
visual_genome_m,siglip,whole_image,-1.0,68,-0.0015384260294117652,0.0031177455924363624,-0.0074472374255514714,0.004855819848345588,0.04735545169117647,0.0458170256617647,ship_regret,hinge,False,False,False
visual_genome_m,siglip,whole_image,-0.5,68,0.004007257629976119,0.003863566319277101,-0.0035511455186333796,0.011724775267114112,0.04980507871521572,0.05381233634519185,ship_regret,hinge,True,False,False
visual_genome_m,siglip,whole_image,-0.25,68,0.009196773231330425,0.004626159269714069,0.00045243041670416193,0.01894488114951347,0.05228670822494549,0.061483481456275926,ship_regret,hinge,True,False,True
visual_genome_m,siglip,whole_image,0.0,68,0.005006596102941176,0.004347676453455387,-0.0034018847352941177,0.013221596593749992,0.055960896176470584,0.06096749227941178,ship_regret,hinge,True,False,False
visual_genome_m,siglip,whole_image,1.0,68,0.0021554239338235303,0.003218081796392214,-0.004159544212316176,0.008434525924632352,0.04395842147058823,0.04611384540441176,ship_regret,hinge,False,False,False
visual_genome_m,siglip,whole_image,2.0,68,-0.0017165083455882358,0.003452680231434932,-0.008475467557444855,0.005009394031709541,0.04180418536764705,0.04008767702205882,ship_regret,hinge,False,False,False
visual_genome_m,siglip,whole_image,3.0,68,-0.0006498988235294106,0.0035770137256882764,-0.007487663274356616,0.0067768290429687395,0.03576326423713235,0.03511336541360294,ship_regret,hinge,False,False,False
visual_genome_m,siglip,whole_image,4.0,68,-0.0002538683731617655,0.0031380091600187237,-0.005995141112821692,0.006028352232651653,0.029896651089154416,0.029642782715992647,ship_regret,hinge,False,False,False
visual_genome_m,siglip,whole_image,5.0,68,0.00044432883272058874,0.002725373839750595,-0.0044472063984375,0.006069176901079963,0.024084024836856618,0.024528353669577202,ship_regret,hinge,False,False,False
visual_genome_m,siglip,whole_image,6.0,68,0.0015141114545036759,0.0025808978886554257,-0.002981060115062041,0.007274579029440486,0.018218682171415444,0.019732793625919117,ship_regret,hinge,False,False,False
visual_genome_m,siglip,whole_image,7.0,68,0.0022560880784696694,0.0021631048375184733,-0.0016284892695025274,0.006969180945183249,0.013652971360294119,0.01590905943876379,ship_regret,hinge,False,False,False
visual_genome_m,siglip,whole_image,8.0,68,0.002681444051298253,0.0019558552998842987,-0.0007776339579360066,0.006839020610739314,0.010402180666360292,0.013083624717658546,ship_regret,hinge,False,False,False
visual_genome_m,siglip,whole_image,9.0,68,0.00299524142305262,0.001712210448936081,1.964293745691617e-05,0.006522169946131083,0.008066190903894764,0.011061432326947382,ship_regret,hinge,False,False,True
visual_genome_m,siglip,whole_image,10.0,68,0.0030031239529239423,0.0015470340716561314,0.0003916456310981302,0.0062645140774679735,0.006513314390366499,0.009516438343290443,ship_regret,hinge,False,False,True
visual_genome_m,siglip+dinov3_patch,max_patch,-10.0,68,0.005102810595415901,0.00240020323264155,0.0002238172927317903,0.009814003994521195,0.041715266269531245,0.04681807686494715,ship_regret,hinge,False,False,True
visual_genome_m,siglip+dinov3_patch,max_patch,-9.0,68,0.004107468432042738,0.0025007312222094036,-0.0007367269486478914,0.008876284852416991,0.044305716425637645,0.04841318485768037,ship_regret,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,-8.0,68,0.003025888910558364,0.0025058305881795148,-0.0018882030216495304,0.007969978942267919,0.04704967945255054,0.05007556836310892,ship_regret,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,-7.0,68,0.001733254083754597,0.0025171266245462725,-0.0031351297955681296,0.006752213379538137,0.04983697918887868,0.05157023327263327,ship_regret,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,-6.0,68,0.0003314404779411771,0.0025148810612284633,-0.004711014383185892,0.005007100860466447,0.052390552919347425,0.0527219933972886,ship_regret,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,-5.0,68,-0.0015778111397058835,0.002403767090280159,-0.006344668251895681,0.0030852396372357494,0.05446080562270221,0.052882994482996326,ship_regret,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,-4.0,68,-0.00423008822610294,0.0024315548716467277,-0.008883999270795034,0.0005758375344669097,0.05579219219669117,0.05156210397058823,ship_regret,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,-3.0,68,-0.00595393853860294,0.0023593300163222575,-0.010530292856387867,-0.0012616234041819905,0.05355544968749999,0.047601511148897054,ship_regret,hinge,False,True,False
visual_genome_m,siglip+dinov3_patch,max_patch,-2.0,68,-0.006106427738970587,0.002519570738738552,-0.01088124179227941,-0.0010860260744485317,0.04780066790441177,0.041694240165441175,ship_regret,hinge,False,True,False
visual_genome_m,siglip+dinov3_patch,max_patch,-1.0,68,-0.005077421102941177,0.0031200301532797532,-0.010443745429227944,0.0017463113667279407,0.04513824301470587,0.0400608219117647,ship_regret,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,-0.5,68,-0.002599541183079778,0.0033660961473646793,-0.008680001777592664,0.004646256439725779,0.045067114459251524,0.04246757327617175,ship_regret,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,-0.25,68,-0.0006409057734914487,0.0037250118464061057,-0.007467549602968004,0.007176720064007075,0.04589747010938544,0.04525656433589399,ship_regret,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,0.0,68,0.0012594295588235303,0.003053043731003741,-0.0043675948823529405,0.00768406166727941,0.047612051249999995,0.04887148080882353,ship_regret,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,1.0,68,0.0018043535661764697,0.0019776362750855217,-0.001913994695772059,0.00583732653400735,0.03268602213235294,0.03449037569852942,ship_regret,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,2.0,68,0.0008082365808823529,0.001746993882229004,-0.002573281667279411,0.004334909473805144,0.028613746819852938,0.02942198340073529,ship_regret,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,3.0,68,0.0007379788143382359,0.0016979758404905485,-0.0026070813042279413,0.004085203014476099,0.02708362306985294,0.027821601884191173,ship_regret,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,4.0,68,0.001585337568933824,0.0016969265129659248,-0.0016298477456341907,0.0048940867783777535,0.026497701585477942,0.028083039154411765,ship_regret,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,5.0,68,0.0022981001838235297,0.0017198823898586279,-0.0010162831830193004,0.005713157836109835,0.025857495974264705,0.02815559615808824,ship_regret,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,6.0,68,0.0024983006594669114,0.0017507239235123755,-0.0008987620492015159,0.00595501586198874,0.024024304958639706,0.02652260561810662,ship_regret,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,7.0,68,0.0022784733019301463,0.0016896517385361462,-0.0009120999625315948,0.005641943063735064,0.02157735046357996,0.023855823765510112,ship_regret,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,8.0,68,0.0022392188054342834,0.001620114049149651,-0.0010145283080911075,0.00539677177403349,0.01877409781307445,0.021013316618508734,ship_regret,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,9.0,68,0.0018909578936408553,0.0016020985694293899,-0.001200286882711971,0.005164561707117409,0.016562894251493567,0.01845385214513442,ship_regret,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,10.0,68,0.0017224764361213234,0.0015234064457388702,-0.0012321053281788548,0.004816790092568789,0.014650130795826631,0.016372607231947955,ship_regret,hinge,False,False,False
caltech101_m,siglip,whole_image,-10.0,24,0.0006095591054280647,0.028209510248167802,-0.05900363066281128,0.06112253900447591,0.059176825606485996,0.05978638471191406,trajectory_only,mid_tilt,True,False,False
caltech101_m,siglip,whole_image,-9.0,24,0.0006095590970865867,0.028107647062553837,-0.05869747132601928,0.06103895914996338,0.05917682557047527,0.059786384667561844,trajectory_only,mid_tilt,True,False,False
caltech101_m,siglip,whole_image,-8.0,24,0.0006095591235351569,0.028087980278656274,-0.058935482981770836,0.06107572756266276,0.0591768256274414,0.059786384750976564,trajectory_only,mid_tilt,True,False,False
caltech101_m,siglip,whole_image,-7.0,24,0.0006095592024739568,0.027722658112658793,-0.0587841763655599,0.061144144143554686,0.059176825390625,0.05978638459309896,trajectory_only,mid_tilt,True,False,False
caltech101_m,siglip,whole_image,-6.0,24,0.0006095586914062525,0.028956915498038034,-0.058863544662679027,0.06124909670222981,0.05917682590494792,0.059786384596354165,trajectory_only,mid_tilt,True,False,False
caltech101_m,siglip,whole_image,-5.0,24,0.0006095581445312489,0.028505624188130137,-0.05903725664208985,0.06116509326757812,0.05917682645833333,0.05978638460286458,trajectory_only,mid_tilt,True,False,False
caltech101_m,siglip,whole_image,-4.0,24,0.0006095616276041669,0.029174980751958783,-0.058908171833333335,0.061291657560221355,0.059176823046875,0.059786384674479165,trajectory_only,mid_tilt,True,False,False
caltech101_m,siglip,whole_image,-3.0,24,0.0006095603645833308,0.027557228709359942,-0.058784715956380205,0.061189960078124994,0.05917682440104167,0.059786384765625,trajectory_only,mid_tilt,True,False,False
caltech101_m,siglip,whole_image,-2.0,24,0.0006095525000000013,0.029135671472235294,-0.05895709442708333,0.06129226796744791,0.059176832031249994,0.05978638453124999,trajectory_only,mid_tilt,True,False,False
caltech101_m,siglip,whole_image,-1.0,24,0.0006095630208333332,0.028783001757805102,-0.05905886177604167,0.06114977129947917,0.0591768309375,0.05978639395833333,trajectory_only,mid_tilt,True,False,False
caltech101_m,siglip,whole_image,-0.5,24,0.0006095692083592392,0.0278385821359985,-0.05888966269855609,0.06103868432960204,0.05917680794587191,0.05978637715423115,trajectory_only,mid_tilt,True,False,False
caltech101_m,siglip,whole_image,-0.25,24,0.0006095623076823551,0.028556061465811345,-0.05894792918988823,0.06121142373490882,0.05917681984956196,0.05978638215724432,trajectory_only,mid_tilt,True,False,False
caltech101_m,siglip,whole_image,0.0,24,0.0006095502083333348,0.027950792060260472,-0.0588524431875,0.06100949268749999,0.059176825833333335,0.05978637604166667,trajectory_only,mid_tilt,True,False,False
caltech101_m,siglip,whole_image,1.0,24,0.0003047751041666674,0.014028006059375842,-0.02945541040104167,0.030527460312499994,0.029588412916666668,0.029893188020833336,trajectory_only,mid_tilt,True,False,False
caltech101_m,siglip,whole_image,2.0,24,0.00015200645833333333,0.007020353981029072,-0.014735015520833334,0.015279732127604168,0.014794587552083334,0.014946594010416668,trajectory_only,mid_tilt,True,False,False
caltech101_m,siglip,whole_image,3.0,24,7.447885416666702e-05,0.003563106708417883,-0.007356298601562498,0.007658833067708332,0.007398818151041667,0.007473297005208334,trajectory_only,mid_tilt,False,False,False
caltech101_m,siglip,whole_image,4.0,24,3.574678385416674e-05,0.0018192703009101989,-0.003684078715494792,0.0038309317447916664,0.00370090171875,0.003736648502604167,trajectory_only,mid_tilt,False,False,False
caltech101_m,siglip,whole_image,5.0,24,1.5872623697916772e-05,0.0008775987400849841,-0.0018498129622395833,0.0019142199306640625,0.0018524516276041665,0.0018683242513020835,trajectory_only,mid_tilt,False,False,False
caltech101_m,siglip,whole_image,6.0,24,7.80928059895839e-06,0.0004400670878859733,-0.0009272669513346355,0.0009535976948242187,0.0009263528450520832,0.0009341621256510418,trajectory_only,mid_tilt,False,False,False
caltech101_m,siglip,whole_image,7.0,24,3.876852213541676e-06,0.00022352958913653926,-0.00046360380932617193,0.00047768553938802084,0.00046320421061197913,0.0004670810628255209,trajectory_only,mid_tilt,False,False,False
caltech101_m,siglip,whole_image,8.0,24,1.9146077473958343e-06,0.00011047618525021647,-0.00023201427445475263,0.0002388463828938802,0.0002316259236653646,0.00023354053141276044,trajectory_only,mid_tilt,False,False,False
