dataset,geometry,category,seed,mode,band,metric,n,mean,sd,range,p05,p95,pin_value,pin_percentile
vg_scale_any,dinov3_patch/whole_image,bird,1,binary,early 1-25,oracle_cost,20.0,0.6413062318181817,0.02674477741979596,0.10421449999999999,0.5999750454545455,0.6822858704545454,0.6710746818181819,0.825
vg_scale_any,dinov3_patch/whole_image,bird,1,binary,early 1-25,regret,20.0,0.18254643863636363,0.021742438249060206,0.07633209090909088,0.14546859772727272,0.21028867499999998,0.1744491818181818,0.325
vg_scale_any,dinov3_patch/whole_image,bird,1,binary,early 1-25,n_good,20.0,7.2704545454545455,0.9458449460809991,3.499999999999999,5.890909090909091,8.48409090909091,5.909090909090909,0.075
vg_scale_any,dinov3_patch/whole_image,bird,1,binary,late 61-100,cost,20.0,0.56986780625,0.05978979056749126,0.1792591750000001,0.5052561575,0.6806315425,0.5551956,0.475
vg_scale_any,dinov3_patch/whole_image,bird,1,binary,late 61-100,f1,20.0,0.11089121625000001,0.030615666180758876,0.09420665,0.07234845,0.1632328075,0.10756194999999999,0.525
vg_scale_any,dinov3_patch/whole_image,bird,1,binary,late 61-100,auroc,20.0,0.8262532087500001,0.011028276543388471,0.03337597500000011,0.8065583862500001,0.839132015,0.83637355,0.775
vg_scale_any,dinov3_patch/whole_image,bird,1,binary,late 61-100,threshold,20.0,0.3525401925,0.013200109869105405,0.04139725,0.33484816125,0.37316563,0.3528637,0.575
vg_scale_any,dinov3_patch/whole_image,bird,1,binary,late 61-100,oracle_cost,20.0,0.47795156875,0.015070939407102583,0.04978662500000003,0.45631674,0.5004840675,0.486503175,0.775
vg_scale_any,dinov3_patch/whole_image,bird,1,binary,late 61-100,regret,20.0,0.09191624374999999,0.06588610449660004,0.20821855,0.01949133125,0.18856042875000004,0.0686925,0.475
vg_scale_any,dinov3_patch/whole_image,bird,1,binary,late 61-100,n_good,20.0,36.56875,11.531541056803155,37.2,20.215,53.33,37.3,0.625
vg_scale_any,dinov3_patch/whole_image,bird,1,binary,mid 26-60,cost,20.0,0.7075563742857142,0.04264474469481463,0.13260740000000004,0.6320043857142857,0.7482572642857143,0.7455053428571429,0.775
vg_scale_any,dinov3_patch/whole_image,bird,1,binary,mid 26-60,f1,20.0,0.07182272142857143,0.011684701056854005,0.04323794285714286,0.06359846857142858,0.09266053857142859,0.06471502857142858,0.325
vg_scale_any,dinov3_patch/whole_image,bird,1,binary,mid 26-60,auroc,20.0,0.7951142528571429,0.014461484461231872,0.057089342857142844,0.7775499257142857,0.8186367628571428,0.7632230571428572,0.025
vg_scale_any,dinov3_patch/whole_image,bird,1,binary,mid 26-60,threshold,20.0,0.3830103628571428,0.016266471566641766,0.06332919999999997,0.35963953857142855,0.4070232871428571,0.38350342857142855,0.575
vg_scale_any,dinov3_patch/whole_image,bird,1,binary,mid 26-60,oracle_cost,20.0,0.5335354714285714,0.02244778407187892,0.09189162857142852,0.4976053342857143,0.5625959757142857,0.5847647142857143,0.975
vg_scale_any,dinov3_patch/whole_image,bird,1,binary,mid 26-60,regret,20.0,0.1740209114285714,0.04522873654333461,0.1554819142857143,0.09381688571428572,0.24192101857142856,0.16074057142857143,0.375
vg_scale_any,dinov3_patch/whole_image,bird,1,binary,mid 26-60,n_good,20.0,25.102857142857143,4.501947543714692,17.6,17.23,30.541428571428572,25.428571428571427,0.525
vg_scale_any,dinov3_patch/whole_image,bird,2,binary,deep 101-150,cost,20.0,0.452120503,0.03493377509741135,0.11563522000000004,0.39655058,0.500973577,0.40205834,0.175
vg_scale_any,dinov3_patch/whole_image,bird,2,binary,deep 101-150,f1,20.0,0.11980607300000001,0.025576089048505134,0.09042586,0.09604653099999999,0.17856660500000002,0.18328554,0.975
vg_scale_any,dinov3_patch/whole_image,bird,2,binary,deep 101-150,auroc,20.0,0.8763654150000001,0.012108654732286356,0.04448073999999991,0.856011902,0.889254579,0.86566638,0.175
vg_scale_any,dinov3_patch/whole_image,bird,2,binary,deep 101-150,threshold,20.0,0.3182115810000001,0.0051881115427503946,0.01713431999999998,0.31286889500000004,0.328203003,0.31451868,0.325
vg_scale_any,dinov3_patch/whole_image,bird,2,binary,deep 101-150,oracle_cost,20.0,0.36544252199999994,0.026500823666036386,0.10275336000000002,0.327393094,0.408739515,0.373981,0.675
vg_scale_any,dinov3_patch/whole_image,bird,2,binary,deep 101-150,regret,20.0,0.08667800700000002,0.039076848858637665,0.13677658,0.027649655,0.13366229000000002,0.028077519999999998,0.075
vg_scale_any,dinov3_patch/whole_image,bird,2,binary,deep 101-150,n_good,20.0,37.910000000000004,6.259431620405028,28.0,30.949,46.067,22.0,0.025
vg_scale_any,dinov3_patch/whole_image,bird,2,binary,early 1-25,cost,20.0,0.7959600681818182,0.020162192047918342,0.08349145454545437,0.7716154409090908,0.823075615909091,0.8217724545454547,0.875
vg_scale_any,dinov3_patch/whole_image,bird,2,binary,early 1-25,f1,20.0,0.05490167954545455,0.0018537621626319,0.007649181818181826,0.05239203863636364,0.05692591136363636,0.05255468181818182,0.175
vg_scale_any,dinov3_patch/whole_image,bird,2,binary,early 1-25,auroc,20.0,0.7536661863636362,0.009917866629854517,0.03554390909090921,0.7391737977272728,0.7699829068181818,0.7545716818181819,0.525
vg_scale_any,dinov3_patch/whole_image,bird,2,binary,early 1-25,threshold,20.0,0.4377362204545454,0.013066498911661634,0.04399236363636366,0.4193991431818182,0.4545756795454545,0.43970690909090915,0.525
vg_scale_any,dinov3_patch/whole_image,bird,2,binary,early 1-25,oracle_cost,20.0,0.5829249681818183,0.016551211775620273,0.0654941818181819,0.5588595272727273,0.6060593000000001,0.5834793636363637,0.475
vg_scale_any,dinov3_patch/whole_image,bird,2,binary,early 1-25,regret,20.0,0.21303514318181818,0.02457587829855848,0.08508895454545454,0.17975248409090908,0.25735129318181815,0.23829290909090908,0.875
vg_scale_any,dinov3_patch/whole_image,bird,2,binary,early 1-25,n_good,20.0,8.086363636363634,0.7967556003777836,3.136363636363636,7.213636363636364,9.14090909090909,8.590909090909092,0.725
vg_scale_any,dinov3_patch/whole_image,bird,2,binary,late 61-100,cost,20.0,0.5434888274999999,0.04996991404148317,0.21903095,0.45242748875,0.601555325,0.39901685000000003,0.025
vg_scale_any,dinov3_patch/whole_image,bird,2,binary,late 61-100,f1,20.0,0.09124054875,0.025668076808365733,0.11880037499999999,0.07405732,0.11677837000000005,0.190021375,0.975
vg_scale_any,dinov3_patch/whole_image,bird,2,binary,late 61-100,auroc,20.0,0.8682104275,0.011670778706971464,0.051774074999999975,0.85055413625,0.878837965,0.867627225,0.375
vg_scale_any,dinov3_patch/whole_image,bird,2,binary,late 61-100,threshold,20.0,0.34079423625,0.0060391395823764515,0.023939749999999982,0.3311528775,0.3513655875,0.346079575,0.875
vg_scale_any,dinov3_patch/whole_image,bird,2,binary,late 61-100,oracle_cost,20.0,0.3832732025,0.023541081154691466,0.10465979999999997,0.35950814625,0.42062683375,0.37096595,0.225
vg_scale_any,dinov3_patch/whole_image,bird,2,binary,late 61-100,regret,20.0,0.16021566250000002,0.05880357693807807,0.22568007499999998,0.0310833,0.23661606000000002,0.0280509,0.025
vg_scale_any,dinov3_patch/whole_image,bird,2,binary,late 61-100,n_good,20.0,36.22375000000001,6.309758915029121,26.699999999999996,26.26625,43.822500000000005,21.35,0.025
vg_scale_any,dinov3_patch/whole_image,bird,2,binary,mid 26-60,cost,20.0,0.6939113357142858,0.040205936384151986,0.14227537142857138,0.6123366428571428,0.7323213500000001,0.6132769714285714,0.075
vg_scale_any,dinov3_patch/whole_image,bird,2,binary,mid 26-60,f1,20.0,0.06378534285714285,0.0064922146691637405,0.025205257142857145,0.05886068428571428,0.07816302142857143,0.08402520000000001,0.975
vg_scale_any,dinov3_patch/whole_image,bird,2,binary,mid 26-60,auroc,20.0,0.8355635400000001,0.014972373048888866,0.05478905714285709,0.8165965214285714,0.8555418857142858,0.8516825714285715,0.825
vg_scale_any,dinov3_patch/whole_image,bird,2,binary,mid 26-60,threshold,20.0,0.3864844271428572,0.01163221924085895,0.04751739999999999,0.36743399000000004,0.4002208528571429,0.35643062857142854,0.025
vg_scale_any,dinov3_patch/whole_image,bird,2,binary,mid 26-60,oracle_cost,20.0,0.44209387714285714,0.024917482390429967,0.09565811428571425,0.41144162142857144,0.48218965,0.41657648571428574,0.175
