tier,class_id,source,kind,n_positive,pool,n_pool,method,budget,floor,pos_inliers_median,neg_inliers_max,neg_over_floor,pos_over_floor,stage1_recall_at_k,ap,first_hit,r@10,r@50,r@100
m,spods/stamp_00931_1,spods,stamp,12,own_verified,49968,vlad1000_sift,8192,24,19.0,25,2,1,0.0,0.00029746586133984083,10540,0.0,0.0,0.0
m,spods/stamp_00931_1,spods,stamp,12,own_verified,49968,siglip1000_sift,8192,24,19.0,25,2,1,0.16666666666666666,0.16762349759035466,1,0.16666666666666666,0.16666666666666666,0.16666666666666666
m,staver/stamp_stampds-00213_1,staver,stamp,15,own_verified,49968,siglip,8192,24,11.0,73,6,0,,0.05957544952018102,5,0.13333333333333333,0.2,0.3333333333333333
m,staver/stamp_stampds-00213_1,staver,stamp,15,own_verified,49968,sift,8192,24,11.0,73,6,0,,0.10070063618289318,20,0.0,0.4,0.8
m,staver/stamp_stampds-00213_1,staver,stamp,15,own_verified,49968,sift_siglip,8192,24,11.0,73,6,0,,0.043745457394317636,11,0.0,0.2,0.3333333333333333
m,staver/stamp_stampds-00213_1,staver,stamp,15,own_verified,49968,vlad,8192,24,11.0,73,6,0,,0.0019247109505618055,1077,0.0,0.0,0.0
m,staver/stamp_stampds-00213_1,staver,stamp,15,own_verified,49968,vlad100_sift,8192,24,11.0,73,6,0,0.0,0.0019247109505618055,1077,0.0,0.0,0.0
m,staver/stamp_stampds-00213_1,staver,stamp,15,own_verified,49968,siglip100_sift,8192,24,11.0,73,6,0,0.3333333333333333,0.2353331376392021,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
m,staver/stamp_stampds-00213_1,staver,stamp,15,own_verified,49968,vlad500_sift,8192,24,11.0,73,6,0,0.0,0.0019247109505618055,1077,0.0,0.0,0.0
m,staver/stamp_stampds-00213_1,staver,stamp,15,own_verified,49968,siglip500_sift,8192,24,11.0,73,6,0,0.6666666666666666,0.4426480290850145,1,0.4666666666666667,0.6666666666666666,0.6666666666666666
m,staver/stamp_stampds-00213_1,staver,stamp,15,own_verified,49968,vlad1000_sift,8192,24,11.0,73,6,0,0.0,0.0019247109505618055,1077,0.0,0.0,0.0
m,staver/stamp_stampds-00213_1,staver,stamp,15,own_verified,49968,siglip1000_sift,8192,24,11.0,73,6,0,0.7333333333333333,0.3933903201675959,2,0.4,0.7333333333333333,0.7333333333333333
m,staver/stamp_stampds-00230_0,staver,stamp,7,own_verified,49968,siglip,8192,24,51.0,23,0,7,,0.027756178516830658,14,0.0,0.14285714285714285,0.2857142857142857
m,staver/stamp_stampds-00230_0,staver,stamp,7,own_verified,49968,sift,8192,24,51.0,23,0,7,,1.0,1,1.0,1.0,1.0
m,staver/stamp_stampds-00230_0,staver,stamp,7,own_verified,49968,sift_siglip,8192,24,51.0,23,0,7,,1.0,1,1.0,1.0,1.0
m,staver/stamp_stampds-00230_0,staver,stamp,7,own_verified,49968,vlad,8192,24,51.0,23,0,7,,0.0001676329711371987,14612,0.0,0.0,0.0
m,staver/stamp_stampds-00230_0,staver,stamp,7,own_verified,49968,vlad100_sift,8192,24,51.0,23,0,7,0.0,0.0001676329711371987,14612,0.0,0.0,0.0
m,staver/stamp_stampds-00230_0,staver,stamp,7,own_verified,49968,siglip100_sift,8192,24,51.0,23,0,7,0.2857142857142857,0.2993524882736101,1,0.2857142857142857,0.2857142857142857,0.2857142857142857
m,staver/stamp_stampds-00230_0,staver,stamp,7,own_verified,49968,vlad500_sift,8192,24,51.0,23,0,7,0.0,0.0001676329711371987,14612,0.0,0.0,0.0
m,staver/stamp_stampds-00230_0,staver,stamp,7,own_verified,49968,siglip500_sift,8192,24,51.0,23,0,7,0.8571428571428571,0.8574688023840566,1,0.8571428571428571,0.8571428571428571,0.8571428571428571
m,staver/stamp_stampds-00230_0,staver,stamp,7,own_verified,49968,vlad1000_sift,8192,24,51.0,23,0,7,0.0,0.0001676329711371987,14612,0.0,0.0,0.0
m,staver/stamp_stampds-00230_0,staver,stamp,7,own_verified,49968,siglip1000_sift,8192,24,51.0,23,0,7,0.8571428571428571,0.8574688023840566,1,0.8571428571428571,0.8571428571428571,0.8571428571428571
m,tobacco800/logo_aah97e00-page02_1_0,tobacco800,logo,56,own_verified,46659,siglip,8192,24,40.0,41,5,49,,0.0037205425122064082,207,0.0,0.0,0.0
m,tobacco800/logo_aah97e00-page02_1_0,tobacco800,logo,56,own_verified,46659,sift,8192,24,40.0,41,5,49,,0.9602526827997578,1,0.17857142857142858,0.8214285714285714,1.0
m,tobacco800/logo_aah97e00-page02_1_0,tobacco800,logo,56,own_verified,46659,sift_siglip,8192,24,40.0,41,5,49,,0.8494080719691547,1,0.17857142857142858,0.8214285714285714,0.875
m,tobacco800/logo_aah97e00-page02_1_0,tobacco800,logo,56,own_verified,46659,vlad,8192,24,40.0,41,5,49,,0.002892020942373407,515,0.0,0.0,0.0
m,tobacco800/logo_aah97e00-page02_1_0,tobacco800,logo,56,own_verified,46659,vlad100_sift,8192,24,40.0,41,5,49,0.0,0.002892020942373407,515,0.0,0.0,0.0
m,tobacco800/logo_aah97e00-page02_1_0,tobacco800,logo,56,own_verified,46659,siglip100_sift,8192,24,40.0,41,5,49,0.0,0.0037205425122064082,207,0.0,0.0,0.0
m,tobacco800/logo_aah97e00-page02_1_0,tobacco800,logo,56,own_verified,46659,vlad500_sift,8192,24,40.0,41,5,49,0.0,0.002892020942373407,515,0.0,0.0,0.0
m,tobacco800/logo_aah97e00-page02_1_0,tobacco800,logo,56,own_verified,46659,siglip500_sift,8192,24,40.0,41,5,49,0.07142857142857142,0.07100665949330577,1,0.07142857142857142,0.07142857142857142,0.07142857142857142
m,tobacco800/logo_aah97e00-page02_1_0,tobacco800,logo,56,own_verified,46659,vlad1000_sift,8192,24,40.0,41,5,49,0.05357142857142857,0.056324539686261166,1,0.05357142857142857,0.05357142857142857,0.05357142857142857
m,tobacco800/logo_aah97e00-page02_1_0,tobacco800,logo,56,own_verified,46659,siglip1000_sift,8192,24,40.0,41,5,49,0.07142857142857142,0.07100665949330577,1,0.07142857142857142,0.07142857142857142,0.07142857142857142
m,tobacco800/logo_aeq93a00_1,tobacco800,logo,9,own_verified,46659,siglip,8192,24,5.0,26,1,0,,0.0007226630402710205,892,0.0,0.0,0.0
m,tobacco800/logo_aeq93a00_1,tobacco800,logo,9,own_verified,46659,sift,8192,24,5.0,26,1,0,,0.13756556768419123,2,0.2222222222222222,0.2222222222222222,0.2222222222222222
m,tobacco800/logo_aeq93a00_1,tobacco800,logo,9,own_verified,46659,sift_siglip,8192,24,5.0,26,1,0,,0.0007224262826015523,893,0.0,0.0,0.0
m,tobacco800/logo_aeq93a00_1,tobacco800,logo,9,own_verified,46659,vlad,8192,24,5.0,26,1,0,,0.0056454123718743384,39,0.0,0.1111111111111111,0.1111111111111111
m,tobacco800/logo_aeq93a00_1,tobacco800,logo,9,own_verified,46659,vlad100_sift,8192,24,5.0,26,1,0,0.1111111111111111,0.1139075206339826,1,0.1111111111111111,0.1111111111111111,0.1111111111111111
m,tobacco800/logo_aeq93a00_1,tobacco800,logo,9,own_verified,46659,siglip100_sift,8192,24,5.0,26,1,0,0.0,0.0007226630402710205,892,0.0,0.0,0.0
m,tobacco800/logo_aeq93a00_1,tobacco800,logo,9,own_verified,46659,vlad500_sift,8192,24,5.0,26,1,0,0.2222222222222222,0.05983572927405564,2,0.1111111111111111,0.1111111111111111,0.2222222222222222
m,tobacco800/logo_aeq93a00_1,tobacco800,logo,9,own_verified,46659,siglip500_sift,8192,24,5.0,26,1,0,0.0,0.0007226630402710205,892,0.0,0.0,0.0
m,tobacco800/logo_aeq93a00_1,tobacco800,logo,9,own_verified,46659,vlad1000_sift,8192,24,5.0,26,1,0,0.3333333333333333,0.053646606960463736,5,0.2222222222222222,0.2222222222222222,0.2222222222222222
m,tobacco800/logo_aeq93a00_1,tobacco800,logo,9,own_verified,46659,siglip1000_sift,8192,24,5.0,26,1,0,0.1111111111111111,0.11170921012547279,1,0.1111111111111111,0.1111111111111111,0.1111111111111111
m,tobacco800/logo_afm90c00-first_1_0,tobacco800,logo,79,own_verified,46659,siglip,8192,24,13.0,19,0,16,,0.001399260623714551,2946,0.0,0.0,0.0
m,tobacco800/logo_afm90c00-first_1_0,tobacco800,logo,79,own_verified,46659,sift,8192,24,13.0,19,0,16,,0.8567013108459732,1,0.12658227848101267,0.5949367088607594,0.8860759493670886
m,tobacco800/logo_afm90c00-first_1_0,tobacco800,logo,79,own_verified,46659,sift_siglip,8192,24,13.0,19,0,16,,0.2041662071762683,1,0.12658227848101267,0.20253164556962025,0.20253164556962025
m,tobacco800/logo_afm90c00-first_1_0,tobacco800,logo,79,own_verified,46659,vlad,8192,24,13.0,19,0,16,,0.0039687819602073765,218,0.0,0.0,0.0
m,tobacco800/logo_afm90c00-first_1_0,tobacco800,logo,79,own_verified,46659,vlad100_sift,8192,24,13.0,19,0,16,0.0,0.0039687819602073765,218,0.0,0.0,0.0
