class_id,readout,arm,v,found,ap,p10,left,n_positive
spods/stamp_00514_1,shared,a1_max,10,9,0.9695197108383606,1.0,22,31
spods/stamp_00514_1,shared,a1_max,20,19,0.9129120879120881,0.9,12,31
spods/stamp_00514_1,shared,a1_max,40,28,0.8095238095238094,0.3,3,31
spods/stamp_00514_1,shared,a1p_goods_only,0,0,0.8937665275684764,0.9,31,31
spods/stamp_00514_1,shared,a1p_goods_only,3,3,0.9709426597175714,1.0,28,31
spods/stamp_00514_1,shared,a1p_goods_only,5,5,0.9665886649582303,1.0,26,31
spods/stamp_00514_1,shared,a1p_goods_only,10,9,0.9695197108383606,1.0,22,31
spods/stamp_00514_1,shared,a1p_goods_only,20,19,0.9129120879120881,0.9,12,31
spods/stamp_00514_1,shared,a1p_goods_only,40,28,0.8095238095238094,0.3,3,31
spods/stamp_00514_1,shared,a2_repick,0,0,0.8937665275684764,0.9,31,31
spods/stamp_00514_1,shared,a2_repick,3,3,0.9762096157354776,1.0,28,31
spods/stamp_00514_1,shared,a2_repick,5,5,0.9729612738308391,1.0,26,31
spods/stamp_00514_1,shared,a2_repick,10,9,0.9667955822002005,1.0,22,31
spods/stamp_00514_1,shared,a2_repick,20,19,0.9149572649572651,0.9,12,31
spods/stamp_00514_1,shared,a2_repick,40,28,0.7666666666666666,0.3,3,31
spods/stamp_00514_1,shared,a3_vlad_svm,0,0,0.013918453635394878,0.0,31,31
spods/stamp_00514_1,shared,a3_vlad_svm,3,3,0.01258941891476197,0.0,28,31
spods/stamp_00514_1,shared,a3_vlad_svm,5,5,0.011551993976093456,0.0,26,31
spods/stamp_00514_1,shared,a3_vlad_svm,10,9,0.3980743377103082,0.3,22,31
spods/stamp_00514_1,shared,a3_vlad_svm,20,19,0.3240093964831987,0.3,12,31
spods/stamp_00514_1,shared,a3_vlad_svm,40,28,0.07934128174008233,0.0,3,31
spods/stamp_00514_1,shared,a3s_production,0,0,0.013918453635394878,0.0,31,31
spods/stamp_00514_1,shared,a3s_production,3,3,0.01258941891476197,0.0,28,31
spods/stamp_00514_1,shared,a3s_production,5,5,0.011551993976093456,0.0,26,31
spods/stamp_00514_1,shared,a3s_production,10,9,0.8966464838968822,1.0,22,31
spods/stamp_00514_1,shared,a3s_production,20,19,1.0,1.0,12,31
spods/stamp_00514_1,shared,a3s_production,40,28,0.21226053639846743,0.2,3,31
spods/stamp_00514_1,shared,a4_siglip_svm,0,0,0.008787870088234112,0.0,31,31
spods/stamp_00514_1,shared,a4_siglip_svm,3,3,0.008597617156557333,0.0,28,31
spods/stamp_00514_1,shared,a4_siglip_svm,5,5,0.006176892580153853,0.0,26,31
spods/stamp_00514_1,shared,a4_siglip_svm,10,9,0.8009346579867579,1.0,22,31
spods/stamp_00514_1,shared,a4_siglip_svm,20,19,0.6972991326981571,0.7,12,31
spods/stamp_00514_1,shared,a4_siglip_svm,40,28,0.6813725490196078,0.2,3,31
spods/stamp_00514_1,shared,a4r_siglip_sift,0,0,0.13345629659962094,0.4,31,31
spods/stamp_00514_1,shared,a4r_siglip_sift,3,3,0.2149984523835272,0.6,28,31
spods/stamp_00514_1,shared,a4r_siglip_sift,5,5,0.1913713538155969,0.5,26,31
spods/stamp_00514_1,shared,a4r_siglip_sift,10,9,1.0,1.0,22,31
spods/stamp_00514_1,shared,a4r_siglip_sift,20,19,1.0,1.0,12,31
spods/stamp_00514_1,shared,a4r_siglip_sift,40,28,1.0,0.3,3,31
spods/stamp_00514_1,shared,a5_mlp,0,0,0.8937665275684764,0.9,31,31
spods/stamp_00514_1,shared,a5_mlp,3,3,0.9709426597175714,1.0,28,31
spods/stamp_00514_1,shared,a5_mlp,5,5,0.9665886649582303,1.0,26,31
spods/stamp_00514_1,shared,a5_mlp,10,9,0.6695400827071091,0.9,22,31
spods/stamp_00514_1,shared,a5_mlp,20,19,0.11318492858876467,0.1,12,31
spods/stamp_00514_1,shared,a5_mlp,40,28,0.0023371086653506215,0.0,3,31
spods/stamp_00514_1,closed,a0_exemplar,0,0,0.8937665275684764,0.9,31,31
spods/stamp_00514_1,closed,a0_exemplar,3,3,0.8662766928464107,0.9,28,31
spods/stamp_00514_1,closed,a0_exemplar,5,5,0.8395909543474439,0.9,26,31
spods/stamp_00514_1,closed,a0_exemplar,10,9,0.8665219687451441,1.0,22,31
spods/stamp_00514_1,closed,a0_exemplar,20,19,0.5475165873621252,0.6,12,31
spods/stamp_00514_1,closed,a0_exemplar,40,28,0.6180555555555555,0.2,3,31
spods/stamp_00514_1,closed,a1_max,0,0,0.8937665275684764,0.9,31,31
spods/stamp_00514_1,closed,a1_max,3,3,0.9766177790007838,1.0,28,31
spods/stamp_00514_1,closed,a1_max,5,5,0.9700000369637667,1.0,26,31
spods/stamp_00514_1,closed,a1_max,10,10,0.966007528742491,1.0,21,31
spods/stamp_00514_1,closed,a1_max,20,20,0.8791347541347541,0.8,11,31
spods/stamp_00514_1,closed,a1_max,40,30,0.25,0.1,1,31
spods/stamp_00514_1,closed,a1p_goods_only,0,0,0.8937665275684764,0.9,31,31
spods/stamp_00514_1,closed,a1p_goods_only,3,3,0.9766177790007838,1.0,28,31
spods/stamp_00514_1,closed,a1p_goods_only,5,5,0.9700000369637667,1.0,26,31
spods/stamp_00514_1,closed,a1p_goods_only,10,10,0.966007528742491,1.0,21,31
spods/stamp_00514_1,closed,a1p_goods_only,20,20,0.8791347541347541,0.8,11,31
spods/stamp_00514_1,closed,a1p_goods_only,40,30,0.25,0.1,1,31
spods/stamp_00514_1,closed,a2_repick,0,0,0.8937665275684764,0.9,31,31
spods/stamp_00514_1,closed,a2_repick,3,3,0.9762096157354776,1.0,28,31
spods/stamp_00514_1,closed,a2_repick,5,5,0.9758601299273695,1.0,26,31
spods/stamp_00514_1,closed,a2_repick,10,10,0.959524497453559,1.0,21,31
spods/stamp_00514_1,closed,a2_repick,20,20,0.8772533022533024,0.8,11,31
spods/stamp_00514_1,closed,a2_repick,40,30,0.1,0.1,1,31
spods/stamp_00514_1,closed,a3_vlad_svm,0,0,0.013918453635394878,0.0,31,31
spods/stamp_00514_1,closed,a3_vlad_svm,3,0,0.00982944875997664,0.0,31,31
spods/stamp_00514_1,closed,a3_vlad_svm,5,0,0.012786027734380813,0.0,31,31
spods/stamp_00514_1,closed,a3_vlad_svm,10,0,0.010849412342078564,0.0,31,31
spods/stamp_00514_1,closed,a3_vlad_svm,20,0,0.008913465547351633,0.0,31,31
spods/stamp_00514_1,closed,a3_vlad_svm,40,0,0.008568679083595853,0.0,31,31
spods/stamp_00514_1,closed,a3s_production,0,0,0.013918453635394878,0.0,31,31
spods/stamp_00514_1,closed,a3s_production,3,0,0.00982944875997664,0.0,31,31
spods/stamp_00514_1,closed,a3s_production,5,0,0.012786027734380813,0.0,31,31
spods/stamp_00514_1,closed,a3s_production,10,0,0.010849412342078564,0.0,31,31
spods/stamp_00514_1,closed,a3s_production,20,0,0.008913465547351633,0.0,31,31
spods/stamp_00514_1,closed,a3s_production,40,0,0.008568679083595853,0.0,31,31
spods/stamp_00514_1,closed,a4_siglip_svm,0,0,0.008787870088234112,0.0,31,31
spods/stamp_00514_1,closed,a4_siglip_svm,3,0,0.06510173244903919,0.2,31,31
spods/stamp_00514_1,closed,a4_siglip_svm,5,0,0.07606915771299608,0.1,31,31
spods/stamp_00514_1,closed,a4_siglip_svm,10,5,0.981967595971391,1.0,26,31
spods/stamp_00514_1,closed,a4_siglip_svm,20,15,0.9924172794117647,1.0,16,31
spods/stamp_00514_1,closed,a4_siglip_svm,40,31,nan,0.0,0,31
spods/stamp_00514_1,closed,a4r_siglip_sift,0,0,0.13345629659962094,0.4,31,31
spods/stamp_00514_1,closed,a4r_siglip_sift,3,3,0.11280040372291411,0.3,28,31
spods/stamp_00514_1,closed,a4r_siglip_sift,5,5,0.02439539748150524,0.1,26,31
spods/stamp_00514_1,closed,a4r_siglip_sift,10,9,0.9553753300641268,1.0,22,31
spods/stamp_00514_1,closed,a4r_siglip_sift,20,19,1.0,1.0,12,31
spods/stamp_00514_1,closed,a4r_siglip_sift,40,31,nan,0.0,0,31
spods/stamp_00514_1,closed,a5_mlp,0,0,0.8937665275684764,0.9,31,31
spods/stamp_00514_1,closed,a5_mlp,3,3,0.9766177790007838,1.0,28,31
spods/stamp_00514_1,closed,a5_mlp,5,5,0.9700000369637667,1.0,26,31
spods/stamp_00514_1,closed,a5_mlp,10,10,0.966007528742491,1.0,21,31
spods/stamp_00514_1,closed,a5_mlp,20,20,0.8791347541347541,0.8,11,31
spods/stamp_00514_1,closed,a5_mlp,40,29,1.0,0.2,2,31
spods/stamp_00546_1,shared,a0_exemplar,0,0,0.9387249138825602,1.0,31,31
spods/stamp_00546_1,shared,a0_exemplar,3,3,0.9267841044835299,1.0,28,31
spods/stamp_00546_1,shared,a0_exemplar,5,5,0.916559582098306,1.0,26,31
spods/stamp_00546_1,shared,a0_exemplar,10,10,0.8771806272845991,0.9,21,31
spods/stamp_00546_1,shared,a0_exemplar,20,19,0.8140698969646337,0.9,12,31
spods/stamp_00546_1,shared,a0_exemplar,40,28,0.39814814814814814,0.1,3,31
spods/stamp_00546_1,shared,a1_max,0,0,0.9387249138825602,1.0,31,31
spods/stamp_00546_1,shared,a1_max,3,3,1.0,1.0,28,31
spods/stamp_00546_1,shared,a1_max,5,5,1.0,1.0,26,31
spods/stamp_00546_1,shared,a1_max,10,10,1.0,1.0,21,31
spods/stamp_00546_1,shared,a1_max,20,19,1.0,1.0,12,31
spods/stamp_00546_1,shared,a1_max,40,28,1.0,0.3,3,31
spods/stamp_00546_1,shared,a1p_goods_only,0,0,0.9387249138825602,1.0,31,31
spods/stamp_00546_1,shared,a1p_goods_only,3,3,1.0,1.0,28,31
spods/stamp_00546_1,shared,a1p_goods_only,5,5,1.0,1.0,26,31
spods/stamp_00546_1,shared,a1p_goods_only,10,10,1.0,1.0,21,31
spods/stamp_00546_1,shared,a1p_goods_only,20,19,1.0,1.0,12,31
spods/stamp_00546_1,shared,a1p_goods_only,40,28,1.0,0.3,3,31
spods/stamp_00546_1,shared,a2_repick,0,0,0.9387249138825602,1.0,31,31
spods/stamp_00546_1,shared,a2_repick,3,3,1.0,1.0,28,31
spods/stamp_00546_1,shared,a2_repick,5,5,1.0,1.0,26,31
spods/stamp_00546_1,shared,a2_repick,10,10,1.0,1.0,21,31
spods/stamp_00546_1,shared,a2_repick,20,19,1.0,1.0,12,31
spods/stamp_00546_1,shared,a2_repick,40,28,1.0,0.3,3,31
spods/stamp_00546_1,shared,a3_vlad_svm,0,0,0.004552848282038775,0.0,31,31
spods/stamp_00546_1,shared,a3_vlad_svm,3,3,0.00414462035859118,0.0,28,31
spods/stamp_00546_1,shared,a3_vlad_svm,5,5,0.003871410525879641,0.0,26,31
spods/stamp_00546_1,shared,a3_vlad_svm,10,10,0.0031370894858807684,0.0,21,31
spods/stamp_00546_1,shared,a3_vlad_svm,20,19,0.06426247186687016,0.0,12,31
spods/stamp_00546_1,shared,a3_vlad_svm,40,28,0.021146795284135673,0.0,3,31
spods/stamp_00546_1,shared,a3s_production,0,0,0.004552848282038775,0.0,31,31
spods/stamp_00546_1,shared,a3s_production,3,3,0.00414462035859118,0.0,28,31
spods/stamp_00546_1,shared,a3s_production,5,5,0.003871410525879641,0.0,26,31
spods/stamp_00546_1,shared,a3s_production,10,10,0.0031370894858807684,0.0,21,31
spods/stamp_00546_1,shared,a3s_production,20,19,0.06426247186687016,0.0,12,31
spods/stamp_00546_1,shared,a3s_production,40,28,0.021146795284135673,0.0,3,31
spods/stamp_00546_1,shared,a4_siglip_svm,0,0,0.049273977390458315,0.1,31,31
spods/stamp_00546_1,shared,a4_siglip_svm,3,3,0.04769938805833923,0.1,28,31
spods/stamp_00546_1,shared,a4_siglip_svm,5,5,0.040526242228473265,0.1,26,31
spods/stamp_00546_1,shared,a4_siglip_svm,10,10,0.023300522312656908,0.0,21,31
spods/stamp_00546_1,shared,a4_siglip_svm,20,19,0.09437615355451491,0.2,12,31
spods/stamp_00546_1,shared,a4_siglip_svm,40,28,0.009197180267214276,0.0,3,31
spods/stamp_00546_1,shared,a4r_siglip_sift,0,0,0.7770293321351301,1.0,31,31
spods/stamp_00546_1,shared,a4r_siglip_sift,3,3,0.7540765224883689,1.0,28,31
spods/stamp_00546_1,shared,a4r_siglip_sift,5,5,0.7348050424363982,1.0,26,31
spods/stamp_00546_1,shared,a4r_siglip_sift,10,10,0.7648629525947145,1.0,21,31
spods/stamp_00546_1,shared,a4r_siglip_sift,20,19,0.9174418604651162,1.0,12,31
spods/stamp_00546_1,shared,a4r_siglip_sift,40,28,1.0,0.3,3,31
spods/stamp_00546_1,shared,a5_mlp,0,0,0.9387249138825602,1.0,31,31
spods/stamp_00546_1,shared,a5_mlp,3,3,1.0,1.0,28,31
spods/stamp_00546_1,shared,a5_mlp,5,5,1.0,1.0,26,31
spods/stamp_00546_1,shared,a5_mlp,10,10,1.0,1.0,21,31
spods/stamp_00546_1,shared,a5_mlp,20,19,0.09886388146855125,0.0,12,31
spods/stamp_00546_1,shared,a5_mlp,40,28,0.0036940879180618245,0.0,3,31
spods/stamp_00546_1,closed,a0_exemplar,0,0,0.9387249138825602,1.0,31,31
spods/stamp_00546_1,closed,a0_exemplar,3,3,0.9267841044835299,1.0,28,31
spods/stamp_00546_1,closed,a0_exemplar,5,5,0.916559582098306,1.0,26,31
spods/stamp_00546_1,closed,a0_exemplar,10,10,0.8771806272845991,0.9,21,31
spods/stamp_00546_1,closed,a0_exemplar,20,19,0.8140698969646337,0.9,12,31
spods/stamp_00546_1,closed,a0_exemplar,40,28,0.39814814814814814,0.1,3,31
spods/stamp_00546_1,closed,a1_max,0,0,0.9387249138825602,1.0,31,31
spods/stamp_00546_1,closed,a1_max,3,3,1.0,1.0,28,31
spods/stamp_00546_1,closed,a1_max,5,5,1.0,1.0,26,31
spods/stamp_00546_1,closed,a1_max,10,10,1.0,1.0,21,31
spods/stamp_00546_1,closed,a1_max,20,20,1.0,1.0,11,31
spods/stamp_00546_1,closed,a1_max,40,31,nan,0.0,0,31
spods/stamp_00546_1,closed,a1p_goods_only,0,0,0.9387249138825602,1.0,31,31
spods/stamp_00546_1,closed,a1p_goods_only,3,3,1.0,1.0,28,31
spods/stamp_00546_1,closed,a1p_goods_only,5,5,1.0,1.0,26,31
spods/stamp_00546_1,closed,a1p_goods_only,10,10,1.0,1.0,21,31
spods/stamp_00546_1,closed,a1p_goods_only,20,20,1.0,1.0,11,31
spods/stamp_00546_1,closed,a1p_goods_only,40,31,nan,0.0,0,31
spods/stamp_00546_1,closed,a2_repick,0,0,0.9387249138825602,1.0,31,31
spods/stamp_00546_1,closed,a2_repick,3,3,1.0,1.0,28,31
spods/stamp_00546_1,closed,a2_repick,5,5,1.0,1.0,26,31
spods/stamp_00546_1,closed,a2_repick,10,10,1.0,1.0,21,31
spods/stamp_00546_1,closed,a2_repick,20,20,1.0,1.0,11,31
spods/stamp_00546_1,closed,a2_repick,40,31,nan,0.0,0,31
spods/stamp_00546_1,closed,a3_vlad_svm,0,0,0.004552848282038775,0.0,31,31
spods/stamp_00546_1,closed,a3_vlad_svm,3,0,0.007240893304066249,0.0,31,31
spods/stamp_00546_1,closed,a3_vlad_svm,5,0,0.009781206239112062,0.0,31,31
spods/stamp_00546_1,closed,a3_vlad_svm,10,0,0.014640224727675542,0.0,31,31
spods/stamp_00546_1,closed,a3_vlad_svm,20,0,0.011722772598446536,0.0,31,31
spods/stamp_00546_1,closed,a3_vlad_svm,40,0,0.010670512992831133,0.0,31,31
spods/stamp_00546_1,closed,a3s_production,0,0,0.004552848282038775,0.0,31,31
spods/stamp_00546_1,closed,a3s_production,3,0,0.007240893304066249,0.0,31,31
spods/stamp_00546_1,closed,a3s_production,5,0,0.009781206239112062,0.0,31,31
spods/stamp_00546_1,closed,a3s_production,10,0,0.014640224727675542,0.0,31,31
spods/stamp_00546_1,closed,a3s_production,20,0,0.011722772598446536,0.0,31,31
spods/stamp_00546_1,closed,a3s_production,40,0,0.010670512992831133,0.0,31,31
spods/stamp_00546_1,closed,a4_siglip_svm,0,0,0.049273977390458315,0.1,31,31
spods/stamp_00546_1,closed,a4_siglip_svm,3,0,0.010643266344904435,0.0,31,31
spods/stamp_00546_1,closed,a4_siglip_svm,5,0,0.018471120098398373,0.0,31,31
spods/stamp_00546_1,closed,a4_siglip_svm,10,0,0.014031949382003061,0.0,31,31
spods/stamp_00546_1,closed,a4_siglip_svm,20,0,0.03120011342805208,0.0,31,31
spods/stamp_00546_1,closed,a4_siglip_svm,40,15,0.6511557106307495,0.7,16,31
spods/stamp_00546_1,closed,a4r_siglip_sift,0,0,0.7770293321351301,1.0,31,31
spods/stamp_00546_1,closed,a4r_siglip_sift,3,3,0.7540765224883689,1.0,28,31
spods/stamp_00546_1,closed,a4r_siglip_sift,5,5,0.7348050424363982,1.0,26,31
spods/stamp_00546_1,closed,a4r_siglip_sift,10,10,0.6705611062171606,1.0,21,31
spods/stamp_00546_1,closed,a4r_siglip_sift,20,20,0.366815481980132,0.4,11,31
spods/stamp_00546_1,closed,a4r_siglip_sift,40,31,nan,0.0,0,31
spods/stamp_00546_1,closed,a5_mlp,0,0,0.9387249138825602,1.0,31,31
spods/stamp_00546_1,closed,a5_mlp,3,3,1.0,1.0,28,31
spods/stamp_00546_1,closed,a5_mlp,5,5,1.0,1.0,26,31
spods/stamp_00546_1,closed,a5_mlp,10,10,1.0,1.0,21,31
spods/stamp_00546_1,closed,a5_mlp,20,20,1.0,1.0,11,31
spods/stamp_00546_1,closed,a5_mlp,40,31,nan,0.0,0,31
spods/stamp_00577_1,shared,a0_exemplar,0,0,0.9844172273014778,1.0,31,31
spods/stamp_00577_1,shared,a0_exemplar,3,3,0.981547619047619,1.0,28,31
spods/stamp_00577_1,shared,a0_exemplar,5,5,0.979156712852365,1.0,26,31
spods/stamp_00577_1,shared,a0_exemplar,10,10,0.9705600161591678,1.0,21,31
spods/stamp_00577_1,shared,a0_exemplar,20,20,0.9203699526280172,0.9,11,31
spods/stamp_00577_1,shared,a0_exemplar,40,30,0.09090909090909091,0.0,1,31
spods/stamp_00577_1,shared,a1_max,0,0,0.9844172273014778,1.0,31,31
spods/stamp_00577_1,shared,a1_max,3,3,0.9831536388140162,1.0,28,31
spods/stamp_00577_1,shared,a1_max,5,5,0.9807692307692307,1.0,26,31
spods/stamp_00577_1,shared,a1_max,10,10,0.9746031746031745,1.0,21,31
spods/stamp_00577_1,shared,a1_max,20,20,0.936117936117936,1.0,11,31
spods/stamp_00577_1,shared,a1_max,40,30,0.06666666666666667,0.0,1,31
spods/stamp_00577_1,shared,a1p_goods_only,0,0,0.9844172273014778,1.0,31,31
spods/stamp_00577_1,shared,a1p_goods_only,3,3,0.9838935574229692,1.0,28,31
spods/stamp_00577_1,shared,a1p_goods_only,5,5,0.9811463046757164,1.0,26,31
spods/stamp_00577_1,shared,a1p_goods_only,10,10,0.9746031746031745,1.0,21,31
spods/stamp_00577_1,shared,a1p_goods_only,20,20,0.936117936117936,1.0,11,31
spods/stamp_00577_1,shared,a1p_goods_only,40,30,0.06666666666666667,0.0,1,31
spods/stamp_00577_1,shared,a2_repick,0,0,0.9844172273014778,1.0,31,31
spods/stamp_00577_1,shared,a2_repick,3,3,0.9892857142857142,1.0,28,31
spods/stamp_00577_1,shared,a2_repick,5,5,0.9878542510121459,1.0,26,31
spods/stamp_00577_1,shared,a2_repick,10,10,0.9826839826839827,1.0,21,31
spods/stamp_00577_1,shared,a2_repick,20,20,0.9294990723562152,1.0,11,31
spods/stamp_00577_1,shared,a2_repick,40,30,0.03333333333333333,0.0,1,31
spods/stamp_00577_1,shared,a3_vlad_svm,0,0,0.01110333820609445,0.0,31,31
spods/stamp_00577_1,shared,a3_vlad_svm,3,3,0.010033130779814926,0.0,28,31
spods/stamp_00577_1,shared,a3_vlad_svm,5,5,0.009398607441901956,0.0,26,31
spods/stamp_00577_1,shared,a3_vlad_svm,10,10,0.0074813274364456134,0.0,21,31
spods/stamp_00577_1,shared,a3_vlad_svm,20,20,0.003826977479054189,0.0,11,31
spods/stamp_00577_1,shared,a3_vlad_svm,40,30,0.1111111111111111,0.1,1,31
spods/stamp_00577_1,shared,a3s_production,0,0,0.01110333820609445,0.0,31,31
spods/stamp_00577_1,shared,a3s_production,3,3,0.010033130779814926,0.0,28,31
spods/stamp_00577_1,shared,a3s_production,5,5,0.009398607441901956,0.0,26,31
spods/stamp_00577_1,shared,a3s_production,10,10,0.0074813274364456134,0.0,21,31
spods/stamp_00577_1,shared,a3s_production,20,20,0.003826977479054189,0.0,11,31
spods/stamp_00577_1,shared,a3s_production,40,30,0.3333333333333333,0.1,1,31
spods/stamp_00577_1,shared,a4_siglip_svm,0,0,0.003454217312890039,0.0,31,31
spods/stamp_00577_1,shared,a4_siglip_svm,3,3,0.003118366165287717,0.0,28,31
spods/stamp_00577_1,shared,a4_siglip_svm,5,5,0.0029061942373124947,0.0,26,31
spods/stamp_00577_1,shared,a4_siglip_svm,10,10,0.0023767846626884283,0.0,21,31
spods/stamp_00577_1,shared,a4_siglip_svm,20,20,0.0013551607176627972,0.0,11,31
spods/stamp_00577_1,shared,a4_siglip_svm,40,30,1.0,0.1,1,31
spods/stamp_00577_1,shared,a4r_siglip_sift,0,0,0.003454217312890039,0.0,31,31
spods/stamp_00577_1,shared,a4r_siglip_sift,3,3,0.003118366165287717,0.0,28,31
spods/stamp_00577_1,shared,a4r_siglip_sift,5,5,0.0029061942373124947,0.0,26,31
spods/stamp_00577_1,shared,a4r_siglip_sift,10,10,0.0023767846626884283,0.0,21,31
spods/stamp_00577_1,shared,a4r_siglip_sift,20,20,0.0013551607176627972,0.0,11,31
spods/stamp_00577_1,shared,a4r_siglip_sift,40,30,0.5,0.1,1,31
spods/stamp_00577_1,shared,a5_mlp,0,0,0.9844172273014778,1.0,31,31
spods/stamp_00577_1,shared,a5_mlp,3,3,0.9831536388140162,1.0,28,31
spods/stamp_00577_1,shared,a5_mlp,5,5,0.9807692307692307,1.0,26,31
spods/stamp_00577_1,shared,a5_mlp,10,10,0.9746031746031745,1.0,21,31
spods/stamp_00577_1,shared,a5_mlp,20,20,0.936117936117936,1.0,11,31
spods/stamp_00577_1,shared,a5_mlp,40,30,0.003246753246753247,0.0,1,31
spods/stamp_00577_1,closed,a0_exemplar,0,0,0.9844172273014778,1.0,31,31
spods/stamp_00577_1,closed,a0_exemplar,3,3,0.981547619047619,1.0,28,31
spods/stamp_00577_1,closed,a0_exemplar,5,5,0.979156712852365,1.0,26,31
spods/stamp_00577_1,closed,a0_exemplar,10,10,0.9705600161591678,1.0,21,31
spods/stamp_00577_1,closed,a0_exemplar,20,20,0.9203699526280172,0.9,11,31
spods/stamp_00577_1,closed,a0_exemplar,40,30,0.09090909090909091,0.0,1,31
spods/stamp_00577_1,closed,a1_max,0,0,0.9844172273014778,1.0,31,31
spods/stamp_00577_1,closed,a1_max,3,3,0.9835164835164836,1.0,28,31
spods/stamp_00577_1,closed,a1_max,5,5,0.9807692307692307,1.0,26,31
spods/stamp_00577_1,closed,a1_max,10,10,0.9723809523809525,1.0,21,31
spods/stamp_00577_1,closed,a1_max,20,20,0.9385026737967915,1.0,11,31
spods/stamp_00577_1,closed,a1_max,40,30,0.07142857142857142,0.0,1,31
spods/stamp_00577_1,closed,a1p_goods_only,0,0,0.9844172273014778,1.0,31,31
spods/stamp_00577_1,closed,a1p_goods_only,3,3,0.9842857142857142,1.0,28,31
spods/stamp_00577_1,closed,a1p_goods_only,5,5,0.9815384615384615,1.0,26,31
spods/stamp_00577_1,closed,a1p_goods_only,10,10,0.9727891156462585,1.0,21,31
spods/stamp_00577_1,closed,a1p_goods_only,20,20,0.9385026737967915,1.0,11,31
spods/stamp_00577_1,closed,a1p_goods_only,40,30,0.07142857142857142,0.0,1,31
spods/stamp_00577_1,closed,a2_repick,0,0,0.9844172273014778,1.0,31,31
spods/stamp_00577_1,closed,a2_repick,3,3,0.9892857142857142,1.0,28,31
spods/stamp_00577_1,closed,a2_repick,5,5,0.9878542510121459,1.0,26,31
spods/stamp_00577_1,closed,a2_repick,10,10,0.9826839826839827,1.0,21,31
spods/stamp_00577_1,closed,a2_repick,20,20,0.9294990723562152,1.0,11,31
spods/stamp_00577_1,closed,a2_repick,40,30,0.034482758620689655,0.0,1,31
spods/stamp_00577_1,closed,a3_vlad_svm,0,0,0.01110333820609445,0.0,31,31
spods/stamp_00577_1,closed,a3_vlad_svm,3,0,0.005615912185136765,0.0,31,31
spods/stamp_00577_1,closed,a3_vlad_svm,5,0,0.008841514691456987,0.0,31,31
spods/stamp_00577_1,closed,a3_vlad_svm,10,0,0.014173747437122403,0.0,31,31
spods/stamp_00577_1,closed,a3_vlad_svm,20,0,0.00879731416736832,0.0,31,31
spods/stamp_00577_1,closed,a3_vlad_svm,40,0,0.008558590294627294,0.0,31,31
spods/stamp_00577_1,closed,a3s_production,0,0,0.01110333820609445,0.0,31,31
spods/stamp_00577_1,closed,a3s_production,3,0,0.005615912185136765,0.0,31,31
spods/stamp_00577_1,closed,a3s_production,5,0,0.008841514691456987,0.0,31,31
spods/stamp_00577_1,closed,a3s_production,10,0,0.014173747437122403,0.0,31,31
spods/stamp_00577_1,closed,a3s_production,20,0,0.00879731416736832,0.0,31,31
spods/stamp_00577_1,closed,a3s_production,40,0,0.008558590294627294,0.0,31,31
spods/stamp_00577_1,closed,a4_siglip_svm,0,0,0.003454217312890039,0.0,31,31
spods/stamp_00577_1,closed,a4_siglip_svm,3,0,0.016155448359959676,0.0,31,31
spods/stamp_00577_1,closed,a4_siglip_svm,5,0,0.028726252911351124,0.1,31,31
spods/stamp_00577_1,closed,a4_siglip_svm,10,1,0.5526590266285165,0.5,30,31
spods/stamp_00577_1,closed,a4_siglip_svm,20,11,1.0,1.0,20,31
spods/stamp_00577_1,closed,a4_siglip_svm,40,31,nan,0.0,0,31
spods/stamp_00577_1,closed,a4r_siglip_sift,0,0,0.003454217312890039,0.0,31,31
spods/stamp_00577_1,closed,a4r_siglip_sift,3,1,0.9866666666666667,1.0,30,31
spods/stamp_00577_1,closed,a4r_siglip_sift,5,3,0.9842857142857142,1.0,28,31
spods/stamp_00577_1,closed,a4r_siglip_sift,10,8,0.9773550724637682,1.0,23,31
spods/stamp_00577_1,closed,a4r_siglip_sift,20,18,0.9524886877828055,1.0,13,31
spods/stamp_00577_1,closed,a4r_siglip_sift,40,31,nan,0.0,0,31
spods/stamp_00577_1,closed,a5_mlp,0,0,0.9844172273014778,1.0,31,31
spods/stamp_00577_1,closed,a5_mlp,3,3,0.9835164835164836,1.0,28,31
spods/stamp_00577_1,closed,a5_mlp,5,5,0.9807692307692307,1.0,26,31
spods/stamp_00577_1,closed,a5_mlp,10,10,0.9723809523809525,1.0,21,31
spods/stamp_00577_1,closed,a5_mlp,20,20,0.9385026737967915,1.0,11,31
spods/stamp_00577_1,closed,a5_mlp,40,30,0.0022624434389140274,0.0,1,31
spods/stamp_00612_1,shared,a0_exemplar,0,0,0.5372572489815387,0.6,31,31
spods/stamp_00612_1,shared,a0_exemplar,3,3,0.4359311675919743,0.4,28,31
spods/stamp_00612_1,shared,a0_exemplar,5,5,0.3405025181617737,0.4,26,31
spods/stamp_00612_1,shared,a0_exemplar,10,6,0.4113016399996296,0.6,25,31
spods/stamp_00612_1,shared,a0_exemplar,20,12,0.29822413527426245,0.3,19,31
spods/stamp_00612_1,shared,a0_exemplar,40,17,0.29659035923264193,0.3,14,31
spods/stamp_00612_1,shared,a1_max,0,0,0.5372572489815387,0.6,31,31
spods/stamp_00612_1,shared,a1_max,3,3,0.8135757212570655,1.0,28,31
spods/stamp_00612_1,shared,a1_max,5,5,0.8517865769815582,1.0,26,31
