arm,seed,n_votes,policy,design,inclusion,threshold,alpha_cap,fnr_excess,n_included,pool_size,recall,precision,fpr,fnr,vote_pos_frac,n_cal_pos,cal_pos_q25,pool_pos_q25,cal_pos_min
agnews:Business,0,24,uniform,oracle,10,0.49802478774654446,0.000244140625,0.0014450485641891893,2280,2376,0.9983108108108109,0.25921052631578945,0.9467488789237668,0.0016891891891891893,0.3333333333333333,8,0.5128421932458878,0.5218575298786163,0.5102460384368896
agnews:Business,0,24,toplist,conformal,-10,0.5670740306377411,1.0,0.0,2280,2376,0.8788927335640139,0.22280701754385965,0.985539488320356,0.12110726643598616,0.9166666666666666,22,0.5387633591890335,0.5819655656814575,0.5267654061317444
agnews:Business,0,24,toplist,conformal,-7,0.558429217338562,1.0,0.0,2328,2376,0.9377162629757786,0.23281786941580757,0.9933259176863182,0.06228373702422145,0.9166666666666666,22,0.5387633591890335,0.5819655656814575,0.5267654061317444
agnews:Business,0,24,toplist,conformal,-5,0.5437207520008087,1.0,0.0,2351,2376,0.967128027681661,0.2377711612079966,0.996662958843159,0.0328719723183391,0.9166666666666666,22,0.5387633591890335,0.5819655656814575,0.5267654061317444
agnews:Business,0,24,toplist,conformal,-3,0.538069523870945,1.0,0.0,2355,2376,0.972318339100346,0.2386411889596603,0.9972191323692993,0.02768166089965398,0.9166666666666666,22,0.5387633591890335,0.5819655656814575,0.5267654061317444
agnews:Business,0,24,toplist,conformal,-1,0.5290722534060478,0.5,0.0,2358,2376,0.9740484429065744,0.23876166242578456,0.9983314794215795,0.025951557093425604,0.9166666666666666,22,0.5387633591890335,0.5819655656814575,0.5267654061317444
agnews:Business,0,24,toplist,conformal,0,0.5267654061317444,0.25,0.0,2360,2376,0.9775086505190311,0.23940677966101695,0.9983314794215795,0.02249134948096886,0.9166666666666666,22,0.5387633591890335,0.5819655656814575,0.5267654061317444
agnews:Business,0,24,toplist,conformal,1,0.5267654061317444,0.125,0.0,2360,2376,0.9775086505190311,0.23940677966101695,0.9983314794215795,0.02249134948096886,0.9166666666666666,22,0.5387633591890335,0.5819655656814575,0.5267654061317444
agnews:Business,0,24,toplist,conformal,3,0.5267654061317444,0.03125,0.0,2360,2376,0.9775086505190311,0.23940677966101695,0.9983314794215795,0.02249134948096886,0.9166666666666666,22,0.5387633591890335,0.5819655656814575,0.5267654061317444
agnews:Business,0,24,toplist,conformal,5,0.5267654061317444,0.0078125,0.01467884948096886,2360,2376,0.9775086505190311,0.23940677966101695,0.9983314794215795,0.02249134948096886,0.9166666666666666,22,0.5387633591890335,0.5819655656814575,0.5267654061317444
agnews:Business,0,24,toplist,conformal,7,0.5267654061317444,0.001953125,0.02053822448096886,2360,2376,0.9775086505190311,0.23940677966101695,0.9983314794215795,0.02249134948096886,0.9166666666666666,22,0.5387633591890335,0.5819655656814575,0.5267654061317444
agnews:Business,0,24,toplist,conformal,10,0.5267654061317444,0.000244140625,0.02224720885596886,2360,2376,0.9775086505190311,0.23940677966101695,0.9983314794215795,0.02249134948096886,0.9166666666666666,22,0.5387633591890335,0.5819655656814575,0.5267654061317444
agnews:Business,0,24,toplist,blend,-10,0.5670740306377411,1.0,0.0,2280,2376,0.8788927335640139,0.22280701754385965,0.985539488320356,0.12110726643598616,0.9166666666666666,22,0.5387633591890335,0.5819655656814575,0.5267654061317444
agnews:Business,0,24,toplist,blend,-7,0.558429217338562,1.0,0.0,2328,2376,0.9377162629757786,0.23281786941580757,0.9933259176863182,0.06228373702422145,0.9166666666666666,22,0.5387633591890335,0.5819655656814575,0.5267654061317444
agnews:Business,0,24,toplist,blend,-5,0.5437207520008087,1.0,0.0,2351,2376,0.967128027681661,0.2377711612079966,0.996662958843159,0.0328719723183391,0.9166666666666666,22,0.5387633591890335,0.5819655656814575,0.5267654061317444
agnews:Business,0,24,toplist,blend,-3,0.538069523870945,1.0,0.0,2355,2376,0.972318339100346,0.2386411889596603,0.9972191323692993,0.02768166089965398,0.9166666666666666,22,0.5387633591890335,0.5819655656814575,0.5267654061317444
agnews:Business,0,24,toplist,blend,-1,0.5290722534060478,0.5,0.0,2358,2376,0.9740484429065744,0.23876166242578456,0.9983314794215795,0.025951557093425604,0.9166666666666666,22,0.5387633591890335,0.5819655656814575,0.5267654061317444
