arm,seed,n_votes,policy,design,inclusion,threshold,alpha_cap,fnr_excess,seed_mode,n_included,pool_size,recall,precision,fpr,fnr,vote_pos_frac,n_cal_pos,cal_pos_q25,test_pos_q25,cal_pos_min
agnews:Sci/Tech,3,100,autopilot,conformal,-5,0.43762697372585535,1.0,0.0,text,343,1200,0.89,0.7784256559766763,0.08444444444444445,0.11,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,conformal,-3,0.37938165571540594,1.0,0.0,text,429,1200,0.9666666666666667,0.675990675990676,0.15444444444444444,0.03333333333333333,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,conformal,-1,0.3240889944136143,0.5,0.0,text,546,1200,0.9933333333333333,0.5457875457875457,0.27555555555555555,0.006666666666666667,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,conformal,0,0.27529072016477585,0.25,0.0,text,684,1200,1.0,0.43859649122807015,0.4266666666666667,0.0,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,conformal,1,0.24801436997950077,0.125,0.0,text,776,1200,1.0,0.3865979381443299,0.5288888888888889,0.0,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,conformal,3,0.23123694723472,0.03125,0.0,text,841,1200,1.0,0.356718192627824,0.6011111111111112,0.0,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,conformal,5,0.22032561094965786,0.0078125,0.0,text,886,1200,1.0,0.33860045146726864,0.6511111111111111,0.0,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,conformal,7,0.21759777687839232,0.001953125,0.0,text,893,1200,1.0,0.335946248600224,0.6588888888888889,0.0,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,conformal,10,0.21680215860760654,0.000244140625,0.0,text,893,1200,1.0,0.335946248600224,0.6588888888888889,0.0,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,blend,-10,0.48180420746211894,1.0,0.0,text,292,1200,0.8033333333333333,0.8253424657534246,0.056666666666666664,0.19666666666666666,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,blend,-7,0.4718287030700594,1.0,0.0,text,305,1200,0.8233333333333334,0.8098360655737705,0.06444444444444444,0.17666666666666667,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,blend,-5,0.43762697372585535,1.0,0.0,text,343,1200,0.89,0.7784256559766763,0.08444444444444445,0.11,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,blend,-3,0.37938165571540594,1.0,0.0,text,429,1200,0.9666666666666667,0.675990675990676,0.15444444444444444,0.03333333333333333,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,blend,-1,0.3240889944136143,0.5,0.0,text,546,1200,0.9933333333333333,0.5457875457875457,0.27555555555555555,0.006666666666666667,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,blend,0,0.27529072016477585,0.25,0.0,text,684,1200,1.0,0.43859649122807015,0.4266666666666667,0.0,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,blend,1,0.24801436997950077,0.125,0.0,text,776,1200,1.0,0.3865979381443299,0.5288888888888889,0.0,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,blend,3,0.23123694723472,0.03125,0.0,text,841,1200,1.0,0.356718192627824,0.6011111111111112,0.0,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,blend,5,0.22032561094965786,0.0078125,0.0,text,886,1200,1.0,0.33860045146726864,0.6511111111111111,0.0,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,blend,7,0.21759777687839232,0.001953125,0.0,text,893,1200,1.0,0.335946248600224,0.6588888888888889,0.0,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,blend,10,0.21680215860760654,0.000244140625,0.0,text,893,1200,1.0,0.335946248600224,0.6588888888888889,0.0,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,oracle,-10,0.7032520322536584,1.0,0.0,text,37,1200,0.12,0.972972972972973,0.0011111111111111111,0.88,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,oracle,-7,0.6848385770572349,1.0,0.0,text,60,1200,0.19333333333333333,0.9666666666666667,0.0022222222222222222,0.8066666666666666,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,oracle,-5,0.6407742514275014,1.0,0.0,text,101,1200,0.31,0.9207920792079208,0.008888888888888889,0.69,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,oracle,-3,0.5187061708420515,1.0,0.0,text,250,1200,0.7366666666666667,0.884,0.03222222222222222,0.2633333333333333,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,oracle,-1,0.41974618956446647,0.5,0.0,text,372,1200,0.9233333333333333,0.7446236559139785,0.10555555555555556,0.07666666666666666,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,oracle,0,0.33140286058187485,0.25,0.0,text,522,1200,0.99,0.5689655172413793,0.25,0.01,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,oracle,1,0.33140286058187485,0.125,0.0,text,522,1200,0.99,0.5689655172413793,0.25,0.01,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,oracle,3,0.33140286058187485,0.03125,0.0,text,522,1200,0.99,0.5689655172413793,0.25,0.01,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,oracle,5,0.33140286058187485,0.0078125,0.0021875,text,522,1200,0.99,0.5689655172413793,0.25,0.01,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,oracle,7,0.31660228909458965,0.001953125,0.0013802083333333335,text,558,1200,0.9966666666666667,0.53584229390681,0.2877777777777778,0.0033333333333333335,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sci/Tech,3,100,autopilot,oracle,10,0.30851332463498693,0.000244140625,0.0030891927083333335,text,579,1200,0.9966666666666667,0.5164075993091537,0.3111111111111111,0.0033333333333333335,0.16,16,0.27529072016477585,0.5115584880113602,0.21668849885463715
agnews:Sports,0,12,uniform,conformal,-10,0.5206361413002014,1.0,0.0,text,159,1200,0.4533333333333333,0.8553459119496856,0.025555555555555557,0.5466666666666666,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,conformal,-7,0.5206361413002014,1.0,0.0,text,159,1200,0.4533333333333333,0.8553459119496856,0.025555555555555557,0.5466666666666666,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,conformal,-5,0.5206361413002014,1.0,0.0,text,159,1200,0.4533333333333333,0.8553459119496856,0.025555555555555557,0.5466666666666666,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,conformal,-3,0.5201420746743679,1.0,0.0,text,161,1200,0.46,0.8571428571428571,0.025555555555555557,0.54,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,conformal,-1,0.508859820663929,0.5,0.0,text,268,1200,0.7366666666666667,0.8246268656716418,0.052222222222222225,0.2633333333333333,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,conformal,0,0.5081044435501099,0.25,0.0,text,277,1200,0.7533333333333333,0.8158844765342961,0.056666666666666664,0.24666666666666667,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,conformal,1,0.5081044435501099,0.125,0.12166666666666667,text,277,1200,0.7533333333333333,0.8158844765342961,0.056666666666666664,0.24666666666666667,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,conformal,3,0.5081044435501099,0.03125,0.21541666666666667,text,277,1200,0.7533333333333333,0.8158844765342961,0.056666666666666664,0.24666666666666667,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,conformal,5,0.5081044435501099,0.0078125,0.23885416666666667,text,277,1200,0.7533333333333333,0.8158844765342961,0.056666666666666664,0.24666666666666667,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,conformal,7,0.5081044435501099,0.001953125,0.24471354166666667,text,277,1200,0.7533333333333333,0.8158844765342961,0.056666666666666664,0.24666666666666667,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,conformal,10,0.5081044435501099,0.000244140625,0.24642252604166667,text,277,1200,0.7533333333333333,0.8158844765342961,0.056666666666666664,0.24666666666666667,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,blend,-10,0.5092823235067365,1.0,0.0,text,262,1200,0.72,0.8244274809160306,0.051111111111111114,0.28,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,blend,-7,0.5092823235067365,1.0,0.0,text,262,1200,0.72,0.8244274809160306,0.051111111111111114,0.28,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,blend,-5,0.5092823235067365,1.0,0.0,text,262,1200,0.72,0.8244274809160306,0.051111111111111114,0.28,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,blend,-3,0.5090705806670935,1.0,0.0,text,267,1200,0.7333333333333333,0.8239700374531835,0.052222222222222225,0.26666666666666666,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,blend,-1,0.504235328948334,0.5,0.0,text,332,1200,0.8333333333333334,0.7530120481927711,0.09111111111111111,0.16666666666666666,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,blend,0,0.5039115958995544,0.25,0.0,text,341,1200,0.8433333333333334,0.7419354838709677,0.09777777777777778,0.15666666666666668,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,blend,1,0.5039115958995544,0.125,0.031666666666666676,text,341,1200,0.8433333333333334,0.7419354838709677,0.09777777777777778,0.15666666666666668,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,blend,3,0.5039115958995544,0.03125,0.12541666666666668,text,341,1200,0.8433333333333334,0.7419354838709677,0.09777777777777778,0.15666666666666668,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,blend,5,0.5039115958995544,0.0078125,0.14885416666666668,text,341,1200,0.8433333333333334,0.7419354838709677,0.09777777777777778,0.15666666666666668,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,blend,7,0.5039115958995544,0.001953125,0.15471354166666668,text,341,1200,0.8433333333333334,0.7419354838709677,0.09777777777777778,0.15666666666666668,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,blend,10,0.5039115958995544,0.000244140625,0.15642252604166668,text,341,1200,0.8433333333333334,0.7419354838709677,0.09777777777777778,0.15666666666666668,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,oracle,-10,0.5651469752046978,1.0,0.0,text,2,1200,0.0033333333333333335,0.5,0.0011111111111111111,0.9966666666666667,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,oracle,-7,0.5579468663781881,1.0,0.0,text,5,1200,0.01,0.6,0.0022222222222222222,0.99,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,oracle,-5,0.5521707492880523,1.0,0.0,text,20,1200,0.04,0.6,0.008888888888888889,0.96,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,oracle,-3,0.5137091595679522,1.0,0.0,text,216,1200,0.6233333333333333,0.8657407407407407,0.03222222222222222,0.37666666666666665,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,oracle,-1,0.501827709376812,0.5,0.0,text,376,1200,0.8766666666666667,0.699468085106383,0.12555555555555556,0.12333333333333334,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,oracle,0,0.4941170662641525,0.25,0.0,text,515,1200,0.9666666666666667,0.5631067961165048,0.25,0.03333333333333333,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,oracle,1,0.4941170662641525,0.125,0.0,text,515,1200,0.9666666666666667,0.5631067961165048,0.25,0.03333333333333333,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,oracle,3,0.4941170662641525,0.03125,0.002083333333333333,text,515,1200,0.9666666666666667,0.5631067961165048,0.25,0.03333333333333333,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,oracle,5,0.4892931440845132,0.0078125,0.0021875,text,636,1200,0.99,0.4669811320754717,0.37666666666666665,0.01,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,oracle,7,0.48412757692858577,0.001953125,0.0013802083333333335,text,770,1200,0.9966666666666667,0.38831168831168833,0.5233333333333333,0.0033333333333333335,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,12,uniform,oracle,10,0.48239212803309783,0.000244140625,0.0030891927083333335,text,831,1200,0.9966666666666667,0.35980746089049337,0.5911111111111111,0.0033333333333333335,0.3333333333333333,4,0.5106223672628403,0.5082182437181473,0.5081044435501099
agnews:Sports,0,24,uniform,conformal,-10,0.5401464849710464,1.0,0.0,text,191,1200,0.5633333333333334,0.8848167539267016,0.024444444444444446,0.43666666666666665,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,conformal,-7,0.5300611048936844,1.0,0.0,text,261,1200,0.7766666666666666,0.89272030651341,0.03111111111111111,0.22333333333333333,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,conformal,-5,0.514969065785408,1.0,0.0,text,340,1200,0.9466666666666667,0.8352941176470589,0.06222222222222222,0.05333333333333334,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,conformal,-3,0.5135701783001423,1.0,0.0,text,351,1200,0.9566666666666667,0.8176638176638177,0.07111111111111111,0.043333333333333335,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,conformal,-1,0.5106129139661789,0.5,0.0,text,375,1200,0.9733333333333334,0.7786666666666666,0.09222222222222222,0.02666666666666667,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,conformal,0,0.5098416805267334,0.25,0.0,text,376,1200,0.9766666666666667,0.7792553191489362,0.09222222222222222,0.023333333333333334,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,conformal,1,0.5098416805267334,0.125,0.0,text,376,1200,0.9766666666666667,0.7792553191489362,0.09222222222222222,0.023333333333333334,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,conformal,3,0.5098416805267334,0.03125,0.0,text,376,1200,0.9766666666666667,0.7792553191489362,0.09222222222222222,0.023333333333333334,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,conformal,5,0.5098416805267334,0.0078125,0.015520833333333334,text,376,1200,0.9766666666666667,0.7792553191489362,0.09222222222222222,0.023333333333333334,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,conformal,7,0.5098416805267334,0.001953125,0.021380208333333334,text,376,1200,0.9766666666666667,0.7792553191489362,0.09222222222222222,0.023333333333333334,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,conformal,10,0.5098416805267334,0.000244140625,0.023089192708333334,text,376,1200,0.9766666666666667,0.7792553191489362,0.09222222222222222,0.023333333333333334,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,blend,-10,0.5401464849710464,1.0,0.0,text,191,1200,0.5633333333333334,0.8848167539267016,0.024444444444444446,0.43666666666666665,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,blend,-7,0.5300611048936844,1.0,0.0,text,261,1200,0.7766666666666666,0.89272030651341,0.03111111111111111,0.22333333333333333,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,blend,-5,0.514969065785408,1.0,0.0,text,340,1200,0.9466666666666667,0.8352941176470589,0.06222222222222222,0.05333333333333334,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,blend,-3,0.5135701783001423,1.0,0.0,text,351,1200,0.9566666666666667,0.8176638176638177,0.07111111111111111,0.043333333333333335,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,blend,-1,0.5106129139661789,0.5,0.0,text,375,1200,0.9733333333333334,0.7786666666666666,0.09222222222222222,0.02666666666666667,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,blend,0,0.5098416805267334,0.25,0.0,text,376,1200,0.9766666666666667,0.7792553191489362,0.09222222222222222,0.023333333333333334,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,blend,1,0.5098416805267334,0.125,0.0,text,376,1200,0.9766666666666667,0.7792553191489362,0.09222222222222222,0.023333333333333334,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,blend,3,0.5098416805267334,0.03125,0.0,text,376,1200,0.9766666666666667,0.7792553191489362,0.09222222222222222,0.023333333333333334,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,blend,5,0.5098416805267334,0.0078125,0.015520833333333334,text,376,1200,0.9766666666666667,0.7792553191489362,0.09222222222222222,0.023333333333333334,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,blend,7,0.5098416805267334,0.001953125,0.021380208333333334,text,376,1200,0.9766666666666667,0.7792553191489362,0.09222222222222222,0.023333333333333334,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,blend,10,0.5098416805267334,0.000244140625,0.023089192708333334,text,376,1200,0.9766666666666667,0.7792553191489362,0.09222222222222222,0.023333333333333334,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,oracle,-10,0.5799350738525391,1.0,0.0,text,2,1200,0.0033333333333333335,0.5,0.0011111111111111111,0.9966666666666667,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,oracle,-7,0.5796590447425842,1.0,0.0,text,5,1200,0.006666666666666667,0.4,0.0033333333333333335,0.9933333333333333,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,oracle,-5,0.5710834157653153,1.0,0.0,text,15,1200,0.023333333333333334,0.4666666666666667,0.008888888888888889,0.9766666666666667,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,oracle,-3,0.5306268066167832,1.0,0.0,text,260,1200,0.7733333333333333,0.8923076923076924,0.03111111111111111,0.22666666666666666,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,oracle,-1,0.5176100954413414,0.5,0.0,text,322,1200,0.9233333333333333,0.860248447204969,0.05,0.07666666666666666,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,oracle,0,0.49783919751644135,0.25,0.0,text,524,1200,0.9966666666666667,0.5706106870229007,0.25,0.0033333333333333335,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,oracle,1,0.49783919751644135,0.125,0.0,text,524,1200,0.9966666666666667,0.5706106870229007,0.25,0.0033333333333333335,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,oracle,3,0.49783919751644135,0.03125,0.0,text,524,1200,0.9966666666666667,0.5706106870229007,0.25,0.0033333333333333335,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,oracle,5,0.49783919751644135,0.0078125,0.0,text,524,1200,0.9966666666666667,0.5706106870229007,0.25,0.0033333333333333335,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,oracle,7,0.49455810379004106,0.001953125,0.0013802083333333335,text,587,1200,0.9966666666666667,0.5093696763202725,0.32,0.0033333333333333335,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,24,uniform,oracle,10,0.49001211398717714,0.000244140625,0.0030891927083333335,text,677,1200,0.9966666666666667,0.44165435745937964,0.42,0.0033333333333333335,0.3333333333333333,8,0.5123447328805923,0.5316358357667923,0.5098416805267334
agnews:Sports,0,50,uniform,conformal,-10,0.6325366944074631,1.0,0.0,text,166,1200,0.48,0.8674698795180723,0.024444444444444446,0.52,0.34,18,0.5618909895420074,0.5384007841348648,0.5073164701461792
agnews:Sports,0,50,uniform,conformal,-7,0.5940221771597862,1.0,0.0,text,209,1200,0.6233333333333333,0.8947368421052632,0.024444444444444446,0.37666666666666665,0.34,18,0.5618909895420074,0.5384007841348648,0.5073164701461792
agnews:Sports,0,50,uniform,conformal,-5,0.5717524141073227,1.0,0.0,text,222,1200,0.6666666666666666,0.9009009009009009,0.024444444444444446,0.3333333333333333,0.34,18,0.5618909895420074,0.5384007841348648,0.5073164701461792
agnews:Sports,0,50,uniform,conformal,-3,0.5588419601321221,1.0,0.0,text,232,1200,0.7,0.9051724137931034,0.024444444444444446,0.3,0.34,18,0.5618909895420074,0.5384007841348648,0.5073164701461792
agnews:Sports,0,50,uniform,conformal,-1,0.5343455314636231,0.5,0.0,text,249,1200,0.7533333333333333,0.9076305220883534,0.025555555555555557,0.24666666666666667,0.34,18,0.5618909895420074,0.5384007841348648,0.5073164701461792
agnews:Sports,0,50,uniform,conformal,0,0.5073164701461792,0.25,0.0,text,264,1200,0.7966666666666666,0.9053030303030303,0.027777777777777776,0.20333333333333334,0.34,18,0.5618909895420074,0.5384007841348648,0.5073164701461792
agnews:Sports,0,50,uniform,conformal,1,0.5073164701461792,0.125,0.07833333333333334,text,264,1200,0.7966666666666666,0.9053030303030303,0.027777777777777776,0.20333333333333334,0.34,18,0.5618909895420074,0.5384007841348648,0.5073164701461792
agnews:Sports,0,50,uniform,conformal,3,0.5073164701461792,0.03125,0.17208333333333334,text,264,1200,0.7966666666666666,0.9053030303030303,0.027777777777777776,0.20333333333333334,0.34,18,0.5618909895420074,0.5384007841348648,0.5073164701461792
agnews:Sports,0,50,uniform,conformal,5,0.5073164701461792,0.0078125,0.19552083333333334,text,264,1200,0.7966666666666666,0.9053030303030303,0.027777777777777776,0.20333333333333334,0.34,18,0.5618909895420074,0.5384007841348648,0.5073164701461792
agnews:Sports,0,50,uniform,conformal,7,0.5073164701461792,0.001953125,0.20138020833333334,text,264,1200,0.7966666666666666,0.9053030303030303,0.027777777777777776,0.20333333333333334,0.34,18,0.5618909895420074,0.5384007841348648,0.5073164701461792
agnews:Sports,0,50,uniform,conformal,10,0.5073164701461792,0.000244140625,0.20308919270833334,text,264,1200,0.7966666666666666,0.9053030303030303,0.027777777777777776,0.20333333333333334,0.34,18,0.5618909895420074,0.5384007841348648,0.5073164701461792
agnews:Sports,0,50,uniform,blend,-10,0.6325366944074631,1.0,0.0,text,166,1200,0.48,0.8674698795180723,0.024444444444444446,0.52,0.34,18,0.5618909895420074,0.5384007841348648,0.5073164701461792
agnews:Sports,0,50,uniform,blend,-7,0.5940221771597862,1.0,0.0,text,209,1200,0.6233333333333333,0.8947368421052632,0.024444444444444446,0.37666666666666665,0.34,18,0.5618909895420074,0.5384007841348648,0.5073164701461792
agnews:Sports,0,50,uniform,blend,-5,0.5717524141073227,1.0,0.0,text,222,1200,0.6666666666666666,0.9009009009009009,0.024444444444444446,0.3333333333333333,0.34,18,0.5618909895420074,0.5384007841348648,0.5073164701461792
agnews:Sports,0,50,uniform,blend,-3,0.5588419601321221,1.0,0.0,text,232,1200,0.7,0.9051724137931034,0.024444444444444446,0.3,0.34,18,0.5618909895420074,0.5384007841348648,0.5073164701461792
agnews:Sports,0,50,uniform,blend,-1,0.5343455314636231,0.5,0.0,text,249,1200,0.7533333333333333,0.9076305220883534,0.025555555555555557,0.24666666666666667,0.34,18,0.5618909895420074,0.5384007841348648,0.5073164701461792
agnews:Sports,0,50,uniform,blend,0,0.5073164701461792,0.25,0.0,text,264,1200,0.7966666666666666,0.9053030303030303,0.027777777777777776,0.20333333333333334,0.34,18,0.5618909895420074,0.5384007841348648,0.5073164701461792
agnews:Sports,0,50,uniform,blend,1,0.5073164701461792,0.125,0.07833333333333334,text,264,1200,0.7966666666666666,0.9053030303030303,0.027777777777777776,0.20333333333333334,0.34,18,0.5618909895420074,0.5384007841348648,0.5073164701461792
agnews:Sports,0,50,uniform,blend,3,0.5073164701461792,0.03125,0.17208333333333334,text,264,1200,0.7966666666666666,0.9053030303030303,0.027777777777777776,0.20333333333333334,0.34,18,0.5618909895420074,0.5384007841348648,0.5073164701461792
agnews:Sports,0,50,uniform,blend,5,0.5073164701461792,0.0078125,0.19552083333333334,text,264,1200,0.7966666666666666,0.9053030303030303,0.027777777777777776,0.20333333333333334,0.34,18,0.5618909895420074,0.5384007841348648,0.5073164701461792
