embedder,arm,backend,proc_device,source,category,spearman,top10_overlap,top50_overlap,top100_overlap,top1_same,ref_top1_rank_in_arm,max_score_delta
siglip2_l,pil_cpu,pil,cpu,exemplar,sheep,0.9996687190274635,1.0,0.96,1.0,True,0,0.01598815309336682
siglip2_l,pil_cpu,pil,cpu,exemplar,shirt,0.9994095799948773,0.9,1.0,0.98,True,0,0.01715107561396334
siglip2_l,pil_cpu,pil,cpu,exemplar,shoe,0.9995080555229319,1.0,0.98,0.97,True,0,0.017827405805705854
siglip2_l,pil_cpu,pil,cpu,exemplar,sidewalk,0.9997799594405313,1.0,1.0,1.0,True,0,0.016076350885085633
siglip2_l,pil_cpu,pil,cpu,exemplar,sign,0.9997958608113122,1.0,1.0,0.98,True,0,0.016120167242790195
siglip2_l,pil_cpu,pil,cpu,exemplar,sink,0.9993731187547844,0.9,0.98,0.99,True,0,0.016009526149782793
siglip2_l,pil_cpu,pil,cpu,exemplar,sky,0.9997374718438057,1.0,1.0,0.98,True,0,0.013349647717285362
siglip2_l,pil_cpu,pil,cpu,exemplar,snow,0.9997587087239287,1.0,0.98,0.98,True,0,0.016332634651384126
siglip2_l,pil_cpu,pil,cpu,exemplar,street,0.9997971220471296,1.0,1.0,1.0,True,0,0.015068136415662292
siglip2_l,pil_cpu,pil,cpu,exemplar,table,0.9995099008209732,1.0,0.98,0.98,True,0,0.015996699266267123
siglip2_l,pil_cpu,pil,cpu,exemplar,tile,0.998706214108481,1.0,0.96,0.97,True,0,0.021805529032116633
siglip2_l,pil_cpu,pil,cpu,exemplar,tire,0.9997195347199104,1.0,1.0,0.97,True,0,0.014142337582432885
siglip2_l,pil_cpu,pil,cpu,exemplar,track,0.9995218213551625,0.9,0.96,0.98,True,0,0.013477365898383553
siglip2_l,pil_cpu,pil,cpu,exemplar,train,0.9997591034705545,1.0,1.0,1.0,True,0,0.011863040731088903
siglip2_l,pil_cpu,pil,cpu,exemplar,tree,0.9998110063847391,1.0,0.98,0.99,True,0,0.013253388852459524
siglip2_l,pil_cpu,pil,cpu,exemplar,truck,0.9997473807166334,1.0,0.98,0.97,True,0,0.014920737296428843
siglip2_l,pil_cpu,pil,cpu,exemplar,umbrella,0.9997236226671328,1.0,0.98,0.98,True,0,0.01435772082723058
siglip2_l,pil_cpu,pil,cpu,exemplar,wall,0.9997567196892809,1.0,1.0,0.99,True,0,0.014057450954746809
siglip2_l,pil_cpu,pil,cpu,exemplar,water,0.9993812150487756,1.0,0.98,0.99,True,0,0.01845976648984915
siglip2_l,pil_cpu,pil,cpu,exemplar,window,0.9997611032488218,1.0,0.98,0.99,True,0,0.022908786605002507
siglip2_l,pil_cpu,pil,cpu,exemplar,woman,0.9995070977129746,1.0,0.96,0.96,True,0,0.015961297699875532
siglip2_l,tv_cuda,torchvision,cuda,text_query,arm,0.9999919357740852,1.0,0.98,1.0,True,0,0.0016182488769641776
siglip2_l,tv_cuda,torchvision,cuda,text_query,bag,0.9999944834769474,1.0,1.0,1.0,True,0,0.0009514985704283559
siglip2_l,tv_cuda,torchvision,cuda,text_query,ball,0.9999934784601772,1.0,1.0,1.0,True,0,0.0010510277565433032
siglip2_l,tv_cuda,torchvision,cuda,text_query,banana,0.9999926840834621,1.0,1.0,0.99,True,0,0.0013480076780493684
siglip2_l,tv_cuda,torchvision,cuda,text_query,bear,0.9999906937465574,1.0,1.0,1.0,True,0,0.0011055901354808297
siglip2_l,tv_cuda,torchvision,cuda,text_query,bed,0.9999968231442682,1.0,1.0,1.0,True,0,0.00094584702365752
siglip2_l,tv_cuda,torchvision,cuda,text_query,bench,0.999996200339901,1.0,1.0,1.0,True,0,0.0010723739980330188
siglip2_l,tv_cuda,torchvision,cuda,text_query,bike,0.9999962255711287,1.0,1.0,1.0,True,0,0.0008822546941006579
siglip2_l,tv_cuda,torchvision,cuda,text_query,bird,0.9999930552266815,1.0,1.0,1.0,True,0,0.0006375842104941361
siglip2_l,tv_cuda,torchvision,cuda,text_query,boat,0.9999951762776235,1.0,1.0,1.0,True,0,0.0006257601819696611
siglip2_l,tv_cuda,torchvision,cuda,text_query,book,0.9999928691667255,1.0,1.0,1.0,True,0,0.0012078638635974782
siglip2_l,tv_cuda,torchvision,cuda,text_query,bottle,0.9999953743834559,1.0,1.0,1.0,True,0,0.0007328469063432146
siglip2_l,tv_cuda,torchvision,cuda,text_query,bowl,0.9999975385716581,1.0,1.0,1.0,True,0,0.0008328283495380624
siglip2_l,tv_cuda,torchvision,cuda,text_query,box,0.9999957491078817,1.0,1.0,1.0,True,0,0.0009646821022153695
siglip2_l,tv_cuda,torchvision,cuda,text_query,boy,0.9999963401697367,1.0,1.0,1.0,True,0,0.0007502549950752502
siglip2_l,tv_cuda,torchvision,cuda,text_query,branch,0.9999957854082931,1.0,1.0,1.0,True,0,0.0014301142499542618
siglip2_l,tv_cuda,torchvision,cuda,text_query,building,0.9999980576838188,1.0,1.0,1.0,True,0,0.0011632944010566588
siglip2_l,tv_cuda,torchvision,cuda,text_query,bus,0.9999976450311605,1.0,1.0,1.0,True,0,0.0008679545478147456
siglip2_l,tv_cuda,torchvision,cuda,text_query,bush,0.999994727650118,1.0,1.0,1.0,True,0,0.0020877700644566927
siglip2_l,tv_cuda,torchvision,cuda,text_query,cap,0.9999956714608135,1.0,1.0,0.99,True,0,0.0008149568421118823
siglip2_l,tv_cuda,torchvision,cuda,text_query,car,0.9999932530069496,1.0,1.0,1.0,True,0,0.0015162516903324055
siglip2_l,tv_cuda,torchvision,cuda,text_query,cat,0.9999934546939886,1.0,1.0,1.0,True,0,0.000814079796854994
siglip2_l,tv_cuda,torchvision,cuda,text_query,chair,0.999997476877237,1.0,1.0,1.0,True,0,0.0008235186473780354
siglip2_l,tv_cuda,torchvision,cuda,text_query,clock,0.9999963321934132,1.0,1.0,1.0,True,0,0.0007604015361994329
siglip2_l,tv_cuda,torchvision,cuda,text_query,cloud,0.9999929757890099,1.0,1.0,1.0,True,0,0.0011933710511453088
siglip2_l,tv_cuda,torchvision,cuda,text_query,clouds,0.9999955646757469,1.0,1.0,1.0,True,0,0.0011494259313675412
siglip2_l,tv_cuda,torchvision,cuda,text_query,cow,0.999994272511328,1.0,1.0,0.99,True,0,0.0007028407225804067
siglip2_l,tv_cuda,torchvision,cuda,text_query,cup,0.9999966126669951,1.0,1.0,1.0,True,0,0.0011566958811808116
siglip2_l,tv_cuda,torchvision,cuda,text_query,dog,0.9999924278644151,1.0,1.0,1.0,True,0,0.0013460712156471502
siglip2_l,tv_cuda,torchvision,cuda,text_query,door,0.9999977926745377,1.0,1.0,1.0,True,0,0.0011196402392196353
siglip2_l,tv_cuda,torchvision,cuda,text_query,ear,0.9999946410500336,1.0,1.0,1.0,True,0,0.001184431686454177
siglip2_l,tv_cuda,torchvision,cuda,text_query,elephant,0.9999920874870152,1.0,1.0,1.0,True,0,0.0010155827523575175
siglip2_l,tv_cuda,torchvision,cuda,text_query,eye,0.9999936891002323,1.0,1.0,1.0,True,0,0.001191544111640408
siglip2_l,tv_cuda,torchvision,cuda,text_query,face,0.9999946154932416,1.0,1.0,0.99,True,0,0.0013550578192982263
siglip2_l,tv_cuda,torchvision,cuda,text_query,fence,0.9999975110614809,1.0,1.0,1.0,True,0,0.0007794503694955931
siglip2_l,tv_cuda,torchvision,cuda,text_query,field,0.9999964303510277,1.0,1.0,1.0,True,0,0.0013875018144934685
siglip2_l,tv_cuda,torchvision,cuda,text_query,floor,0.9999984610578967,1.0,1.0,1.0,True,0,0.0007905147958096742
siglip2_l,tv_cuda,torchvision,cuda,text_query,flower,0.999994155145424,1.0,1.0,0.99,True,0,0.00131782473975596
siglip2_l,tv_cuda,torchvision,cuda,text_query,foot,0.9999954943538737,1.0,1.0,1.0,True,0,0.0010808683270967998
siglip2_l,tv_cuda,torchvision,cuda,text_query,giraffe,0.9999934415086373,1.0,1.0,1.0,True,0,0.0006599157865521451
siglip2_l,tv_cuda,torchvision,cuda,text_query,girl,0.9999965918308846,1.0,1.0,1.0,True,0,0.0011379585139181456
siglip2_l,tv_cuda,torchvision,cuda,text_query,glass,0.9999957116679956,1.0,0.98,1.0,True,0,0.0008168925209528569
siglip2_l,tv_cuda,torchvision,cuda,text_query,grass,0.9999957850827289,1.0,1.0,1.0,True,0,0.0010817053765858724
siglip2_l,tv_cuda,torchvision,cuda,text_query,hair,0.999994291231271,1.0,1.0,1.0,True,0,0.001249909368599915
siglip2_l,tv_cuda,torchvision,cuda,text_query,hand,0.9999933996736341,1.0,1.0,1.0,True,0,0.000984871932812879
siglip2_l,tv_cuda,torchvision,cuda,text_query,hat,0.9999956672284785,1.0,1.0,1.0,True,0,0.001041839937288033
siglip2_l,tv_cuda,torchvision,cuda,text_query,head,0.9999960437435076,1.0,1.0,1.0,True,0,0.0013179343369217889
siglip2_l,tv_cuda,torchvision,cuda,text_query,horse,0.9999917663179048,1.0,1.0,1.0,True,0,0.001174013532025564
siglip2_l,tv_cuda,torchvision,cuda,text_query,jacket,0.9999939567140274,1.0,1.0,1.0,True,0,0.001061209502646529
siglip2_l,tv_cuda,torchvision,cuda,text_query,kite,0.9999951424189438,1.0,1.0,1.0,True,0,0.0009685112678441965
siglip2_l,tv_cuda,torchvision,cuda,text_query,laptop,0.9999963837953432,0.9,1.0,1.0,True,0,0.0008483194895419349
siglip2_l,tv_cuda,torchvision,cuda,text_query,leaf,0.9999945220563083,1.0,1.0,1.0,True,0,0.0013227742487658609
siglip2_l,tv_cuda,torchvision,cuda,text_query,leg,0.9999961943169628,1.0,1.0,1.0,True,0,0.0007884422330817088
siglip2_l,tv_cuda,torchvision,cuda,text_query,letter,0.999989941855974,1.0,1.0,1.0,True,0,0.0013460090196612887
siglip2_l,tv_cuda,torchvision,cuda,text_query,light,0.9999970096925705,1.0,1.0,0.99,True,0,0.0009712257323054446
siglip2_l,tv_cuda,torchvision,cuda,text_query,line,0.999994186725154,1.0,1.0,1.0,True,0,0.0010201772363574897
siglip2_l,tv_cuda,torchvision,cuda,text_query,man,0.999997598475476,1.0,1.0,1.0,True,0,0.0007982641138320201
siglip2_l,tv_cuda,torchvision,cuda,text_query,mountain,0.9999950717715065,1.0,1.0,1.0,True,0,0.0007091399252353997
siglip2_l,tv_cuda,torchvision,cuda,text_query,neck,0.9999968482127137,1.0,1.0,1.0,True,0,0.0012617068025182546
siglip2_l,tv_cuda,torchvision,cuda,text_query,nose,0.9999947253711684,1.0,1.0,1.0,True,0,0.0013042850678542037
siglip2_l,tv_cuda,torchvision,cuda,text_query,pants,0.9999961314830669,1.0,0.98,1.0,True,0,0.001057760873541938
siglip2_l,tv_cuda,torchvision,cuda,text_query,people,0.9999976546353052,1.0,1.0,0.99,True,0,0.0011988352661901625
siglip2_l,tv_cuda,torchvision,cuda,text_query,person,0.9999975506175345,1.0,1.0,1.0,True,0,0.00102965091523112
siglip2_l,tv_cuda,torchvision,cuda,text_query,pizza,0.9999962617087579,1.0,1.0,1.0,True,0,0.0010844744220647462
siglip2_l,tv_cuda,torchvision,cuda,text_query,plane,0.9999918486856544,1.0,1.0,1.0,True,0,0.0010965585021077348
siglip2_l,tv_cuda,torchvision,cuda,text_query,plate,0.9999950517493065,1.0,0.98,1.0,True,0,0.0013928511532236391
siglip2_l,tv_cuda,torchvision,cuda,text_query,pole,0.9999971400810437,1.0,1.0,1.0,True,0,0.0008593547650635816
siglip2_l,tv_cuda,torchvision,cuda,text_query,road,0.9999985170549438,1.0,1.0,1.0,True,0,0.0012641814585987888
siglip2_l,tv_cuda,torchvision,cuda,text_query,rock,0.9999950530515633,1.0,1.0,1.0,True,0,0.000978916091440768
siglip2_l,tv_cuda,torchvision,cuda,text_query,roof,0.9999971592893331,1.0,1.0,0.99,True,0,0.001041137005025207
siglip2_l,tv_cuda,torchvision,cuda,text_query,shadow,0.9999963024042864,1.0,1.0,1.0,True,0,0.0010324241913947131
siglip2_l,tv_cuda,torchvision,cuda,text_query,sheep,0.9999934883898861,1.0,1.0,1.0,True,0,0.0009344265968588977
siglip2_l,tv_cuda,torchvision,cuda,text_query,shirt,0.999994926569861,1.0,1.0,1.0,True,0,0.001231439427370265
siglip2_l,tv_cuda,torchvision,cuda,text_query,shoe,0.999994216677063,1.0,1.0,1.0,True,0,0.00134787813207244
siglip2_l,tv_cuda,torchvision,cuda,text_query,sidewalk,0.9999990731186443,1.0,1.0,1.0,True,0,0.0013139736981191696
siglip2_l,tv_cuda,torchvision,cuda,text_query,sign,0.9999971143614697,1.0,1.0,1.0,True,0,0.0012233602604672725
siglip2_l,tv_cuda,torchvision,cuda,text_query,sink,0.9999973879982029,1.0,1.0,1.0,True,0,0.0011998777079980545
siglip2_l,tv_cuda,torchvision,cuda,text_query,skateboard,0.9999952212054869,1.0,1.0,1.0,True,0,0.0010299199893783091
siglip2_l,tv_cuda,torchvision,cuda,text_query,skis,0.9999951520230885,1.0,1.0,1.0,True,0,0.0007899687288954425
siglip2_l,tv_cuda,torchvision,cuda,text_query,sky,0.9999953211537047,1.0,1.0,1.0,True,0,0.001434738214466269
siglip2_l,tv_cuda,torchvision,cuda,text_query,snow,0.9999945925409636,1.0,1.0,1.0,True,0,0.001187149820241963
siglip2_l,tv_cuda,torchvision,cuda,text_query,street,0.9999985177060723,1.0,1.0,1.0,True,0,0.0014052118299797411
siglip2_l,tv_cuda,torchvision,cuda,text_query,surfboard,0.9999955145388558,1.0,1.0,1.0,True,0,0.0013625608627033173
siglip2_l,tv_cuda,torchvision,cuda,text_query,table,0.9999983532961374,1.0,1.0,1.0,True,0,0.0010903081435421971
siglip2_l,tv_cuda,torchvision,cuda,text_query,tail,0.9999967826115219,1.0,1.0,1.0,True,0,0.000771588264501695
siglip2_l,tv_cuda,torchvision,cuda,text_query,tile,0.9999974246241785,1.0,1.0,0.99,True,0,0.001073480917483556
siglip2_l,tv_cuda,torchvision,cuda,text_query,tire,0.9999957792225728,1.0,1.0,1.0,True,0,0.0017952389132993227
siglip2_l,tv_cuda,torchvision,cuda,text_query,tower,0.9999969479981494,1.0,1.0,1.0,True,0,0.0009978419588467374
siglip2_l,tv_cuda,torchvision,cuda,text_query,track,0.999996007117532,1.0,1.0,1.0,True,0,0.0011229216881379067
siglip2_l,tv_cuda,torchvision,cuda,text_query,train,0.9999955135621632,1.0,1.0,1.0,True,0,0.0011635028405835718
siglip2_l,tv_cuda,torchvision,cuda,text_query,tree,0.9999972099145704,1.0,1.0,1.0,True,0,0.0013888851262343974
siglip2_l,tv_cuda,torchvision,cuda,text_query,truck,0.9999967214054472,1.0,1.0,1.0,True,0,0.0014347122048191168
siglip2_l,tv_cuda,torchvision,cuda,text_query,trunk,0.9999954754711485,1.0,1.0,1.0,True,0,0.0010796250289142502
siglip2_l,tv_cuda,torchvision,cuda,text_query,umbrella,0.9999950107282138,1.0,1.0,1.0,True,0,0.0008201173506745436
siglip2_l,tv_cuda,torchvision,cuda,text_query,wall,0.9999956079757891,1.0,1.0,0.99,True,0,0.001325298109098559
siglip2_l,tv_cuda,torchvision,cuda,text_query,water,0.9999964313277204,1.0,1.0,1.0,True,0,0.0009597337022871598
siglip2_l,tv_cuda,torchvision,cuda,text_query,wheel,0.9999933103062537,1.0,1.0,1.0,True,0,0.0015196886027528701
siglip2_l,tv_cuda,torchvision,cuda,text_query,window,0.9999977990230401,1.0,1.0,1.0,True,0,0.0009096206612315694
siglip2_l,tv_cuda,torchvision,cuda,text_query,woman,0.9999960416273401,1.0,1.0,1.0,True,0,0.0008148519455828951
siglip2_l,tv_cuda,torchvision,cuda,text_query,zebra,0.9999931828478587,1.0,1.0,1.0,True,0,0.0009636728111574039
siglip2_l,tv_cuda,torchvision,cuda,exemplar,arm,0.9999984350127585,1.0,1.0,1.0,True,0,0.00181612627406047
siglip2_l,tv_cuda,torchvision,cuda,exemplar,bag,0.9999980440101213,1.0,1.0,1.0,True,0,0.002826890873708965
siglip2_l,tv_cuda,torchvision,cuda,exemplar,ball,0.9999981286568205,1.0,1.0,1.0,True,0,0.002894080678893518
siglip2_l,tv_cuda,torchvision,cuda,exemplar,banana,0.9999988668737062,1.0,1.0,1.0,True,0,0.002056100867086519
siglip2_l,tv_cuda,torchvision,cuda,exemplar,bear,0.9999964129333416,1.0,0.98,1.0,True,0,0.002562474967907624
siglip2_l,tv_cuda,torchvision,cuda,exemplar,bed,0.9999953092706104,1.0,0.98,1.0,True,0,0.003810791753535936
siglip2_l,tv_cuda,torchvision,cuda,exemplar,bench,0.9999975764998906,1.0,1.0,1.0,True,0,0.002417133837885055
siglip2_l,tv_cuda,torchvision,cuda,exemplar,bike,0.9999985836328283,1.0,1.0,1.0,True,0,0.002113608591594318
siglip2_l,tv_cuda,torchvision,cuda,exemplar,bird,0.9999982920900626,1.0,1.0,1.0,True,0,0.0016234241572125052
siglip2_l,tv_cuda,torchvision,cuda,exemplar,boat,0.9999978393930044,1.0,1.0,1.0,True,0,0.0020177205000677656
siglip2_l,tv_cuda,torchvision,cuda,exemplar,book,0.9999973064443639,1.0,1.0,1.0,True,0,0.0020623298255606493
siglip2_l,tv_cuda,torchvision,cuda,exemplar,bottle,0.9999968211908828,1.0,1.0,1.0,True,0,0.002089199074091108
siglip2_l,tv_cuda,torchvision,cuda,exemplar,bowl,0.9999979888269848,1.0,1.0,1.0,True,0,0.002007930022917881
siglip2_l,tv_cuda,torchvision,cuda,exemplar,box,0.9999983648536674,1.0,1.0,1.0,True,0,0.0020090930796129447
siglip2_l,tv_cuda,torchvision,cuda,exemplar,boy,0.9999979883386384,1.0,1.0,1.0,True,0,0.0031776981823525285
siglip2_l,tv_cuda,torchvision,cuda,exemplar,branch,0.99998037596506,1.0,1.0,1.0,True,0,0.0023186179825928077
siglip2_l,tv_cuda,torchvision,cuda,exemplar,building,0.9999983721788626,1.0,1.0,1.0,True,0,0.0027914808563772597
siglip2_l,tv_cuda,torchvision,cuda,exemplar,bus,0.999998129470731,1.0,1.0,1.0,True,0,0.003098334242870815
siglip2_l,tv_cuda,torchvision,cuda,exemplar,bush,0.9999984249202675,1.0,1.0,1.0,True,0,0.002280994334457942
siglip2_l,tv_cuda,torchvision,cuda,exemplar,cap,0.9999984153161228,1.0,1.0,1.0,True,0,0.0016539794786364914
siglip2_l,tv_cuda,torchvision,cuda,exemplar,car,0.9999983487382382,1.0,1.0,1.0,True,0,0.00274866813876129
siglip2_l,tv_cuda,torchvision,cuda,exemplar,cat,0.9999963339840164,1.0,1.0,0.99,True,0,0.005236181647090055
siglip2_l,tv_cuda,torchvision,cuda,exemplar,chair,0.9999960092336995,1.0,1.0,1.0,True,0,0.0035330892910903633
siglip2_l,tv_cuda,torchvision,cuda,exemplar,clock,0.9999983806435325,1.0,1.0,1.0,True,0,0.0018740666369825298
siglip2_l,tv_cuda,torchvision,cuda,exemplar,cloud,0.999998080798879,1.0,1.0,1.0,True,0,0.002701139039258782
siglip2_l,tv_cuda,torchvision,cuda,exemplar,clouds,0.9999973596741151,1.0,1.0,0.99,True,0,0.0021766541745324997
siglip2_l,tv_cuda,torchvision,cuda,exemplar,cow,0.9999974487159313,1.0,1.0,1.0,True,0,0.0020476919578348296
siglip2_l,tv_cuda,torchvision,cuda,exemplar,cup,0.9999961322969775,1.0,1.0,0.99,True,0,0.002414621935188599
siglip2_l,tv_cuda,torchvision,cuda,exemplar,dog,0.9999984128743911,1.0,1.0,1.0,True,0,0.002533822892717863
siglip2_l,tv_cuda,torchvision,cuda,exemplar,door,0.9999975605472434,1.0,1.0,1.0,True,0,0.002389178739349629
siglip2_l,tv_cuda,torchvision,cuda,exemplar,ear,0.9999965141838163,1.0,1.0,1.0,True,0,0.0028508989471955903
siglip2_l,tv_cuda,torchvision,cuda,exemplar,elephant,0.999997245075507,1.0,1.0,1.0,True,0,0.002832120436564667
siglip2_l,tv_cuda,torchvision,cuda,exemplar,eye,0.9999961124375596,1.0,1.0,1.0,True,0,0.0022159587135037184
siglip2_l,tv_cuda,torchvision,cuda,exemplar,face,0.9999957157375484,1.0,1.0,1.0,True,0,0.0025318020628161686
siglip2_l,tv_cuda,torchvision,cuda,exemplar,fence,0.9999985525414447,1.0,1.0,1.0,True,0,0.0023870078149492713
siglip2_l,tv_cuda,torchvision,cuda,exemplar,field,0.9999982513945341,1.0,1.0,1.0,True,0,0.0018558207062558951
siglip2_l,tv_cuda,torchvision,cuda,exemplar,floor,0.9999971659633997,1.0,1.0,1.0,True,0,0.0018099715741783928
siglip2_l,tv_cuda,torchvision,cuda,exemplar,flower,0.9999967332885414,1.0,1.0,1.0,True,0,0.0015443893855722202
siglip2_l,tv_cuda,torchvision,cuda,exemplar,foot,0.9999961298552458,1.0,1.0,1.0,True,0,0.003783881158536284
siglip2_l,tv_cuda,torchvision,cuda,exemplar,giraffe,0.9999955960926948,1.0,1.0,1.0,True,0,0.0038510461694055143
siglip2_l,tv_cuda,torchvision,cuda,exemplar,girl,0.9999977223526645,1.0,1.0,1.0,True,0,0.001833247678626193
siglip2_l,tv_cuda,torchvision,cuda,exemplar,glass,0.9999974750866337,1.0,1.0,0.99,True,0,0.0016748097595442046
siglip2_l,tv_cuda,torchvision,cuda,exemplar,grass,0.9999972843059964,1.0,0.98,1.0,True,0,0.0021189622941701347
siglip2_l,tv_cuda,torchvision,cuda,exemplar,hair,0.9999979885014205,1.0,1.0,1.0,True,0,0.001881591472197297
siglip2_l,tv_cuda,torchvision,cuda,exemplar,hand,0.9999813630757977,1.0,1.0,0.99,True,0,0.0022251866378918406
siglip2_l,tv_cuda,torchvision,cuda,exemplar,hat,0.9999985852606494,1.0,1.0,1.0,True,0,0.0025278317538067197
siglip2_l,tv_cuda,torchvision,cuda,exemplar,head,0.9999968268882569,1.0,1.0,1.0,True,0,0.002592220162941583
siglip2_l,tv_cuda,torchvision,cuda,exemplar,horse,0.9999984309432056,1.0,1.0,1.0,True,0,0.001799514345955433
siglip2_l,tv_cuda,torchvision,cuda,exemplar,jacket,0.9999986941618836,1.0,1.0,1.0,True,0,0.0025678115322343986
siglip2_l,tv_cuda,torchvision,cuda,exemplar,kite,0.9999966105508277,1.0,1.0,1.0,True,0,0.0022234426222604853
siglip2_l,tv_cuda,torchvision,cuda,exemplar,laptop,0.9999971871250746,1.0,1.0,1.0,True,0,0.0029613199255672518
siglip2_l,tv_cuda,torchvision,cuda,exemplar,leaf,0.9999982964851797,1.0,1.0,1.0,True,0,0.002005400792073231
siglip2_l,tv_cuda,torchvision,cuda,exemplar,leg,0.9999974562039086,1.0,1.0,1.0,True,0,0.0027887790131508883
siglip2_l,tv_cuda,torchvision,cuda,exemplar,letter,0.9999983379946187,1.0,1.0,1.0,True,0,0.002462950846709666
siglip2_l,tv_cuda,torchvision,cuda,exemplar,light,0.9999984535699195,1.0,1.0,1.0,True,0,0.0026006806985762188
siglip2_l,tv_cuda,torchvision,cuda,exemplar,line,0.999998691882934,1.0,1.0,1.0,True,0,0.002074507040841611
siglip2_l,tv_cuda,torchvision,cuda,exemplar,man,0.9999982815092252,1.0,1.0,1.0,True,0,0.0025360736245728654
siglip2_l,tv_cuda,torchvision,cuda,exemplar,mountain,0.9999974887603313,1.0,1.0,1.0,True,0,0.0017408976730904357
siglip2_l,tv_cuda,torchvision,cuda,exemplar,nose,0.9999968355157088,1.0,1.0,0.99,True,0,0.0031278492245022105
siglip2_l,tv_cuda,torchvision,cuda,exemplar,people,0.9999981449350318,1.0,1.0,1.0,True,0,0.001944995045907394
siglip2_l,tv_cuda,torchvision,cuda,exemplar,person,0.9999980972398724,1.0,1.0,1.0,True,0,0.002415331553338118
siglip2_l,tv_cuda,torchvision,cuda,exemplar,plane,0.9999947606948871,1.0,1.0,1.0,True,0,0.002605657621859603
siglip2_l,tv_cuda,torchvision,cuda,exemplar,plate,0.9999943418565085,1.0,1.0,1.0,True,0,0.003407311280276326
siglip2_l,tv_cuda,torchvision,cuda,exemplar,pole,0.9999976365664905,1.0,1.0,1.0,True,0,0.0023498872145494842
siglip2_l,tv_cuda,torchvision,cuda,exemplar,road,0.9999983611096789,1.0,1.0,1.0,True,0,0.0029583419406893907
siglip2_l,tv_cuda,torchvision,cuda,exemplar,rock,0.9999973710688631,1.0,1.0,1.0,True,0,0.0018791215169978726
siglip2_l,tv_cuda,torchvision,cuda,exemplar,roof,0.999997569825824,1.0,1.0,1.0,True,0,0.0026379669799074246
siglip2_l,tv_cuda,torchvision,cuda,exemplar,shadow,0.9999987853198673,1.0,1.0,1.0,True,0,0.001636223543679538
siglip2_l,tv_cuda,torchvision,cuda,exemplar,sheep,0.999997624357832,1.0,1.0,1.0,True,0,0.0019730350522242923
siglip2_l,tv_cuda,torchvision,cuda,exemplar,shirt,0.9999949731255455,1.0,1.0,1.0,True,0,0.0022801447154152665
siglip2_l,tv_cuda,torchvision,cuda,exemplar,shoe,0.9999932556114635,1.0,1.0,1.0,True,0,0.004140542070622866
siglip2_l,tv_cuda,torchvision,cuda,exemplar,sidewalk,0.9999980684274383,1.0,1.0,1.0,True,0,0.0022666468222888314
siglip2_l,tv_cuda,torchvision,cuda,exemplar,sign,0.999997828974949,1.0,1.0,1.0,True,0,0.0020906867424573816
siglip2_l,tv_cuda,torchvision,cuda,exemplar,sink,0.9999935676647755,1.0,1.0,0.99,True,0,0.0040746289702027205
siglip2_l,tv_cuda,torchvision,cuda,exemplar,sky,0.9999981118902627,1.0,1.0,0.99,True,0,0.0020355443237444204
siglip2_l,tv_cuda,torchvision,cuda,exemplar,snow,0.9999979653863603,1.0,1.0,1.0,True,0,0.002338793501612646
siglip2_l,tv_cuda,torchvision,cuda,exemplar,street,0.9999979370622726,1.0,1.0,1.0,True,0,0.0027496714480779727
siglip2_l,tv_cuda,torchvision,cuda,exemplar,table,0.9999969032330682,1.0,1.0,1.0,True,0,0.0019869936156789447
siglip2_l,tv_cuda,torchvision,cuda,exemplar,tile,0.9999978122083913,1.0,1.0,1.0,True,0,0.0029493995411473684
siglip2_l,tv_cuda,torchvision,cuda,exemplar,tire,0.9999980560559977,1.0,1.0,1.0,True,0,0.002299737613087327
siglip2_l,tv_cuda,torchvision,cuda,exemplar,track,0.9999968942800519,1.0,1.0,1.0,True,0,0.0024989324950183134
siglip2_l,tv_cuda,torchvision,cuda,exemplar,train,0.9999977208876255,1.0,1.0,1.0,True,0,0.002147250572150261
siglip2_l,tv_cuda,torchvision,cuda,exemplar,tree,0.9999986176542901,1.0,1.0,1.0,True,0,0.0020877844663227396
siglip2_l,tv_cuda,torchvision,cuda,exemplar,truck,0.9999975167588548,1.0,1.0,1.0,True,0,0.0025252014952182877
siglip2_l,tv_cuda,torchvision,cuda,exemplar,umbrella,0.9999978849719962,1.0,1.0,1.0,True,0,0.0026917815356779506
siglip2_l,tv_cuda,torchvision,cuda,exemplar,wall,0.9999977864888173,1.0,1.0,1.0,True,0,0.002605206354149847
siglip2_l,tv_cuda,torchvision,cuda,exemplar,water,0.9999953638026186,1.0,1.0,1.0,True,0,0.004072413889285198
siglip2_l,tv_cuda,torchvision,cuda,exemplar,window,0.9999979108543522,1.0,0.98,1.0,True,0,0.002884626978892635
siglip2_l,tv_cuda,torchvision,cuda,exemplar,woman,0.9999970847351249,1.0,1.0,1.0,True,0,0.002046809710839259
