arm,env,inclusion_k,n_cells,n_steps,d_regret,ci_lo,ci_hi,win_rate,d_regret_cost
fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip+dinov3_patch/whole_image,-2,144,7344,0.03376641040560773,0.029705552296655294,0.037759469151215946,0.03839869281045752,0.13506563007831573
fold_anchored_w0.3_q_tilt_qmean_s0.005,vg_scale/siglip+dinov3_patch/whole_image,-2,144,7344,0.040938126803489974,0.03648053749145548,0.045349397283925126,0.034586056644880174,0.1637524962425232
fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/whole_image,-2,144,7344,0.04875489453135944,0.04427915105642973,0.053403059834888855,0.032543572984749455,0.19501958787441254
fold_anchored_w0.3_rate_qmean,vg_scale/siglip+dinov3_patch/whole_image,-1,144,7344,-0.0021876100922024002,-0.004137325759297835,-0.00028360021216510987,0.508442265795207,-0.004375220276415348
fold_anchored_w0.3_q_tilt_qmean_s0.04,vg_scale/siglip+dinov3_patch/whole_image,-1,144,7344,0.006607209232628166,0.004647633417311346,0.00884026240037738,0.3014705882352941,0.013214417733252048
fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip+dinov3_patch/whole_image,-1,144,7344,0.010217830628420188,0.004602162202349231,0.015831090454249377,0.3472222222222222,0.02043566294014454
fold_anchored_w0.3_q_tilt_qmean_s0.02,vg_scale/siglip+dinov3_patch/whole_image,-1,144,7344,0.012032241789496665,0.010110963884194904,0.014039641651206438,0.1587690631808279,0.024064484983682632
fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip+dinov3_patch/whole_image,-1,144,7344,0.01689320437022464,0.014554346886811231,0.01931398828216907,0.12922113289760348,0.033786408603191376
fold_anchored_w0.3_q_tilt_qmean_s0.005,vg_scale/siglip+dinov3_patch/whole_image,-1,144,7344,0.019541970202479005,0.016932664031843264,0.022162485181018432,0.12363834422657952,0.03908393904566765
fold_anchored_w0.3_q_tilt_qmean_s0.08,vg_scale/siglip+dinov3_patch/whole_image,-1,144,7344,0.020491644648270975,0.0122258573025489,0.029678454669810127,0.457244008714597,0.04098328575491905
fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/whole_image,-1,144,7344,0.022640314365617087,0.01988357151854719,0.025320702804112395,0.12227668845315905,0.04528062790632248
fold_anchored_w0.3_rate_qmean,vg_scale/siglip+dinov3_patch/whole_image,0,144,7344,-0.0011483653095814993,-0.0030812135713353603,0.000669500843416573,0.4918300653594771,-0.0011483653215691447
fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/whole_image,0,144,7344,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_q_tilt_qmean_s0.005,vg_scale/siglip+dinov3_patch/whole_image,0,144,7344,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip+dinov3_patch/whole_image,0,144,7344,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_q_tilt_qmean_s0.02,vg_scale/siglip+dinov3_patch/whole_image,0,144,7344,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_q_tilt_qmean_s0.04,vg_scale/siglip+dinov3_patch/whole_image,0,144,7344,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_q_tilt_qmean_s0.08,vg_scale/siglip+dinov3_patch/whole_image,0,144,7344,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip+dinov3_patch/whole_image,0,144,7344,0.05673116426762843,0.044574777880752786,0.06859299195541553,0.27110566448801743,0.05673116445541382
fold_anchored_w0.3_rate_qmean,vg_scale/siglip+dinov3_patch/whole_image,1,144,7344,-0.00043151530290843867,-0.0015204491143094856,0.0005048535381699053,0.47630718954248363,-0.0008630307856947184
fold_anchored_w0.3_q_tilt_qmean_s0.08,vg_scale/siglip+dinov3_patch/whole_image,1,144,7344,0.0023679953653944117,0.0002462680051735333,0.004407844080343655,0.4455337690631808,0.004735990893095732
fold_anchored_w0.3_q_tilt_qmean_s0.04,vg_scale/siglip+dinov3_patch/whole_image,1,144,7344,0.0026983376570165595,-0.0003521731464995052,0.00572854122200523,0.48270697167755994,0.005396674852818251
fold_anchored_w0.3_q_tilt_qmean_s0.02,vg_scale/siglip+dinov3_patch/whole_image,1,144,7344,0.0046713567425690095,0.000610071017220864,0.008688754629571978,0.5016339869281046,0.009342712350189686
