env,mode,schedule,family,mean,se,n,improved,resolvable,weighting,question
visual_genome_m / binary,binary,slow_cap50,reference,-0.0017132499999999995,0.0008506915527655266,136,0.029411764705882353,True,1:1,q1c
visual_genome_m / region,region,cap50,reference,0.0,0.0,136,0.0,False,1:1,q1c
visual_genome_m / region,region,cap80,reference,0.0,0.0,136,0.0,False,1:1,q1c
visual_genome_m / region,region,corridor,corridor,0.02901094975490196,0.011118454080642068,136,0.5,True,1:1,q1c
visual_genome_m / region,region,corridor:w=0.05,corridor,-0.012928335784313724,0.005716371066387348,136,0.7205882352941176,True,1:1,q1c
visual_genome_m / region,region,corridor:w=0.1,corridor,-0.013264871323529414,0.006006945682749936,136,0.6764705882352942,True,1:1,q1c
visual_genome_m / region,region,corridor:w=0.2,corridor,-0.010778685049019607,0.006546027780664396,136,0.5882352941176471,False,1:1,q1c
visual_genome_m / region,region,corridor:w=0.3,corridor,-0.012267025735294116,0.00670038702335567,136,0.5882352941176471,False,1:1,q1c
visual_genome_m / region,region,corridor:w=0.5,corridor,-0.003296982843137254,0.007843417522246342,136,0.6029411764705882,False,1:1,q1c
visual_genome_m / region,region,corridor:w=0.75,corridor,0.008105943627450981,0.008948871461620453,136,0.5882352941176471,False,1:1,q1c
visual_genome_m / region,region,corridor_ramp,corridor,-0.011500735294117648,0.005695946790673391,136,0.029411764705882353,True,1:1,q1c
visual_genome_m / region,region,corridor_ramp:w=0.2,corridor,-0.01139329411764706,0.005637685116323801,136,0.029411764705882353,True,1:1,q1c
visual_genome_m / region,region,corridor_ramp:w=0.5,corridor,-0.011460161764705882,0.0056725336773449184,136,0.029411764705882353,True,1:1,q1c
visual_genome_m / region,region,prod,reference,0.0,0.0,136,0.0,False,1:1,q1c
visual_genome_m / region,region,pure_gmm,reference,-0.011314338235294118,0.005597577435783118,136,0.029411764705882353,True,1:1,q1c
visual_genome_m / region,region,pure_xcal,reference,0.5528811164215687,0.022056145386326435,136,0.014705882352941176,True,1:1,q1c
visual_genome_m / region,region,rare:lo=0:hi=16,rare,0.5107633125,0.020271461626816215,136,0.014705882352941176,True,1:1,q1c
visual_genome_m / region,region,rare:lo=0:hi=32,rare,0.23339811764705884,0.014532217774827879,136,0.1323529411764706,True,1:1,q1c
visual_genome_m / region,region,rare:lo=0:hi=4,rare,0.5528811164215687,0.022056145386326435,136,0.014705882352941176,True,1:1,q1c
visual_genome_m / region,region,rare:lo=0:hi=64,rare,0.07443797058823531,0.011210989905577319,136,0.3088235294117647,True,1:1,q1c
visual_genome_m / region,region,rare:lo=0:hi=8,rare,0.5528811164215687,0.022056145386326435,136,0.014705882352941176,True,1:1,q1c
visual_genome_m / region,region,rare:lo=1:hi=16,rare,-0.011314338235294118,0.005597577435783118,136,0.029411764705882353,True,1:1,q1c
visual_genome_m / region,region,rare:lo=1:hi=16:cap=0.5,rare,-0.011314338235294118,0.005597577435783118,136,0.029411764705882353,True,1:1,q1c
visual_genome_m / region,region,rare:lo=1:hi=16:cap=0.8,rare,-0.011314338235294118,0.005597577435783118,136,0.029411764705882353,True,1:1,q1c
visual_genome_m / region,region,rare:lo=1:hi=32,rare,-0.011314338235294118,0.005597577435783118,136,0.029411764705882353,True,1:1,q1c
visual_genome_m / region,region,rare:lo=1:hi=32:cap=0.5,rare,-0.011314338235294118,0.005597577435783118,136,0.029411764705882353,True,1:1,q1c
visual_genome_m / region,region,rare:lo=1:hi=32:cap=0.8,rare,-0.011314338235294118,0.005597577435783118,136,0.029411764705882353,True,1:1,q1c
visual_genome_m / region,region,rare:lo=1:hi=4,rare,-0.011314338235294118,0.005597577435783118,136,0.029411764705882353,True,1:1,q1c
visual_genome_m / region,region,rare:lo=1:hi=4:cap=0.5,rare,-0.011314338235294118,0.005597577435783118,136,0.029411764705882353,True,1:1,q1c
visual_genome_m / region,region,rare:lo=1:hi=64,rare,-0.011314338235294118,0.005597577435783118,136,0.029411764705882353,True,1:1,q1c
visual_genome_m / region,region,rare:lo=1:hi=8,rare,-0.011314338235294118,0.005597577435783118,136,0.029411764705882353,True,1:1,q1c
visual_genome_m / region,region,rare:lo=1:hi=8:cap=0.5,rare,-0.011314338235294118,0.005597577435783118,136,0.029411764705882353,True,1:1,q1c
visual_genome_m / region,region,rare:lo=1:hi=8:cap=0.8,rare,-0.011314338235294118,0.005597577435783118,136,0.029411764705882353,True,1:1,q1c
visual_genome_m / region,region,rare:lo=2:hi=16,rare,-0.011314338235294118,0.005597577435783118,136,0.029411764705882353,True,1:1,q1c
visual_genome_m / region,region,rare:lo=2:hi=32,rare,-0.011314338235294118,0.005597577435783118,136,0.029411764705882353,True,1:1,q1c
visual_genome_m / region,region,rare:lo=2:hi=4,rare,-0.011314338235294118,0.005597577435783118,136,0.029411764705882353,True,1:1,q1c
visual_genome_m / region,region,rare:lo=2:hi=64,rare,-0.011314338235294118,0.005597577435783118,136,0.029411764705882353,True,1:1,q1c
visual_genome_m / region,region,rare:lo=2:hi=8,rare,-0.011314338235294118,0.005597577435783118,136,0.029411764705882353,True,1:1,q1c
visual_genome_m / region,region,rare:lo=4:hi=16,rare,-0.011314338235294118,0.005597577435783118,136,0.029411764705882353,True,1:1,q1c
visual_genome_m / region,region,rare:lo=4:hi=32,rare,-0.011314338235294118,0.005597577435783118,136,0.029411764705882353,True,1:1,q1c
visual_genome_m / region,region,rare:lo=4:hi=64,rare,-0.011314338235294118,0.005597577435783118,136,0.029411764705882353,True,1:1,q1c
visual_genome_m / region,region,rare:lo=4:hi=8,rare,-0.011314338235294118,0.005597577435783118,136,0.029411764705882353,True,1:1,q1c
visual_genome_m / region,region,slow_cap50,reference,0.0,0.0,136,0.0,False,1:1,q1c
caltech101_m / binary,binary,cap50,reference,0.0,0.0,96,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,cap80,reference,0.0,0.0,96,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,corridor,corridor,-0.49662661458333335,0.07186671333755226,96,0.8333333333333334,True,fpr x4,q1c
caltech101_m / binary,binary,corridor:w=0.05,corridor,-0.0013444374999999665,0.010587968148267676,96,0.75,False,fpr x4,q1c
caltech101_m / binary,binary,corridor:w=0.1,corridor,-0.017631243055555537,0.01117634596941494,96,0.7708333333333334,False,fpr x4,q1c
caltech101_m / binary,binary,corridor:w=0.2,corridor,-0.051109409722222214,0.013011516140789638,96,0.8541666666666666,True,fpr x4,q1c
caltech101_m / binary,binary,corridor:w=0.3,corridor,-0.08374400694444446,0.014938816511576289,96,0.8333333333333334,True,fpr x4,q1c
caltech101_m / binary,binary,corridor:w=0.5,corridor,-0.1702001527777778,0.02218506444173788,96,0.8333333333333334,True,fpr x4,q1c
caltech101_m / binary,binary,corridor:w=0.75,corridor,-0.29977699999999996,0.04039496196108766,96,0.8333333333333334,True,fpr x4,q1c
caltech101_m / binary,binary,corridor_ramp,corridor,0.014263291666666665,0.010032447353680342,96,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,corridor_ramp:w=0.2,corridor,0.014670791666666667,0.01031907279696276,96,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,corridor_ramp:w=0.5,corridor,0.014500999999999998,0.010199645528928419,96,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,prod,reference,0.0,0.0,96,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,pure_gmm,reference,0.014738708333333331,0.010366843704176495,96,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,pure_xcal,reference,-0.8810202013888889,0.09697968192286303,96,0.8541666666666666,True,fpr x4,q1c
caltech101_m / binary,binary,rare:lo=0:hi=16,rare,-1.3411765555555555,0.12133052244346922,96,0.8541666666666666,True,fpr x4,q1c
caltech101_m / binary,binary,rare:lo=0:hi=32,rare,-1.433605107638889,0.09405094217780789,96,0.875,True,fpr x4,q1c
caltech101_m / binary,binary,rare:lo=0:hi=4,rare,-0.8810202013888889,0.09697968192286303,96,0.8541666666666666,True,fpr x4,q1c
caltech101_m / binary,binary,rare:lo=0:hi=64,rare,-1.0023453750000002,0.07151320128960427,96,0.875,True,fpr x4,q1c
caltech101_m / binary,binary,rare:lo=0:hi=8,rare,-0.884176763888889,0.0970838741883938,96,0.8541666666666666,True,fpr x4,q1c
caltech101_m / binary,binary,rare:lo=1:hi=16,rare,0.014738708333333331,0.010366843704176495,96,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,rare:lo=1:hi=16:cap=0.5,rare,0.014738708333333331,0.010366843704176495,96,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,rare:lo=1:hi=16:cap=0.8,rare,0.014738708333333331,0.010366843704176495,96,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,rare:lo=1:hi=32,rare,0.014738708333333331,0.010366843704176495,96,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,rare:lo=1:hi=32:cap=0.5,rare,0.014738708333333331,0.010366843704176495,96,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,rare:lo=1:hi=32:cap=0.8,rare,0.014738708333333331,0.010366843704176495,96,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,rare:lo=1:hi=4,rare,0.014738708333333331,0.010366843704176495,96,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,rare:lo=1:hi=4:cap=0.5,rare,0.014738708333333331,0.010366843704176495,96,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,rare:lo=1:hi=64,rare,0.014738708333333331,0.010366843704176495,96,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,rare:lo=1:hi=8,rare,0.014738708333333331,0.010366843704176495,96,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,rare:lo=1:hi=8:cap=0.5,rare,0.014738708333333331,0.010366843704176495,96,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,rare:lo=1:hi=8:cap=0.8,rare,0.014738708333333331,0.010366843704176495,96,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,rare:lo=2:hi=16,rare,0.014738708333333331,0.010366843704176495,96,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,rare:lo=2:hi=32,rare,0.014738708333333331,0.010366843704176495,96,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,rare:lo=2:hi=4,rare,0.014738708333333331,0.010366843704176495,96,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,rare:lo=2:hi=64,rare,0.014738708333333331,0.010366843704176495,96,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,rare:lo=2:hi=8,rare,0.014738708333333331,0.010366843704176495,96,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,rare:lo=4:hi=16,rare,0.014738708333333331,0.010366843704176495,96,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,rare:lo=4:hi=32,rare,0.014738708333333331,0.010366843704176495,96,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,rare:lo=4:hi=64,rare,0.014738708333333331,0.010366843704176495,96,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,rare:lo=4:hi=8,rare,0.014738708333333331,0.010366843704176495,96,0.0,False,fpr x4,q1c
caltech101_m / binary,binary,slow_cap50,reference,-0.005766944444444445,0.004056326399445306,96,0.020833333333333332,False,fpr x4,q1c
coco_val / binary,binary,cap50,reference,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / binary,binary,cap80,reference,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / binary,binary,corridor,corridor,-0.5307338881578947,0.017068001680431686,152,1.0,True,fpr x4,q1c
coco_val / binary,binary,corridor:w=0.05,corridor,-0.029182710526315825,0.0011311860489996058,152,1.0,True,fpr x4,q1c
coco_val / binary,binary,corridor:w=0.1,corridor,-0.05862394736842108,0.0021820984172670524,152,1.0,True,fpr x4,q1c
coco_val / binary,binary,corridor:w=0.2,corridor,-0.11478587500000004,0.003964019641621174,152,1.0,True,fpr x4,q1c
coco_val / binary,binary,corridor:w=0.3,corridor,-0.1701713092105263,0.005860445958970044,152,0.9868421052631579,True,fpr x4,q1c
coco_val / binary,binary,corridor:w=0.5,corridor,-0.2785526381578947,0.009242654410006414,152,1.0,True,fpr x4,q1c
coco_val / binary,binary,corridor:w=0.75,corridor,-0.4083527368421052,0.01331546288132905,152,1.0,True,fpr x4,q1c
coco_val / binary,binary,corridor_ramp,corridor,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / binary,binary,corridor_ramp:w=0.2,corridor,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / binary,binary,corridor_ramp:w=0.5,corridor,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / binary,binary,prod,reference,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / binary,binary,pure_gmm,reference,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / binary,binary,pure_xcal,reference,-0.926973730263158,0.03507104175764613,152,0.9736842105263158,True,fpr x4,q1c
coco_val / binary,binary,rare:lo=0:hi=16,rare,-1.376720230263158,0.03006820301202376,152,1.0,True,fpr x4,q1c
coco_val / binary,binary,rare:lo=0:hi=32,rare,-1.256443572368421,0.024270038299892265,152,1.0,True,fpr x4,q1c
coco_val / binary,binary,rare:lo=0:hi=4,rare,-0.926973730263158,0.03507104175764613,152,0.9736842105263158,True,fpr x4,q1c
coco_val / binary,binary,rare:lo=0:hi=64,rare,-0.7793069473684211,0.014263317754153204,152,1.0,True,fpr x4,q1c
coco_val / binary,binary,rare:lo=0:hi=8,rare,-0.957928927631579,0.034925862673920394,152,0.9736842105263158,True,fpr x4,q1c
coco_val / binary,binary,rare:lo=1:hi=16,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / binary,binary,rare:lo=1:hi=16:cap=0.5,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / binary,binary,rare:lo=1:hi=16:cap=0.8,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / binary,binary,rare:lo=1:hi=32,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / binary,binary,rare:lo=1:hi=32:cap=0.5,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / binary,binary,rare:lo=1:hi=32:cap=0.8,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / binary,binary,rare:lo=1:hi=4,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / binary,binary,rare:lo=1:hi=4:cap=0.5,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / binary,binary,rare:lo=1:hi=64,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / binary,binary,rare:lo=1:hi=8,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / binary,binary,rare:lo=1:hi=8:cap=0.5,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / binary,binary,rare:lo=1:hi=8:cap=0.8,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / binary,binary,rare:lo=2:hi=16,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / binary,binary,rare:lo=2:hi=32,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / binary,binary,rare:lo=2:hi=4,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / binary,binary,rare:lo=2:hi=64,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / binary,binary,rare:lo=2:hi=8,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / binary,binary,rare:lo=4:hi=16,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / binary,binary,rare:lo=4:hi=32,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / binary,binary,rare:lo=4:hi=64,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / binary,binary,rare:lo=4:hi=8,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / binary,binary,slow_cap50,reference,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,cap50,reference,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,cap80,reference,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,corridor,corridor,-0.2744292302631579,0.022377352399760703,152,0.8026315789473685,True,fpr x4,q1c
coco_val / region,region,corridor:w=0.05,corridor,-0.025515644736842116,0.001412933692782278,152,0.9210526315789473,True,fpr x4,q1c
coco_val / region,region,corridor:w=0.1,corridor,-0.048595828947368434,0.0026827410754113475,152,0.8947368421052632,True,fpr x4,q1c
coco_val / region,region,corridor:w=0.2,corridor,-0.09183685526315791,0.0053109118283445125,152,0.8552631578947368,True,fpr x4,q1c
coco_val / region,region,corridor:w=0.3,corridor,-0.13213191447368422,0.007583198790206616,152,0.8421052631578947,True,fpr x4,q1c
coco_val / region,region,corridor:w=0.5,corridor,-0.19505107894736842,0.012018693885871805,152,0.8421052631578947,True,fpr x4,q1c
coco_val / region,region,corridor:w=0.75,corridor,-0.2469329210526316,0.017240969086405405,152,0.8157894736842105,True,fpr x4,q1c
coco_val / region,region,corridor_ramp,corridor,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,corridor_ramp:w=0.2,corridor,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,corridor_ramp:w=0.5,corridor,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,prod,reference,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,pure_gmm,reference,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,pure_xcal,reference,0.18193820394736843,0.04533868654997575,152,0.3684210526315789,True,fpr x4,q1c
coco_val / region,region,rare:lo=0:hi=16,rare,0.07723819736842104,0.04420367089216615,152,0.47368421052631576,False,fpr x4,q1c
coco_val / region,region,rare:lo=0:hi=32,rare,-0.30531642105263157,0.03928441290658309,152,0.6842105263157895,True,fpr x4,q1c
coco_val / region,region,rare:lo=0:hi=4,rare,0.18193820394736843,0.04533868654997575,152,0.3684210526315789,True,fpr x4,q1c
coco_val / region,region,rare:lo=0:hi=64,rare,-0.4428675526315789,0.03515366410728985,152,0.7894736842105263,True,fpr x4,q1c
coco_val / region,region,rare:lo=0:hi=8,rare,0.18193820394736843,0.04533868654997575,152,0.3684210526315789,True,fpr x4,q1c
coco_val / region,region,rare:lo=1:hi=16,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,rare:lo=1:hi=16:cap=0.5,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,rare:lo=1:hi=16:cap=0.8,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,rare:lo=1:hi=32,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,rare:lo=1:hi=32:cap=0.5,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,rare:lo=1:hi=32:cap=0.8,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,rare:lo=1:hi=4,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,rare:lo=1:hi=4:cap=0.5,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,rare:lo=1:hi=64,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,rare:lo=1:hi=8,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,rare:lo=1:hi=8:cap=0.5,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,rare:lo=1:hi=8:cap=0.8,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,rare:lo=2:hi=16,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,rare:lo=2:hi=32,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,rare:lo=2:hi=4,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,rare:lo=2:hi=64,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,rare:lo=2:hi=8,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,rare:lo=4:hi=16,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,rare:lo=4:hi=32,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,rare:lo=4:hi=64,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,rare:lo=4:hi=8,rare,0.0,0.0,152,0.0,False,fpr x4,q1c
coco_val / region,region,slow_cap50,reference,0.0,0.0,152,0.0,False,fpr x4,q1c
visual_genome_m / binary,binary,cap50,reference,0.0,0.0,136,0.0,False,fpr x4,q1c
visual_genome_m / binary,binary,cap80,reference,0.0,0.0,136,0.0,False,fpr x4,q1c
visual_genome_m / binary,binary,corridor,corridor,-0.6141288700980394,0.028036950254811205,136,0.9705882352941176,True,fpr x4,q1c
visual_genome_m / binary,binary,corridor:w=0.05,corridor,0.01721440196078431,0.024245728041375654,136,0.9705882352941176,False,fpr x4,q1c
visual_genome_m / binary,binary,corridor:w=0.1,corridor,-0.01702575000000001,0.024050528072833328,136,0.9558823529411765,False,fpr x4,q1c
visual_genome_m / binary,binary,corridor:w=0.2,corridor,-0.08507314215686275,0.02405666098192845,136,0.9705882352941176,True,fpr x4,q1c
visual_genome_m / binary,binary,corridor:w=0.3,corridor,-0.14579107965686275,0.02386589776267199,136,0.9705882352941176,True,fpr x4,q1c
visual_genome_m / binary,binary,corridor:w=0.5,corridor,-0.2777715330882354,0.024284028077692747,136,0.9705882352941176,True,fpr x4,q1c
visual_genome_m / binary,binary,corridor:w=0.75,corridor,-0.4469176127450981,0.02592501829490025,136,0.9705882352941176,True,fpr x4,q1c
visual_genome_m / binary,binary,corridor_ramp,corridor,0.04736492647058823,0.023422112593261973,136,0.0,True,fpr x4,q1c
visual_genome_m / binary,binary,corridor_ramp:w=0.2,corridor,0.04888066176470588,0.024174187042052552,136,0.0,True,fpr x4,q1c
visual_genome_m / binary,binary,corridor_ramp:w=0.5,corridor,0.04853176470588235,0.024001798830327888,136,0.0,True,fpr x4,q1c
visual_genome_m / binary,binary,prod,reference,0.0,0.0,136,0.0,False,fpr x4,q1c
visual_genome_m / binary,binary,pure_gmm,reference,0.049382749999999996,0.024423295923301638,136,0.0,True,fpr x4,q1c
visual_genome_m / binary,binary,pure_xcal,reference,-1.3139946593137257,0.03234589930929,136,0.9705882352941176,True,fpr x4,q1c
visual_genome_m / binary,binary,rare:lo=0:hi=16,rare,-1.390934492647059,0.03547862260213356,136,0.9705882352941176,True,fpr x4,q1c
visual_genome_m / binary,binary,rare:lo=0:hi=32,rare,-1.4422647058823532,0.03687908450229894,136,0.9705882352941176,True,fpr x4,q1c
visual_genome_m / binary,binary,rare:lo=0:hi=4,rare,-1.3139946593137257,0.03234589930929,136,0.9705882352941176,True,fpr x4,q1c
visual_genome_m / binary,binary,rare:lo=0:hi=64,rare,-1.1069548455882354,0.036997528863864024,136,0.9705882352941176,True,fpr x4,q1c
visual_genome_m / binary,binary,rare:lo=0:hi=8,rare,-1.3139946593137257,0.03234589930929,136,0.9705882352941176,True,fpr x4,q1c
visual_genome_m / binary,binary,rare:lo=1:hi=16,rare,0.049382749999999996,0.024423295923301638,136,0.0,True,fpr x4,q1c
visual_genome_m / binary,binary,rare:lo=1:hi=16:cap=0.5,rare,0.049382749999999996,0.024423295923301638,136,0.0,True,fpr x4,q1c
visual_genome_m / binary,binary,rare:lo=1:hi=16:cap=0.8,rare,0.049382749999999996,0.024423295923301638,136,0.0,True,fpr x4,q1c
visual_genome_m / binary,binary,rare:lo=1:hi=32,rare,0.049382749999999996,0.024423295923301638,136,0.0,True,fpr x4,q1c
visual_genome_m / binary,binary,rare:lo=1:hi=32:cap=0.5,rare,0.049382749999999996,0.024423295923301638,136,0.0,True,fpr x4,q1c
visual_genome_m / binary,binary,rare:lo=1:hi=32:cap=0.8,rare,0.049382749999999996,0.024423295923301638,136,0.0,True,fpr x4,q1c
visual_genome_m / binary,binary,rare:lo=1:hi=4,rare,0.049382749999999996,0.024423295923301638,136,0.0,True,fpr x4,q1c
visual_genome_m / binary,binary,rare:lo=1:hi=4:cap=0.5,rare,0.049382749999999996,0.024423295923301638,136,0.0,True,fpr x4,q1c
visual_genome_m / binary,binary,rare:lo=1:hi=64,rare,0.049382749999999996,0.024423295923301638,136,0.0,True,fpr x4,q1c
visual_genome_m / binary,binary,rare:lo=1:hi=8,rare,0.049382749999999996,0.024423295923301638,136,0.0,True,fpr x4,q1c
visual_genome_m / binary,binary,rare:lo=1:hi=8:cap=0.5,rare,0.049382749999999996,0.024423295923301638,136,0.0,True,fpr x4,q1c
visual_genome_m / binary,binary,rare:lo=1:hi=8:cap=0.8,rare,0.049382749999999996,0.024423295923301638,136,0.0,True,fpr x4,q1c
visual_genome_m / binary,binary,rare:lo=2:hi=16,rare,0.049382749999999996,0.024423295923301638,136,0.0,True,fpr x4,q1c
visual_genome_m / binary,binary,rare:lo=2:hi=32,rare,0.049382749999999996,0.024423295923301638,136,0.0,True,fpr x4,q1c
visual_genome_m / binary,binary,rare:lo=2:hi=4,rare,0.049382749999999996,0.024423295923301638,136,0.0,True,fpr x4,q1c
visual_genome_m / binary,binary,rare:lo=2:hi=64,rare,0.049382749999999996,0.024423295923301638,136,0.0,True,fpr x4,q1c
visual_genome_m / binary,binary,rare:lo=2:hi=8,rare,0.049382749999999996,0.024423295923301638,136,0.0,True,fpr x4,q1c
visual_genome_m / binary,binary,rare:lo=4:hi=16,rare,0.049382749999999996,0.024423295923301638,136,0.0,True,fpr x4,q1c
visual_genome_m / binary,binary,rare:lo=4:hi=32,rare,0.049382749999999996,0.024423295923301638,136,0.0,True,fpr x4,q1c
visual_genome_m / binary,binary,rare:lo=4:hi=64,rare,0.049382749999999996,0.024423295923301638,136,0.0,True,fpr x4,q1c
visual_genome_m / binary,binary,rare:lo=4:hi=8,rare,0.049382749999999996,0.024423295923301638,136,0.0,True,fpr x4,q1c
visual_genome_m / binary,binary,slow_cap50,reference,0.011263073529411765,0.0055710612947392785,136,0.0,True,fpr x4,q1c
visual_genome_m / region,region,cap50,reference,0.0,0.0,136,0.0,False,fpr x4,q1c
visual_genome_m / region,region,cap80,reference,0.0,0.0,136,0.0,False,fpr x4,q1c
visual_genome_m / region,region,corridor,corridor,-0.23941987009803925,0.020393339897078547,136,0.8382352941176471,True,fpr x4,q1c
visual_genome_m / region,region,corridor:w=0.05,corridor,-0.005471096813725492,0.009053587021220976,136,0.8823529411764706,False,fpr x4,q1c
visual_genome_m / region,region,corridor:w=0.1,corridor,-0.027945180147058844,0.009307014792983015,136,0.8676470588235294,True,fpr x4,q1c
visual_genome_m / region,region,corridor:w=0.2,corridor,-0.06571507475490196,0.010292078389931745,136,0.8823529411764706,True,fpr x4,q1c
visual_genome_m / region,region,corridor:w=0.3,corridor,-0.10382806985294118,0.011211604330288977,136,0.8823529411764706,True,fpr x4,q1c
visual_genome_m / region,region,corridor:w=0.5,corridor,-0.1560256225490196,0.01375500101678425,136,0.8529411764705882,True,fpr x4,q1c
visual_genome_m / region,region,corridor:w=0.75,corridor,-0.20976422916666665,0.016641593253926695,136,0.8382352941176471,True,fpr x4,q1c
visual_genome_m / region,region,corridor_ramp,corridor,0.016745014705882355,0.008310359596962474,136,0.0,True,fpr x4,q1c
visual_genome_m / region,region,corridor_ramp:w=0.2,corridor,0.018135397058823527,0.008978286411999284,136,0.0,True,fpr x4,q1c
visual_genome_m / region,region,corridor_ramp:w=0.5,corridor,0.01754816176470588,0.008691615855491762,136,0.0,True,fpr x4,q1c
visual_genome_m / region,region,prod,reference,0.0,0.0,136,0.0,False,fpr x4,q1c
visual_genome_m / region,region,pure_gmm,reference,0.018664970588235293,0.009234735044790844,136,0.0,True,fpr x4,q1c
