arm,dataset,t,mean,q25,q75,coverage,n_cells,baseline
0.30,vg_scale_any · clip_l-whole_image,132,0.30193404166666665,0.253867,0.3654105,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,133,0.3037128125,0.252922,0.36599575,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,134,0.30398220833333334,0.25015899999999996,0.3590725,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,135,0.30309947916666663,0.2496935,0.36178975,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,136,0.30158266666666667,0.24583850000000002,0.3622525,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,137,0.30228002083333333,0.2479325,0.36142399999999997,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,138,0.30326356250000003,0.25166525,0.35868774999999997,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,139,0.30447054166666665,0.25892525,0.36179525,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,140,0.30632052083333333,0.25186575,0.36295825,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,141,0.3033328125,0.24903899999999998,0.3597635,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,142,0.3041691458333334,0.25276725,0.35767325000000005,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,143,0.302482,0.24782225000000002,0.3626965,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,144,0.29942475,0.24516,0.3647225,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,145,0.29806558333333333,0.2493205,0.3656335,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,146,0.2999769375,0.25111975,0.3648825,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,147,0.29619452083333336,0.25147575,0.35230675,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,148,0.29853529166666665,0.25142825,0.35407125,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,149,0.29841972916666665,0.25067675,0.35312224999999997,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,150,0.2988638125,0.251963,0.35311625,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,0,0.4676721041666667,0.3387925,0.62759075,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,1,,,,0.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,2,0.7565848,0.738794,0.776316,0.10416666666666667,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,3,0.8354432857142857,0.7435130000000001,0.9545405,0.14583333333333334,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,4,0.721704375,0.66191825,0.80208775,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,5,0.7003968958333333,0.596678,0.800242,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,6,0.6245021041666666,0.52531325,0.7352825,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,7,0.5661413333333334,0.473538,0.7061585,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,8,0.5478212708333333,0.4522505,0.63903175,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,9,0.5310845416666666,0.44119074999999996,0.621045,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,10,0.5101954166666667,0.41392049999999997,0.6317235000000001,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,11,0.49386883333333337,0.41084475,0.609391,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,12,0.47293133333333337,0.37808875,0.56140625,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,13,0.4558175208333333,0.3398495,0.5554665,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,14,0.43858658333333334,0.34584575,0.51875325,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,15,0.43322360416666666,0.35192625,0.52872275,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,16,0.4354944791666666,0.3519885,0.5231622499999999,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,17,0.4319242291666667,0.35257249999999996,0.515064,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,18,0.4341229791666667,0.35624425,0.5219225,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,19,0.4278906875,0.34430425,0.52206325,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,20,0.4281539375,0.3561775,0.52957,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,21,0.42199322916666665,0.3436355,0.524602,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,22,0.4141701666666666,0.3310635,0.5209717500000001,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,23,0.4151792916666667,0.33216425,0.5023635,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,24,0.4051603541666667,0.33086825,0.48898874999999997,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,25,0.3982193958333333,0.31708775,0.48177775,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,26,0.40045025,0.31751799999999997,0.47154825,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,27,0.3985213541666666,0.31431775,0.47940725,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,28,0.3910518333333333,0.30584325,0.48018225000000003,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,29,0.3904081458333333,0.3061345,0.49107225,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,30,0.3900529583333334,0.301192,0.50701425,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,31,0.3951577499999999,0.3159375,0.487826,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,32,0.38961654166666665,0.3071375,0.488333,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,33,0.387429125,0.30960049999999995,0.4859835,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,34,0.38234729166666676,0.3119695,0.48475575,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,35,0.3842207916666666,0.30216424999999997,0.48734725,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,36,0.3836650833333333,0.30786225,0.4858105,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,37,0.37509443750000004,0.2992005,0.46181275,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,38,0.37346629166666667,0.28165625,0.46412325,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,39,0.37367716666666667,0.29239425,0.44480125,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,40,0.3718692291666666,0.291057,0.46892725,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,41,0.37132347916666664,0.29888424999999996,0.4676755,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,42,0.3787658541666667,0.3016645,0.47417299999999996,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,43,0.37631052083333333,0.30908899999999995,0.46833225,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,44,0.37559281250000004,0.30176525,0.4582335,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,45,0.37072602083333334,0.28693725,0.45800225,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,46,0.3716398541666666,0.29833875,0.4626455,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,47,0.3695227083333334,0.27063175,0.4517445,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,48,0.3732239375,0.29699000000000003,0.45893425,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,49,0.3716981875,0.286059,0.47188050000000004,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,50,0.3668514375,0.2868145,0.45809200000000005,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,51,0.3656677083333333,0.28080425,0.45260975,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,52,0.36101437500000005,0.2926295,0.45173,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,53,0.3608915625,0.29596475,0.442061,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,54,0.3613620833333333,0.29686775,0.435278,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,55,0.36139150000000003,0.2955955,0.442364,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,56,0.35770122916666675,0.29268299999999997,0.4442605,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,57,0.35814995833333335,0.29042375,0.4465145,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,58,0.3550196458333333,0.29378224999999997,0.4378485,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,59,0.35459131250000003,0.29729174999999997,0.43740325,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,60,0.35166633333333336,0.2985065,0.43555849999999996,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,61,0.35046968749999996,0.280838,0.4353455,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,62,0.35170812500000004,0.2843645,0.4404095,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,63,0.3484737083333333,0.28869599999999995,0.42267625,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,64,0.3480134166666667,0.2897505,0.42431375,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,65,0.3486298958333333,0.29330875,0.42745774999999997,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,66,0.34452335416666663,0.27392099999999997,0.43313650000000004,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,67,0.34650060416666667,0.28232475,0.42620175,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,68,0.3438892083333333,0.28490350000000003,0.41114675,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,69,0.3370419375,0.280382,0.41796524999999995,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,70,0.3359642291666667,0.2815145,0.41443475,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,71,0.33583268749999995,0.27477524999999997,0.41864500000000004,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,72,0.3376681666666666,0.28149674999999996,0.39539025,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,73,0.33849750000000006,0.27764350000000004,0.4070555,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,74,0.33583089583333336,0.27508125,0.40144475,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,75,0.3318012083333333,0.27488625,0.40622725000000004,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,76,0.33203541666666664,0.26535075,0.409414,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,77,0.3295182083333333,0.2703525,0.40696025,1.0,48,0.4676721041666667
0.40,vg_scale_any · clip_l-whole_image,78,0.3300490625,0.26650625,0.39784475,1.0,48,0.4676721041666667
