arm,env,inclusion_k,n_cells,n_steps,d_regret,ci_lo,ci_hi,win_rate,d_regret_cost
fold_anchored_w0.3_q_tilt_qmean_s0.02,visual_genome_m/dinov3_patch/max_patch,4,92,18062,0.03714672538199406,0.024381804261982956,0.051518172611917094,0.31425091352009743,0.5943475365638733
fold_anchored_w0.3_q_tilt_qmean_s0.01,visual_genome_m/dinov3_patch/max_patch,4,92,18062,0.05234538655191579,0.03798900251419147,0.06815423460977162,0.2085040416343705,0.8375261425971985
fold_anchored_w0.3_q_tilt_qmean_s0.005,visual_genome_m/dinov3_patch/max_patch,4,92,18062,0.06283553058671279,0.04635895460612475,0.0805232329566143,0.1740671022035212,1.0053685903549194
fold_anchored_w0.3_mid_qmean,visual_genome_m/dinov3_patch/max_patch,4,92,18062,0.07757831402641782,0.05843417644968924,0.0987420030045462,0.16177610452884508,1.2412530183792114
fold_anchored_w0.3_rate_qmean,visual_genome_m/dinov3_patch/max_patch,6,92,18062,-0.0011512915728852258,-0.002433768776804952,-0.00019447601527556213,0.2049606909533828,-0.07368265837430954
fold_anchored_w0.3_q_tilt_qmean_s0.08,visual_genome_m/dinov3_patch/max_patch,6,92,18062,0.004660381281886974,-0.0014891693416895736,0.011297646561675003,0.6383014062673015,0.29826441407203674
fold_anchored_w0.3_cross_tilt_qmean,visual_genome_m/dinov3_patch/max_patch,6,92,18062,0.02998378384543922,0.01863909326952442,0.0437720755192063,0.33933119255896355,1.9189622402191162
fold_anchored_w0.3_q_tilt_qmean_s0.04,visual_genome_m/dinov3_patch/max_patch,6,92,18062,0.030520336646789117,0.019497496411128416,0.04230602333656226,0.42215701472705125,1.9533014297485352
fold_anchored_w0.3_q_tilt_qmean_s0.02,visual_genome_m/dinov3_patch/max_patch,6,92,18062,0.05400545589319612,0.03895765597775133,0.07077525328122244,0.2596058022367401,3.4563491344451904
fold_anchored_w0.3_q_tilt_qmean_s0.01,visual_genome_m/dinov3_patch/max_patch,6,92,18062,0.07468705514633178,0.056850823247647064,0.09404890891632733,0.1466614992802569,4.779971599578857
fold_anchored_w0.3_q_tilt_qmean_s0.005,visual_genome_m/dinov3_patch/max_patch,6,92,18062,0.09012901344660508,0.07022354608090371,0.11177481973515922,0.11144945188794153,5.768256664276123
fold_anchored_w0.3_mid_qmean,visual_genome_m/dinov3_patch/max_patch,6,92,18062,0.1115478806633568,0.08904160349633773,0.13421716282084717,0.09782969770789503,7.139064788818359
fold_anchored_w0.3_q_tilt_qmean_s0.08,visual_genome_m/dinov3_patch/max_patch,10,92,18062,-0.0038419792392069803,-0.006182568943839205,-0.0016080583550889386,0.5837116598383346,-3.9341869354248047
fold_anchored_w0.3_rate_qmean,visual_genome_m/dinov3_patch/max_patch,10,92,18062,-0.0005042976776495755,-0.0011704010664827411,1.0209203677986528e-05,0.1302181375262983,-0.5164008140563965
fold_anchored_w0.3_cross_tilt_qmean,visual_genome_m/dinov3_patch/max_patch,10,92,18062,0.008507357682912385,0.005333562283746918,0.012254706193789714,0.5551987598272616,8.711533546447754
fold_anchored_w0.3_q_tilt_qmean_s0.04,visual_genome_m/dinov3_patch/max_patch,10,92,18062,0.02923367237646902,0.020332803305759824,0.038742042162661874,0.40460635588528404,29.93528175354004
fold_anchored_w0.3_q_tilt_qmean_s0.02,visual_genome_m/dinov3_patch/max_patch,10,92,18062,0.058651575585194536,0.044485632154195945,0.07434239880826878,0.21780533717196324,60.0592155456543
fold_anchored_w0.3_q_tilt_qmean_s0.01,visual_genome_m/dinov3_patch/max_patch,10,92,18062,0.08266016468057744,0.06519518146036243,0.1024133358345273,0.14677222898903775,84.64401245117188
fold_anchored_w0.3_q_tilt_qmean_s0.005,visual_genome_m/dinov3_patch/max_patch,10,92,18062,0.10268593321265855,0.08347077470071267,0.12538917580734601,0.08852840217030229,105.150390625
fold_anchored_w0.3_mid_qmean,visual_genome_m/dinov3_patch/max_patch,10,92,18062,0.13571177499619333,0.11315997731925682,0.163444678885587,0.06422323109290222,138.96885681152344
fold_anchored_w0.3_q_tilt_qmean_s0.08,visual_genome_m/siglip/whole_image,-10,90,18060,-0.011571759608674863,-0.013418778910187888,-0.009862146675039237,0.8584163898117386,-11.849481582641602
fold_anchored_w0.3_q_tilt_qmean_s0.04,visual_genome_m/siglip/whole_image,-10,90,18060,-0.011356232018776306,-0.01312360815749091,-0.009644938744556082,0.8535437430786268,-11.62878131866455
fold_anchored_w0.3_cross_tilt_qmean,visual_genome_m/siglip/whole_image,-10,90,18060,-0.0034972397922602896,-0.005230590027212101,-0.0018759304709480304,0.6262458471760798,-3.5811736583709717
fold_anchored_w0.3_rate_qmean,visual_genome_m/siglip/whole_image,-10,90,18060,0.00218381426125739,0.00016184841127647414,0.004222032908785169,0.31290143964562567,2.2362256050109863
fold_anchored_w0.3_q_tilt_qmean_s0.02,visual_genome_m/siglip/whole_image,-10,90,18060,0.008506225960435486,0.003210820153437655,0.013810105028444718,0.5121816168327796,8.71037483215332
fold_anchored_w0.3_q_tilt_qmean_s0.01,visual_genome_m/siglip/whole_image,-10,90,18060,0.060226645473449025,0.04985934063392405,0.07149377204249806,0.10426356589147287,61.672080993652344
fold_anchored_w0.3_q_tilt_qmean_s0.005,visual_genome_m/siglip/whole_image,-10,90,18060,0.10566128516752542,0.0925131746915876,0.11896602305310945,0.005592469545957918,108.1971435546875
fold_anchored_w0.3_mid_qmean,visual_genome_m/siglip/whole_image,-10,90,18060,0.1577638174717625,0.14466077807359398,0.17097463255955114,0.0,161.55015563964844
fold_anchored_w0.3_q_tilt_qmean_s0.08,visual_genome_m/siglip/whole_image,-6,90,18060,-0.027161342910322774,-0.031165030911272172,-0.02305712349628771,0.848172757475083,-1.738325834274292
fold_anchored_w0.3_q_tilt_qmean_s0.04,visual_genome_m/siglip/whole_image,-6,90,18060,-0.017778917365487562,-0.021314624438245017,-0.014201996889039744,0.7786821705426357,-1.1378506422042847
fold_anchored_w0.3_cross_tilt_qmean,visual_genome_m/siglip/whole_image,-6,90,18060,-0.010620909733471408,-0.012693859121601337,-0.008486595217157932,0.7926910299003322,-0.6797382235527039
fold_anchored_w0.3_rate_qmean,visual_genome_m/siglip/whole_image,-6,90,18060,0.0021555930528847967,3.133331482482997e-05,0.004226999743390882,0.3356035437430786,0.13795796036720276
fold_anchored_w0.3_q_tilt_qmean_s0.02,visual_genome_m/siglip/whole_image,-6,90,18060,0.024838117525279004,0.01763216284895154,0.032185463997803795,0.30537098560354375,1.58963942527771
fold_anchored_w0.3_q_tilt_qmean_s0.01,visual_genome_m/siglip/whole_image,-6,90,18060,0.0709512859059032,0.06056900436149185,0.08119574886793594,0.030398671096345514,4.540882587432861
fold_anchored_w0.3_q_tilt_qmean_s0.005,visual_genome_m/siglip/whole_image,-6,90,18060,0.10116551744997399,0.08948981549678138,0.11294893759768455,0.04141749723145072,6.474593639373779
fold_anchored_w0.3_mid_qmean,visual_genome_m/siglip/whole_image,-6,90,18060,0.13061484740788323,0.11926256976653046,0.14195502729931223,0.004651162790697674,8.359350204467773
fold_anchored_w0.3_q_tilt_qmean_s0.08,visual_genome_m/siglip/whole_image,-4,90,18060,-0.02189424757250688,-0.028682905084699287,-0.015187790196828758,0.6796788482834994,-0.35030797123908997
fold_anchored_w0.3_cross_tilt_qmean,visual_genome_m/siglip/whole_image,-4,90,18060,-0.016577875218920072,-0.019230346172587613,-0.01419974513259149,0.8477297895902547,-0.2652459740638733
fold_anchored_w0.3_q_tilt_qmean_s0.04,visual_genome_m/siglip/whole_image,-4,90,18060,-0.0017564121536755314,-0.00578783501444074,0.002514732719298788,0.5191029900332226,-0.02810259722173214
fold_anchored_w0.3_rate_qmean,visual_genome_m/siglip/whole_image,-4,90,18060,-0.00026085507294434744,-0.0025427905875646203,0.0019207532478342018,0.3992801771871539,-0.004173681605607271
fold_anchored_w0.3_q_tilt_qmean_s0.02,visual_genome_m/siglip/whole_image,-4,90,18060,0.03289727219736152,0.026979428362683393,0.03893106101628088,0.13300110741971208,0.5263563990592957
fold_anchored_w0.3_q_tilt_qmean_s0.01,visual_genome_m/siglip/whole_image,-4,90,18060,0.06322575061219848,0.05489941759338965,0.07154897776581089,0.055260243632336656,1.011612057685852
fold_anchored_w0.3_q_tilt_qmean_s0.005,visual_genome_m/siglip/whole_image,-4,90,18060,0.08054922695850514,0.071484526593247,0.09027975701148129,0.06522702104097453,1.288787603378296
fold_anchored_w0.3_mid_qmean,visual_genome_m/siglip/whole_image,-4,90,18060,0.09804050894454122,0.08872046318435524,0.10765352918287842,0.0553156146179402,1.5686479806900024
fold_anchored_w0.3_cross_tilt_qmean,visual_genome_m/siglip/whole_image,-3,90,18060,-0.018342392107782265,-0.021418733620278848,-0.015153298674971062,0.8413621262458472,-0.1467391401529312
fold_anchored_w0.3_rate_qmean,visual_genome_m/siglip/whole_image,-3,90,18060,-0.001881625593280963,-0.004749127205331104,0.0006699539700568691,0.4167220376522702,-0.015053004957735538
fold_anchored_w0.3_q_tilt_qmean_s0.08,visual_genome_m/siglip/whole_image,-3,90,18060,0.004088175513445296,-0.005047454395955557,0.013427309775466306,0.5149501661129569,0.0327054038643837
fold_anchored_w0.3_q_tilt_qmean_s0.04,visual_genome_m/siglip/whole_image,-3,90,18060,0.012933355044030275,0.006867573961644667,0.018817057012606202,0.46362126245847174,0.10346683114767075
fold_anchored_w0.3_q_tilt_qmean_s0.02,visual_genome_m/siglip/whole_image,-3,90,18060,0.03389930814899142,0.02917471736218431,0.038935392865338744,0.08023255813953488,0.2711944580078125
fold_anchored_w0.3_q_tilt_qmean_s0.01,visual_genome_m/siglip/whole_image,-3,90,18060,0.05097806477117249,0.04448813376841523,0.05793580335752469,0.08233665559246954,0.40782448649406433
fold_anchored_w0.3_q_tilt_qmean_s0.005,visual_genome_m/siglip/whole_image,-3,90,18060,0.062214469061129624,0.05476183296802144,0.06989735234632259,0.07104097452934663,0.4977157711982727
fold_anchored_w0.3_mid_qmean,visual_genome_m/siglip/whole_image,-3,90,18060,0.07366114582368431,0.06503659808171507,0.08161098078463207,0.06129568106312292,0.589289128780365
fold_anchored_w0.3_cross_tilt_qmean,visual_genome_m/siglip/whole_image,-2,90,18060,-0.014686648746929779,-0.019057260789409662,-0.010963765460605325,0.7533776301218161,-0.058746591210365295
fold_anchored_w0.3_rate_qmean,visual_genome_m/siglip/whole_image,-2,90,18060,-0.0013375356369781204,-0.0054030116261573205,0.002207774939896707,0.4133997785160576,-0.005350142251700163
fold_anchored_w0.3_q_tilt_qmean_s0.04,visual_genome_m/siglip/whole_image,-2,90,18060,0.02869427631085273,0.01826747595413407,0.04017910015715136,0.35930232558139535,0.1147770956158638
fold_anchored_w0.3_q_tilt_qmean_s0.02,visual_genome_m/siglip/whole_image,-2,90,18060,0.03034643766222871,0.02488978975572738,0.037116403521294056,0.0947951273532669,0.12138574570417404
fold_anchored_w0.3_q_tilt_qmean_s0.01,visual_genome_m/siglip/whole_image,-2,90,18060,0.03377499021719106,0.029067806428421238,0.038153005265630785,0.08914728682170543,0.13509996235370636
fold_anchored_w0.3_q_tilt_qmean_s0.005,visual_genome_m/siglip/whole_image,-2,90,18060,0.039281740811161904,0.03363262721725429,0.044227606985029214,0.08283499446290143,0.15712696313858032
fold_anchored_w0.3_mid_qmean,visual_genome_m/siglip/whole_image,-2,90,18060,0.045097030678557026,0.03799679942073352,0.051251574798241356,0.06993355481727574,0.18038813769817352
fold_anchored_w0.3_q_tilt_qmean_s0.08,visual_genome_m/siglip/whole_image,-2,90,18060,0.04951355105133391,0.03338694385444897,0.06711032456678367,0.4490033222591362,0.1980542093515396
fold_anchored_w0.3_cross_tilt_qmean,visual_genome_m/siglip/whole_image,-1,90,18060,-0.0006866613780504041,-0.006263765172643616,0.004365764003567965,0.5026024363233665,-0.001373322680592537
fold_anchored_w0.3_rate_qmean,visual_genome_m/siglip/whole_image,-1,90,18060,0.0008826131516090957,-0.002915857934268489,0.0038904036356022164,0.4001107419712071,0.0017652264796197414
fold_anchored_w0.3_q_tilt_qmean_s0.02,visual_genome_m/siglip/whole_image,-1,90,18060,0.01260116492533901,0.00856307879327182,0.018573459738682782,0.21511627906976744,0.025202326476573944
fold_anchored_w0.3_q_tilt_qmean_s0.01,visual_genome_m/siglip/whole_image,-1,90,18060,0.013653295455151237,0.0113429247299953,0.01604814230836281,0.17967884828349945,0.027306590229272842
fold_anchored_w0.3_q_tilt_qmean_s0.005,visual_genome_m/siglip/whole_image,-1,90,18060,0.013829403206990618,0.010069148595438391,0.016929488365130967,0.1709856035437431,0.02765880711376667
fold_anchored_w0.3_mid_qmean,visual_genome_m/siglip/whole_image,-1,90,18060,0.015697551922251782,0.011454210481089022,0.019550949114491234,0.1562015503875969,0.03139510005712509
fold_anchored_w0.3_q_tilt_qmean_s0.04,visual_genome_m/siglip/whole_image,-1,90,18060,0.027699178295365022,0.014042375655734532,0.04496444243633756,0.3593576965669989,0.055398352444171906
fold_anchored_w0.3_q_tilt_qmean_s0.08,visual_genome_m/siglip/whole_image,-1,90,18060,0.0642821097958909,0.039718947811923803,0.0905334312420043,0.4470099667774086,0.12856422364711761
fold_anchored_w0.3_mid_qmean,visual_genome_m/siglip/whole_image,0,90,18060,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_q_tilt_qmean_s0.005,visual_genome_m/siglip/whole_image,0,90,18060,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_q_tilt_qmean_s0.01,visual_genome_m/siglip/whole_image,0,90,18060,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_q_tilt_qmean_s0.02,visual_genome_m/siglip/whole_image,0,90,18060,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_q_tilt_qmean_s0.04,visual_genome_m/siglip/whole_image,0,90,18060,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_q_tilt_qmean_s0.08,visual_genome_m/siglip/whole_image,0,90,18060,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_rate_qmean,visual_genome_m/siglip/whole_image,0,90,18060,0.003303718186657534,0.0013779235139216124,0.005369037060282897,0.3953488372093023,0.0033037185203284025
fold_anchored_w0.3_cross_tilt_qmean,visual_genome_m/siglip/whole_image,0,90,18060,0.0346651527345077,0.023613440534035263,0.04571053752788833,0.3579734219269103,0.03466515615582466
fold_anchored_w0.3_rate_qmean,visual_genome_m/siglip/whole_image,1,90,18060,0.0012426379238099294,-4.72647345865577e-05,0.0024839614680018302,0.40420819490586934,0.002485275734215975
fold_anchored_w0.3_q_tilt_qmean_s0.08,visual_genome_m/siglip/whole_image,1,90,18060,0.001738898045005044,-0.0002794375474311689,0.003724150857198967,0.4191029900332226,0.0034777959808707237
fold_anchored_w0.3_q_tilt_qmean_s0.04,visual_genome_m/siglip/whole_image,1,90,18060,0.005588103354218927,0.002811198642404836,0.008543302492544674,0.48831672203765225,0.011176206171512604
fold_anchored_w0.3_q_tilt_qmean_s0.02,visual_genome_m/siglip/whole_image,1,90,18060,0.010134827544809216,0.005799854987401179,0.01489500357952137,0.42702104097452936,0.02026965282857418
fold_anchored_w0.3_q_tilt_qmean_s0.01,visual_genome_m/siglip/whole_image,1,90,18060,0.012841930052996355,0.007401399042666728,0.018096585001807802,0.40420819490586934,0.02568386122584343
fold_anchored_w0.3_q_tilt_qmean_s0.005,visual_genome_m/siglip/whole_image,1,90,18060,0.014468035546209042,0.008536496427647458,0.02055202201838256,0.3903654485049834,0.028936071321368217
fold_anchored_w0.3_mid_qmean,visual_genome_m/siglip/whole_image,1,90,18060,0.016569932733222634,0.010530391973685863,0.022672615739623626,0.3678848283499446,0.03313986584544182
fold_anchored_w0.3_cross_tilt_qmean,visual_genome_m/siglip/whole_image,1,90,18060,0.05365680397452605,0.03960908859208656,0.06867705916630155,0.2830011074197121,0.1073136106133461
fold_anchored_w0.3_rate_qmean,visual_genome_m/siglip/whole_image,2,90,18060,0.0010396272678917739,0.000121041539916607,0.001992556716605678,0.385437430786268,0.004158508963882923
fold_anchored_w0.3_q_tilt_qmean_s0.08,visual_genome_m/siglip/whole_image,2,90,18060,0.006928314112155931,0.0023639052340937872,0.012123046760156688,0.4877076411960133,0.027713259682059288
fold_anchored_w0.3_q_tilt_qmean_s0.04,visual_genome_m/siglip/whole_image,2,90,18060,0.019853506969714847,0.011371337906570664,0.02915135698021911,0.41566998892580287,0.07941402494907379
fold_anchored_w0.3_q_tilt_qmean_s0.02,visual_genome_m/siglip/whole_image,2,90,18060,0.03301902569882158,0.02230341227016955,0.04431319155516879,0.3339977851605759,0.13207609951496124
fold_anchored_w0.3_q_tilt_qmean_s0.01,visual_genome_m/siglip/whole_image,2,90,18060,0.042159303911547694,0.029992460314921726,0.054839848696590504,0.31511627906976747,0.1686372011899948
fold_anchored_w0.3_q_tilt_qmean_s0.005,visual_genome_m/siglip/whole_image,2,90,18060,0.04716103778789855,0.03418569252903884,0.06085647884982688,0.30359911406423035,0.188644140958786
fold_anchored_w0.3_mid_qmean,visual_genome_m/siglip/whole_image,2,90,18060,0.0532319565795155,0.03969429884396959,0.06691081725494262,0.2821151716500554,0.21292786300182343
fold_anchored_w0.3_cross_tilt_qmean,visual_genome_m/siglip/whole_image,2,90,18060,0.0653232578052363,0.04714971789550165,0.0847352945080395,0.26218161683277963,0.2612930238246918
fold_anchored_w0.3_rate_qmean,visual_genome_m/siglip/whole_image,3,90,18060,0.00030341549838036976,-0.0004963793346896889,0.001165408642984857,0.3768549280177187,0.002427323954179883
fold_anchored_w0.3_q_tilt_qmean_s0.08,visual_genome_m/siglip/whole_image,3,90,18060,0.014885660106988831,0.006075831311399169,0.024775848477535563,0.532890365448505,0.11908528953790665
fold_anchored_w0.3_q_tilt_qmean_s0.04,visual_genome_m/siglip/whole_image,3,90,18060,0.04031319832299939,0.026014972494708168,0.05503628933831349,0.33942414174972313,0.32250556349754333
fold_anchored_w0.3_q_tilt_qmean_s0.02,visual_genome_m/siglip/whole_image,3,90,18060,0.06130429159707597,0.04386738510026286,0.07888169114545839,0.2700996677740864,0.49043434858322144
fold_anchored_w0.3_cross_tilt_qmean,visual_genome_m/siglip/whole_image,3,90,18060,0.07306261309422553,0.05117485848966882,0.09626231114703437,0.23205980066445184,0.5845009088516235
fold_anchored_w0.3_q_tilt_qmean_s0.01,visual_genome_m/siglip/whole_image,3,90,18060,0.07668131184505506,0.05739071737011222,0.09806301160702585,0.23964562569213732,0.6134504675865173
fold_anchored_w0.3_q_tilt_qmean_s0.005,visual_genome_m/siglip/whole_image,3,90,18060,0.08538409887437916,0.06524987691340761,0.10644301174677416,0.2292358803986711,0.6830728054046631
fold_anchored_w0.3_mid_qmean,visual_genome_m/siglip/whole_image,3,90,18060,0.09584766504380646,0.07469166458532628,0.11743403810836349,0.2106312292358804,0.7667813897132874
fold_anchored_w0.3_rate_qmean,visual_genome_m/siglip/whole_image,4,90,18060,-4.319944703941777e-05,-0.0009139951169274556,0.0008997831495384551,0.36965669988925803,-0.000691190711222589
fold_anchored_w0.3_q_tilt_qmean_s0.08,visual_genome_m/siglip/whole_image,4,90,18060,0.022366458347177185,0.012182947631744254,0.03452289532891881,0.48117386489479513,0.35786330699920654
fold_anchored_w0.3_q_tilt_qmean_s0.04,visual_genome_m/siglip/whole_image,4,90,18060,0.058430103973175086,0.04173954904519228,0.07760806022295985,0.2562015503875969,0.9348816871643066
fold_anchored_w0.3_cross_tilt_qmean,visual_genome_m/siglip/whole_image,4,90,18060,0.07062698557921168,0.05061708422862769,0.09507024080550765,0.21627906976744185,1.130031704902649
fold_anchored_w0.3_q_tilt_qmean_s0.02,visual_genome_m/siglip/whole_image,4,90,18060,0.0861304382340879,0.06582957746693864,0.107496880477055,0.22004429678848283,1.3780871629714966
fold_anchored_w0.3_q_tilt_qmean_s0.01,visual_genome_m/siglip/whole_image,4,90,18060,0.106283191685927,0.08340824564711916,0.13065767245751989,0.1895902547065338,1.7005308866500854
fold_anchored_w0.3_q_tilt_qmean_s0.005,visual_genome_m/siglip/whole_image,4,90,18060,0.11886863309450241,0.09491670777726945,0.1437834389544312,0.1806201550387597,1.9018981456756592
fold_anchored_w0.3_mid_qmean,visual_genome_m/siglip/whole_image,4,90,18060,0.1334194465682635,0.1079046378805328,0.1597977230486059,0.16600221483942415,2.1347110271453857
fold_anchored_w0.3_rate_qmean,visual_genome_m/siglip/whole_image,6,90,18060,0.0008174237347753256,-0.00019234469305186194,0.0020328155851970873,0.3292358803986711,0.052315112203359604
fold_anchored_w0.3_q_tilt_qmean_s0.08,visual_genome_m/siglip/whole_image,6,90,18060,0.025148941182932403,0.014341363908509569,0.038030494226420866,0.48200442967884827,1.6095319986343384
fold_anchored_w0.3_cross_tilt_qmean,visual_genome_m/siglip/whole_image,6,90,18060,0.04835174107025119,0.030723664859372852,0.06975266738169818,0.2893687707641196,3.0945115089416504
fold_anchored_w0.3_q_tilt_qmean_s0.04,visual_genome_m/siglip/whole_image,6,90,18060,0.0746431391996642,0.0542539435542292,0.09725979109359387,0.1892580287929125,4.777161121368408
fold_anchored_w0.3_q_tilt_qmean_s0.02,visual_genome_m/siglip/whole_image,6,90,18060,0.11348368837530466,0.08904997030517228,0.13994680212644095,0.13178294573643412,7.262956619262695
fold_anchored_w0.3_q_tilt_qmean_s0.01,visual_genome_m/siglip/whole_image,6,90,18060,0.140778262160408,0.11295833029228056,0.16992969112412537,0.10991140642303433,9.009809494018555
fold_anchored_w0.3_q_tilt_qmean_s0.005,visual_genome_m/siglip/whole_image,6,90,18060,0.15917611404632528,0.1304886979397593,0.19117350727035146,0.1012735326688815,10.187271118164062
fold_anchored_w0.3_mid_qmean,visual_genome_m/siglip/whole_image,6,90,18060,0.1813751625184927,0.14986927572228725,0.21400715011701524,0.08770764119601329,11.608012199401855
fold_anchored_w0.3_rate_qmean,visual_genome_m/siglip/whole_image,10,90,18060,-0.0007450189675768332,-0.0014056388357217206,-0.0002185954123679576,0.13427464008859358,-0.7628994584083557
fold_anchored_w0.3_q_tilt_qmean_s0.08,visual_genome_m/siglip/whole_image,10,90,18060,0.002756211341706205,-4.3628098264538226e-05,0.006568364411145775,0.5358250276854928,2.8223605155944824
fold_anchored_w0.3_cross_tilt_qmean,visual_genome_m/siglip/whole_image,10,90,18060,0.011269638667334114,0.005329549813745496,0.019426046872798818,0.6425249169435215,11.540109634399414
fold_anchored_w0.3_q_tilt_qmean_s0.04,visual_genome_m/siglip/whole_image,10,90,18060,0.05858915305903389,0.04003154654325853,0.0806070208678769,0.2565891472868217,59.995296478271484
fold_anchored_w0.3_q_tilt_qmean_s0.02,visual_genome_m/siglip/whole_image,10,90,18060,0.10864938665698799,0.0836387040321036,0.13662133946777125,0.14689922480620154,111.25696563720703
fold_anchored_w0.3_q_tilt_qmean_s0.01,visual_genome_m/siglip/whole_image,10,90,18060,0.14539848109125159,0.1165392453371088,0.1770576556416765,0.10575858250276855,148.88803100585938
fold_anchored_w0.3_q_tilt_qmean_s0.005,visual_genome_m/siglip/whole_image,10,90,18060,0.17077907234844233,0.1387157515254674,0.20465444147444536,0.09036544850498339,174.8777618408203
fold_anchored_w0.3_mid_qmean,visual_genome_m/siglip/whole_image,10,90,18060,0.2064824924965958,0.17340310680532842,0.24252969958704645,0.07286821705426356,211.4380645751953
