window,env,arm,metric,mean,se,n,n_clusters,frac_ref_better
t20,vg/siglip2_l,linear,fnr,0.03320651304347826,0.015164968589554876,115,23,0.5130434782608696
t20,vg/siglip2_l,linear,fpr,-0.0016803478260869573,0.009509313757580693,115,23,0.5217391304347826
t20,vg/siglip2_l,linear,n_good,0.06086956521739131,0.11064652446809561,115,23,0.34782608695652173
t20,vg/siglip2_l,mlp,cost,0.06292778260869565,0.01220602916352635,115,23,0.7130434782608696
t20,vg/siglip2_l,mlp,oracle_cost,0.041192469565217396,0.00845122035363585,115,23,0.6956521739130435
t20,vg/siglip2_l,mlp,regret,0.021735286956521743,0.0076467948798408245,115,23,0.6782608695652174
t20,vg/siglip2_l,mlp,average_precision,-0.032662721739130436,0.009520418984907129,115,23,0.6434782608695652
t20,vg/siglip2_l,mlp,auroc,-0.020547634782608695,0.005089142702113457,115,23,0.6869565217391305
t20,vg/siglip2_l,mlp,f1,-0.025349434782608694,0.007220767112540181,115,23,0.7391304347826086
t20,vg/siglip2_l,mlp,fnr,0.01606106956521739,0.011069968520406188,115,23,0.40869565217391307
t20,vg/siglip2_l,mlp,fpr,0.04686674782608696,0.011032141685927276,115,23,0.6782608695652174
t20,vg/siglip2_l,mlp,n_good,-0.008695652173913044,0.15008733208404088,115,23,0.33043478260869563
t20,vg/siglip2_l,linconv,cost,0.014946452173913043,0.00960245562299847,115,23,0.5478260869565217
t20,vg/siglip2_l,linconv,oracle_cost,0.031047756521739134,0.007574186373763129,115,23,0.6956521739130435
t20,vg/siglip2_l,linconv,regret,-0.0161014,0.0074935207967222655,115,23,0.4260869565217391
t20,vg/siglip2_l,linconv,average_precision,-0.030457460869565224,0.009632240577869211,115,23,0.6782608695652174
t20,vg/siglip2_l,linconv,auroc,-0.016362365217391307,0.004105349332122572,115,23,0.6695652173913044
t20,vg/siglip2_l,linconv,f1,0.012342339130434784,0.0060060380979265054,115,23,0.3826086956521739
t20,vg/siglip2_l,linconv,fnr,0.07516974782608697,0.01137028371921864,115,23,0.6434782608695652
t20,vg/siglip2_l,linconv,fpr,-0.06022326956521739,0.008526924061760897,115,23,0.24347826086956523
t20,vg/siglip2_l,linconv,n_good,-0.45217391304347826,0.12712534121934163,115,23,0.40869565217391307
t20,vg/siglip2_l,svmc01,cost,-0.004616843478260868,0.008368699969363602,115,23,0.4782608695652174
t20,vg/siglip2_l,svmc01,oracle_cost,-0.006565626086956519,0.0065014598293838275,115,23,0.4782608695652174
t20,vg/siglip2_l,svmc01,regret,0.0019487043478260877,0.004067811082858837,115,23,0.5478260869565217
t20,vg/siglip2_l,svmc01,average_precision,-0.004365860869565221,0.006552604518766358,115,23,0.4782608695652174
t20,vg/siglip2_l,svmc01,auroc,0.0036690521739130436,0.0036878505569598596,115,23,0.4608695652173913
t20,vg/siglip2_l,svmc01,f1,0.00021463478260869658,0.005083830827390507,115,23,0.5217391304347826
t20,vg/siglip2_l,svmc01,fnr,-0.016796513043478258,0.010097772746312824,115,23,0.3217391304347826
t20,vg/siglip2_l,svmc01,fpr,0.012179678260869565,0.008584689565928286,115,23,0.5826086956521739
t20,vg/siglip2_l,svmc01,n_good,0.05217391304347826,0.11470353007193844,115,23,0.3130434782608696
t20,vg/siglip2_l,svmc10,cost,-0.00277268695652174,0.008133701716758843,115,23,0.5130434782608696
t20,vg/siglip2_l,svmc10,oracle_cost,0.0039348347826086965,0.00706621579196398,115,23,0.5565217391304348
t20,vg/siglip2_l,svmc10,regret,-0.0067075999999999985,0.0045010301512312155,115,23,0.40869565217391307
t20,vg/siglip2_l,svmc10,average_precision,-0.01445238260869565,0.008048459695024686,115,23,0.5304347826086957
t20,vg/siglip2_l,svmc10,auroc,-0.0023578608695652152,0.003961900789958762,115,23,0.5652173913043478
t20,vg/siglip2_l,svmc10,f1,0.0018775565217391303,0.004859602789847328,115,23,0.4956521739130435
t20,vg/siglip2_l,svmc10,fnr,0.005760347826086957,0.010178835320985105,115,23,0.46956521739130436
t20,vg/siglip2_l,svmc10,fpr,-0.008532982608695653,0.007960496569232409,115,23,0.46956521739130436
t20,vg/siglip2_l,svmc10,n_good,0.008695652173913044,0.13156297331604114,115,23,0.4
t20,ALL,linear,cost,0.014519039583333334,0.005004517638082878,480,96,0.50625
t20,ALL,linear,oracle_cost,0.01590276875,0.003735074933815037,480,96,0.5041666666666667
t20,ALL,linear,regret,-0.0013837791666666674,0.0032376825352612606,480,96,0.45625
t20,ALL,linear,average_precision,-0.00466295,0.0037749690053601537,480,96,0.44583333333333336
t20,ALL,linear,auroc,-0.00960884375,0.0020041163983494977,480,96,0.5020833333333333
t20,ALL,linear,f1,0.005735095833333334,0.006840597780733183,480,96,0.4875
t20,ALL,linear,fnr,0.019433939583333334,0.004586566045147618,480,96,0.3958333333333333
t20,ALL,linear,fpr,-0.004914914583333333,0.003904278035054181,480,96,0.44375
t20,ALL,linear,n_good,0.10833333333333334,0.0914750788929943,480,96,0.28958333333333336
t20,ALL,mlp,cost,0.02953140625,0.005754634945570803,480,96,0.5770833333333333
t20,ALL,mlp,oracle_cost,0.016795802083333332,0.0038675536107030542,480,96,0.5166666666666667
t20,ALL,mlp,regret,0.012735597916666666,0.004256229541826294,480,96,0.5333333333333333
t20,ALL,mlp,average_precision,-0.0065376416666666675,0.003998744747412044,480,96,0.44583333333333336
t20,ALL,mlp,auroc,-0.010332441666666666,0.002224752762825799,480,96,0.5083333333333333
t20,ALL,mlp,f1,-0.0107588875,0.009015815994701432,480,96,0.5666666666666667
t20,ALL,mlp,fnr,0.008075435416666665,0.004310877399065286,480,96,0.35
t20,ALL,mlp,fpr,0.021455966666666666,0.005514753332885094,480,96,0.5270833333333333
t20,ALL,mlp,n_good,0.00625,0.11376542212785846,480,96,0.3125
t20,ALL,linconv,cost,-0.0025528541666666646,0.006404591814848155,480,96,0.44375
t20,ALL,linconv,oracle_cost,0.018191385416666664,0.004830034836700352,480,96,0.5125
t20,ALL,linconv,regret,-0.020744279166666664,0.004383928471345379,480,96,0.375
t20,ALL,linconv,average_precision,-0.017072085416666667,0.005119864771892191,480,96,0.49166666666666664
t20,ALL,linconv,auroc,-0.008874577083333333,0.0024538107158102425,480,96,0.5145833333333333
t20,ALL,linconv,f1,0.008320256250000001,0.008458646038752874,480,96,0.32916666666666666
t20,ALL,linconv,fnr,0.04686934583333333,0.0057732369848060355,480,96,0.5125
t20,ALL,linconv,fpr,-0.04942220625,0.005539214645155868,480,96,0.25833333333333336
t20,ALL,linconv,n_good,-0.47708333333333336,0.11977207124245452,480,96,0.3875
t20,ALL,svmc01,cost,0.0012601729166666668,0.0038372447125413433,480,96,0.48541666666666666
t20,ALL,svmc01,oracle_cost,-0.003269914583333334,0.002879956465527056,480,96,0.43333333333333335
t20,ALL,svmc01,regret,0.004530039583333332,0.0026172187780740997,480,96,0.48125
t20,ALL,svmc01,average_precision,-0.0004746145833333333,0.00319371677871587,480,96,0.425
t20,ALL,svmc01,auroc,0.0006232479166666658,0.0016174201716648298,480,96,0.4375
t20,ALL,svmc01,f1,-0.007455314583333333,0.006855596856120325,480,96,0.5083333333333333
t20,ALL,svmc01,fnr,-0.007230689583333332,0.003259622854890066,480,96,0.275
t20,ALL,svmc01,fpr,0.008490854166666666,0.0036735726987444177,480,96,0.5333333333333333
t20,ALL,svmc01,n_good,-0.09375,0.0891457078991586,480,96,0.3125
t20,ALL,svmc10,cost,-0.00039780624999999993,0.004219411018801431,480,96,0.48125
t20,ALL,svmc10,oracle_cost,0.0084564,0.0034995719227224093,480,96,0.4708333333333333
t20,ALL,svmc10,regret,-0.008854233333333334,0.0027661386758133463,480,96,0.3958333333333333
t20,ALL,svmc10,average_precision,-0.006906320833333335,0.0043998728706858324,480,96,0.44166666666666665
t20,ALL,svmc10,auroc,-0.0036802020833333338,0.001807068464410174,480,96,0.475
t20,ALL,svmc10,f1,0.012181718750000002,0.006601728371321168,480,96,0.44166666666666665
t20,ALL,svmc10,fnr,0.01185091875,0.00387082888878703,480,96,0.40208333333333335
t20,ALL,svmc10,fpr,-0.012248708333333332,0.003739622128347172,480,96,0.4041666666666667
t20,ALL,svmc10,n_good,-0.041666666666666664,0.08418425211459425,480,96,0.3458333333333333
t40,caltech/siglip,linear,cost,-0.012466966666666668,0.011660646925954742,30,6,0.03333333333333333
t40,caltech/siglip,linear,oracle_cost,0.0,0.0,30,6,0.0
t40,caltech/siglip,linear,regret,-0.012466966666666668,0.011660646925954742,30,6,0.03333333333333333
t40,caltech/siglip,linear,average_precision,0.0,0.0,30,6,0.0
t40,caltech/siglip,linear,auroc,0.0,0.0,30,6,0.0
t40,caltech/siglip,linear,f1,0.051193466666666666,0.04750086395362136,30,6,0.03333333333333333
t40,caltech/siglip,linear,fnr,0.0,0.0,30,6,0.0
t40,caltech/siglip,linear,fpr,-0.012466966666666668,0.011660646925954742,30,6,0.03333333333333333
t40,caltech/siglip,linear,n_good,-0.7666666666666667,0.5523686369727295,30,6,0.43333333333333335
t40,caltech/siglip,mlp,cost,-0.0013017333333333317,0.010990845735934573,30,6,0.1
t40,caltech/siglip,mlp,oracle_cost,0.0,0.0,30,6,0.0
t40,caltech/siglip,mlp,regret,-0.0013017333333333317,0.010990845735934573,30,6,0.1
t40,caltech/siglip,mlp,average_precision,0.0,0.0,30,6,0.0
t40,caltech/siglip,mlp,auroc,0.0,0.0,30,6,0.0
t40,caltech/siglip,mlp,f1,-0.0054514666666666675,0.053196534657404565,30,6,0.1
t40,caltech/siglip,mlp,fnr,0.0,0.0,30,6,0.0
t40,caltech/siglip,mlp,fpr,-0.0013017333333333317,0.010990845735934573,30,6,0.1
t40,caltech/siglip,mlp,n_good,-0.9,0.678724293558634,30,6,0.36666666666666664
t40,caltech/siglip,linconv,cost,-0.009089166666666667,0.011261882994528244,30,6,0.06666666666666667
t40,caltech/siglip,linconv,oracle_cost,0.0,0.0,30,6,0.0
t40,caltech/siglip,linconv,regret,-0.009089166666666667,0.011261882994528244,30,6,0.06666666666666667
t40,caltech/siglip,linconv,average_precision,0.0,0.0,30,6,0.0
t40,caltech/siglip,linconv,auroc,0.0,0.0,30,6,0.0
t40,caltech/siglip,linconv,f1,0.0269641,0.04693450011968453,30,6,0.06666666666666667
t40,caltech/siglip,linconv,fnr,0.0,0.0,30,6,0.0
t40,caltech/siglip,linconv,fpr,-0.009089166666666667,0.011261882994528244,30,6,0.06666666666666667
t40,caltech/siglip,linconv,n_good,-0.43333333333333335,0.9611335899747641,30,6,0.4666666666666667
t40,caltech/siglip,svmc01,cost,0.0010823333333333342,0.0009809873484290096,30,6,0.1
t40,caltech/siglip,svmc01,oracle_cost,0.0,0.0,30,6,0.0
t40,caltech/siglip,svmc01,regret,0.0010823333333333342,0.0009809873484290096,30,6,0.1
t40,caltech/siglip,svmc01,average_precision,0.0,0.0,30,6,0.0
t40,caltech/siglip,svmc01,auroc,0.0,0.0,30,6,0.0
t40,caltech/siglip,svmc01,f1,-0.018197500000000002,0.013941759151340981,30,6,0.1
t40,caltech/siglip,svmc01,fnr,0.0,0.0,30,6,0.0
t40,caltech/siglip,svmc01,fpr,0.0010823333333333342,0.0009809873484290096,30,6,0.1
t40,caltech/siglip,svmc01,n_good,-0.36666666666666664,0.2985148423631748,30,6,0.4
t40,caltech/siglip,svmc10,cost,-0.009841233333333333,0.010740519090176434,30,6,0.06666666666666667
t40,caltech/siglip,svmc10,oracle_cost,0.0,0.0,30,6,0.0
t40,caltech/siglip,svmc10,regret,-0.009841233333333333,0.010740519090176434,30,6,0.06666666666666667
t40,caltech/siglip,svmc10,average_precision,0.0,0.0,30,6,0.0
t40,caltech/siglip,svmc10,auroc,0.0,0.0,30,6,0.0
t40,caltech/siglip,svmc10,f1,0.03047703333333333,0.03809895775184816,30,6,0.06666666666666667
t40,caltech/siglip,svmc10,fnr,0.0,0.0,30,6,0.0
t40,caltech/siglip,svmc10,fpr,-0.009841233333333333,0.010740519090176434,30,6,0.06666666666666667
t40,caltech/siglip,svmc10,n_good,-0.4,0.45313721247910477,30,6,0.43333333333333335
t40,caltech/siglip2_l,linear,cost,0.020377666666666672,0.017153505731845153,30,6,0.2
t40,caltech/siglip2_l,linear,oracle_cost,0.0,0.0,30,6,0.0
t40,caltech/siglip2_l,linear,regret,0.020377666666666672,0.017153505731845153,30,6,0.2
t40,caltech/siglip2_l,linear,average_precision,0.0,0.0,30,6,0.0
t40,caltech/siglip2_l,linear,auroc,0.0,0.0,30,6,0.0
t40,caltech/siglip2_l,linear,f1,-0.0535712,0.034942273959928064,30,6,0.2
t40,caltech/siglip2_l,linear,fnr,0.0,0.0,30,6,0.0
t40,caltech/siglip2_l,linear,fpr,0.020377666666666672,0.017153505731845153,30,6,0.2
t40,caltech/siglip2_l,linear,n_good,0.0,0.24221202832779934,30,6,0.26666666666666666
t40,caltech/siglip2_l,mlp,cost,0.031371966666666674,0.026333953507283677,30,6,0.23333333333333334
t40,caltech/siglip2_l,mlp,oracle_cost,0.0,0.0,30,6,0.0
t40,caltech/siglip2_l,mlp,regret,0.031371966666666674,0.026333953507283677,30,6,0.23333333333333334
t40,caltech/siglip2_l,mlp,average_precision,0.0,0.0,30,6,0.0
t40,caltech/siglip2_l,mlp,auroc,0.0,0.0,30,6,0.0
t40,caltech/siglip2_l,mlp,f1,-0.11053216666666668,0.07733790074795009,30,6,0.23333333333333334
t40,caltech/siglip2_l,mlp,fnr,0.0,0.0,30,6,0.0
t40,caltech/siglip2_l,mlp,fpr,0.031371966666666674,0.026333953507283677,30,6,0.23333333333333334
t40,caltech/siglip2_l,mlp,n_good,-0.16666666666666666,0.5690147430232171,30,6,0.3
t40,caltech/siglip2_l,linconv,cost,0.0016882333333333335,0.0045177306708616945,30,6,0.13333333333333333
t40,caltech/siglip2_l,linconv,oracle_cost,0.0,0.0,30,6,0.0
t40,caltech/siglip2_l,linconv,regret,0.0016882333333333335,0.0045177306708616945,30,6,0.13333333333333333
t40,caltech/siglip2_l,linconv,average_precision,0.0,0.0,30,6,0.0
t40,caltech/siglip2_l,linconv,auroc,0.0,0.0,30,6,0.0
t40,caltech/siglip2_l,linconv,f1,-0.013034466666666666,0.023085046549410394,30,6,0.13333333333333333
t40,caltech/siglip2_l,linconv,fnr,0.0,0.0,30,6,0.0
t40,caltech/siglip2_l,linconv,fpr,0.0016882333333333335,0.0045177306708616945,30,6,0.13333333333333333
t40,caltech/siglip2_l,linconv,n_good,0.2,0.6531972647421809,30,6,0.3
t40,caltech/siglip2_l,svmc01,cost,0.027337866666666665,0.018875569824346437,30,6,0.23333333333333334
t40,caltech/siglip2_l,svmc01,oracle_cost,0.0,0.0,30,6,0.0
t40,caltech/siglip2_l,svmc01,regret,0.027337866666666665,0.018875569824346437,30,6,0.23333333333333334
t40,caltech/siglip2_l,svmc01,average_precision,0.0,0.0,30,6,0.0
t40,caltech/siglip2_l,svmc01,auroc,0.0,0.0,30,6,0.0
t40,caltech/siglip2_l,svmc01,f1,-0.0633805,0.032730276844526285,30,6,0.23333333333333334
t40,caltech/siglip2_l,svmc01,fnr,0.0037037,0.0037037000000000007,30,6,0.03333333333333333
t40,caltech/siglip2_l,svmc01,fpr,0.023634166666666668,0.018667267406053605,30,6,0.2
t40,caltech/siglip2_l,svmc01,n_good,0.3,0.1770122406313567,30,6,0.1
t40,caltech/siglip2_l,svmc10,cost,0.011520400000000002,0.011421686038409566,30,6,0.1
t40,caltech/siglip2_l,svmc10,oracle_cost,0.0,0.0,30,6,0.0
t40,caltech/siglip2_l,svmc10,regret,0.011520400000000002,0.011421686038409566,30,6,0.1
t40,caltech/siglip2_l,svmc10,average_precision,0.0,0.0,30,6,0.0
t40,caltech/siglip2_l,svmc10,auroc,0.0,0.0,30,6,0.0
t40,caltech/siglip2_l,svmc10,f1,-0.025993266666666664,0.027425413849234394,30,6,0.1
t40,caltech/siglip2_l,svmc10,fnr,0.0,0.0,30,6,0.0
t40,caltech/siglip2_l,svmc10,fpr,0.011520400000000002,0.011421686038409566,30,6,0.1
t40,caltech/siglip2_l,svmc10,n_good,0.03333333333333333,0.34026133747132925,30,6,0.2
t40,coco_val/siglip,linear,cost,0.007532400000000002,0.006270500257984215,95,19,0.5578947368421052
t40,coco_val/siglip,linear,oracle_cost,0.009128631578947366,0.004458186608853402,95,19,0.5578947368421052
t40,coco_val/siglip,linear,regret,-0.001596242105263158,0.005683834359385461,95,19,0.4421052631578947
t40,coco_val/siglip,linear,average_precision,0.004973126315789477,0.00945939532966332,95,19,0.4421052631578947
t40,coco_val/siglip,linear,auroc,-0.004447452631578945,0.0016022054250490563,95,19,0.5578947368421052
t40,coco_val/siglip,linear,f1,0.02604473684210527,0.013540690036698787,95,19,0.4631578947368421
t40,coco_val/siglip,linear,fnr,0.016471694736842107,0.0038769741202354015,95,19,0.4842105263157895
t40,coco_val/siglip,linear,fpr,-0.008939252631578942,0.006123626594431867,95,19,0.3894736842105263
t40,coco_val/siglip,linear,n_good,1.6105263157894736,0.33068197623392037,95,19,0.22105263157894736
t40,coco_val/siglip,mlp,cost,0.03289572631578948,0.009855286576186542,95,19,0.6842105263157895
t40,coco_val/siglip,mlp,oracle_cost,0.028726557894736843,0.009582744266290208,95,19,0.6421052631578947
t40,coco_val/siglip,mlp,regret,0.004169147368421053,0.0054794103935992535,95,19,0.5368421052631579
t40,coco_val/siglip,mlp,average_precision,-0.005876905263157886,0.00957800296454632,95,19,0.5473684210526316
t40,coco_val/siglip,mlp,auroc,-0.015562000000000006,0.005774118439607891,95,19,0.6842105263157895
t40,coco_val/siglip,mlp,f1,-0.03560557894736842,0.02044723628821118,95,19,0.5789473684210527
t40,coco_val/siglip,mlp,fnr,0.02710523157894737,0.011030018202561295,95,19,0.4421052631578947
t40,coco_val/siglip,mlp,fpr,0.005790547368421055,0.007474018127347314,95,19,0.5157894736842106
t40,coco_val/siglip,mlp,n_good,1.831578947368421,0.5582477091495304,95,19,0.24210526315789474
t40,coco_val/siglip,linconv,cost,0.0004070842105263202,0.01169000006509603,95,19,0.5473684210526316
t40,coco_val/siglip,linconv,oracle_cost,0.026026863157894736,0.007967074468048325,95,19,0.6421052631578947
t40,coco_val/siglip,linconv,regret,-0.025619778947368426,0.0071390151354091625,95,19,0.30526315789473685
t40,coco_val/siglip,linconv,average_precision,-0.009562757894736835,0.011117221406086519,95,19,0.5473684210526316
t40,coco_val/siglip,linconv,auroc,-0.010437357894736843,0.0032385753598310786,95,19,0.6526315789473685
t40,coco_val/siglip,linconv,f1,0.006409231578947367,0.024160263883590754,95,19,0.29473684210526313
t40,coco_val/siglip,linconv,fnr,0.050663410526315796,0.01415255645707708,95,19,0.5473684210526316
t40,coco_val/siglip,linconv,fpr,-0.05025636842105262,0.012597513637623894,95,19,0.3157894736842105
t40,coco_val/siglip,linconv,n_good,0.8947368421052632,0.7154712054724945,95,19,0.3368421052631579
t40,coco_val/siglip,svmc01,cost,0.016661073684210527,0.005772421691205683,95,19,0.5894736842105263
t40,coco_val/siglip,svmc01,oracle_cost,0.0026099894736842113,0.0031812811791681536,95,19,0.5368421052631579
t40,coco_val/siglip,svmc01,regret,0.014051147368421057,0.005307282679066438,95,19,0.6
t40,coco_val/siglip,svmc01,average_precision,0.010126778947368428,0.009937005849857003,95,19,0.5368421052631579
t40,coco_val/siglip,svmc01,auroc,-0.0013118631578947315,0.002159965369120946,95,19,0.5157894736842106
t40,coco_val/siglip,svmc01,f1,-0.019672663157894732,0.020641110731055828,95,19,0.5894736842105263
t40,coco_val/siglip,svmc01,fnr,0.0034995999999999994,0.004349435914410885,95,19,0.2736842105263158
t40,coco_val/siglip,svmc01,fpr,0.01316152631578948,0.006526021134988627,95,19,0.5578947368421052
t40,coco_val/siglip,svmc01,n_good,-0.06315789473684211,0.35542664637606974,95,19,0.4105263157894737
t40,coco_val/siglip,svmc10,cost,0.0028737052631578955,0.007575231885102171,95,19,0.5473684210526316
t40,coco_val/siglip,svmc10,oracle_cost,0.011698284210526317,0.0054132256170321014,95,19,0.5473684210526316
t40,coco_val/siglip,svmc10,regret,-0.0088246,0.005273205453281202,95,19,0.4
t40,coco_val/siglip,svmc10,average_precision,-0.005198157894736836,0.009812156771687976,95,19,0.47368421052631576
t40,coco_val/siglip,svmc10,auroc,-0.005499505263157896,0.00207272314625515,95,19,0.5052631578947369
t40,coco_val/siglip,svmc10,f1,-0.001331789473684209,0.012761705761598166,95,19,0.43157894736842106
t40,coco_val/siglip,svmc10,fnr,0.015774642105263158,0.006335456328895346,95,19,0.45263157894736844
t40,coco_val/siglip,svmc10,fpr,-0.01290090526315789,0.007335091311986093,95,19,0.4105263157894737
t40,coco_val/siglip,svmc10,n_good,2.4105263157894736,0.6290201577689344,95,19,0.17894736842105263
t40,coco_val/siglip2_l,linear,cost,0.011369315789473686,0.006741726375556996,95,19,0.6
t40,coco_val/siglip2_l,linear,oracle_cost,0.010863452631578945,0.005312414681394663,95,19,0.49473684210526314
t40,coco_val/siglip2_l,linear,regret,0.0005058947368421056,0.00357448632296567,95,19,0.5368421052631579
t40,coco_val/siglip2_l,linear,average_precision,-0.0036162315789473685,0.007127070316260885,95,19,0.4631578947368421
t40,coco_val/siglip2_l,linear,auroc,-0.005280505263157896,0.0026940911695834836,95,19,0.5473684210526316
t40,coco_val/siglip2_l,linear,f1,-0.0018475052631579008,0.01768576166775808,95,19,0.5263157894736842
t40,coco_val/siglip2_l,linear,fnr,0.011155305263157894,0.005751177426652277,95,19,0.42105263157894735
t40,coco_val/siglip2_l,linear,fpr,0.00021409473684210484,0.004134255291244796,95,19,0.5052631578947369
t40,coco_val/siglip2_l,linear,n_good,0.5368421052631579,0.6629815044351883,95,19,0.3473684210526316
t40,coco_val/siglip2_l,mlp,cost,0.03005472631578948,0.00755855205577975,95,19,0.631578947368421
t40,coco_val/siglip2_l,mlp,oracle_cost,0.001860326315789474,0.00423019596831419,95,19,0.4421052631578947
t40,coco_val/siglip2_l,mlp,regret,0.028194410526315793,0.006878565433251762,95,19,0.6631578947368421
t40,coco_val/siglip2_l,mlp,average_precision,0.0073673684210526355,0.007289446189751175,95,19,0.37894736842105264
t40,coco_val/siglip2_l,mlp,auroc,-0.005535421052631577,0.002255349168952229,95,19,0.5368421052631579
t40,coco_val/siglip2_l,mlp,f1,-0.07378801052631578,0.024819181020767613,95,19,0.631578947368421
t40,coco_val/siglip2_l,mlp,fnr,0.0010832842105263165,0.0030097096518009905,95,19,0.3473684210526316
t40,coco_val/siglip2_l,mlp,fpr,0.028971442105263163,0.008118946888203466,95,19,0.631578947368421
t40,coco_val/siglip2_l,mlp,n_good,0.3368421052631579,0.5184440580284597,95,19,0.3368421052631579
t40,coco_val/siglip2_l,linconv,cost,-0.014544831578947369,0.00767993865078541,95,19,0.4105263157894737
t40,coco_val/siglip2_l,linconv,oracle_cost,0.009109652631578946,0.003555808881083666,95,19,0.4842105263157895
t40,coco_val/siglip2_l,linconv,regret,-0.023654442105263154,0.007303827867945674,95,19,0.3263157894736842
t40,coco_val/siglip2_l,linconv,average_precision,-9.863157894735312e-06,0.00874954601757694,95,19,0.47368421052631576
t40,coco_val/siglip2_l,linconv,auroc,-0.0038528421052631593,0.002065793392214408,95,19,0.5473684210526316
t40,coco_val/siglip2_l,linconv,f1,0.035329168421052624,0.024122167578945475,95,19,0.3263157894736842
t40,coco_val/siglip2_l,linconv,fnr,0.026405305263157892,0.008461032464314944,95,19,0.4842105263157895
t40,coco_val/siglip2_l,linconv,fpr,-0.040950136842105266,0.010353922743720675,95,19,0.28421052631578947
t40,coco_val/siglip2_l,linconv,n_good,0.9578947368421052,0.8262617779494675,95,19,0.37894736842105264
t40,coco_val/siglip2_l,svmc01,cost,0.010183463157894736,0.005346461347482956,95,19,0.5789473684210527
t40,coco_val/siglip2_l,svmc01,oracle_cost,-0.0036163789473684224,0.003009587411597403,95,19,0.43157894736842106
t40,coco_val/siglip2_l,svmc01,regret,0.013799873684210527,0.004274333106881968,95,19,0.6
t40,coco_val/siglip2_l,svmc01,average_precision,-0.005768957894736837,0.005151021424889203,95,19,0.5368421052631579
t40,coco_val/siglip2_l,svmc01,auroc,0.0004359473684210442,0.001510590548773868,95,19,0.47368421052631576
t40,coco_val/siglip2_l,svmc01,f1,-0.017491768421052635,0.016911304743445304,95,19,0.5684210526315789
t40,coco_val/siglip2_l,svmc01,fnr,-0.005293536842105265,0.005356031953991317,95,19,0.2631578947368421
t40,coco_val/siglip2_l,svmc01,fpr,0.015477063157894736,0.005188041661856476,95,19,0.5789473684210527
t40,coco_val/siglip2_l,svmc01,n_good,-0.8842105263157894,0.40848193915242725,95,19,0.5368421052631579
t40,coco_val/siglip2_l,svmc10,cost,-0.001470189473684211,0.006107034609701127,95,19,0.4842105263157895
t40,coco_val/siglip2_l,svmc10,oracle_cost,0.005579252631578946,0.005117759154226078,95,19,0.45263157894736844
t40,coco_val/siglip2_l,svmc10,regret,-0.007049368421052631,0.005075751129509456,95,19,0.4105263157894737
t40,coco_val/siglip2_l,svmc10,average_precision,-1.2842105263170739e-06,0.007593744872545668,95,19,0.42105263157894735
t40,coco_val/siglip2_l,svmc10,auroc,-0.0006454736842105267,0.0023192783515774964,95,19,0.49473684210526314
t40,coco_val/siglip2_l,svmc10,f1,0.007721368421052624,0.015757833060033914,95,19,0.5052631578947369
t40,coco_val/siglip2_l,svmc10,fnr,0.006321568421052634,0.004912400077409147,95,19,0.42105263157894735
t40,coco_val/siglip2_l,svmc10,fpr,-0.007791705263157894,0.006091788690286599,95,19,0.49473684210526314
t40,coco_val/siglip2_l,svmc10,n_good,0.8526315789473684,0.46812856365355554,95,19,0.3473684210526316
t40,vg/siglip,linear,cost,0.03358865217391304,0.010694914908340092,115,23,0.6173913043478261
t40,vg/siglip,linear,oracle_cost,0.026772173913043474,0.008975244214254153,115,23,0.6086956521739131
t40,vg/siglip,linear,regret,0.006816417391304347,0.005224896604758896,115,23,0.591304347826087
t40,vg/siglip,linear,average_precision,-0.013111243478260868,0.00712824629021095,115,23,0.5826086956521739
t40,vg/siglip,linear,auroc,-0.01698486086956522,0.00523887968327953,115,23,0.6521739130434783
t40,vg/siglip,linear,f1,-0.013230669565217398,0.007622862326366427,115,23,0.6173913043478261
t40,vg/siglip,linear,fnr,0.03402880869565217,0.011881678212811645,115,23,0.5565217391304348
t40,vg/siglip,linear,fpr,-0.0004400956521739163,0.006251463891839056,115,23,0.48695652173913045
t40,vg/siglip,linear,n_good,-0.3391304347826087,0.3047541048846801,115,23,0.40869565217391307
t40,vg/siglip,mlp,cost,0.040450982608695646,0.012312045596100617,115,23,0.6869565217391305
t40,vg/siglip,mlp,oracle_cost,0.023897939130434778,0.012310946986821189,115,23,0.5739130434782609
t40,vg/siglip,mlp,regret,0.01655299130434783,0.005502602273139519,115,23,0.6086956521739131
t40,vg/siglip,mlp,average_precision,-0.014168573913043473,0.007381287838888444,115,23,0.591304347826087
t40,vg/siglip,mlp,auroc,-0.017050904347826093,0.007269362084727425,115,23,0.5826086956521739
t40,vg/siglip,mlp,f1,-0.014642008695652173,0.006684419788236827,115,23,0.6695652173913044
t40,vg/siglip,mlp,fnr,0.03143874782608696,0.014175127330333957,115,23,0.4956521739130435
t40,vg/siglip,mlp,fpr,0.009012217391304346,0.006941693487583515,115,23,0.591304347826087
t40,vg/siglip,mlp,n_good,-0.48695652173913045,0.31580903995365,115,23,0.4260869565217391
t40,vg/siglip,linconv,cost,0.029822234782608696,0.013110502984683976,115,23,0.5826086956521739
t40,vg/siglip,linconv,oracle_cost,0.02903283478260869,0.01176307327401753,115,23,0.6347826086956522
t40,vg/siglip,linconv,regret,0.000789321739130435,0.005886518686198381,115,23,0.5130434782608696
t40,vg/siglip,linconv,average_precision,-0.026678973913043476,0.006573376346612016,115,23,0.6260869565217392
