head_arm,arm,env,cell,n_steps,dead_step_rate,knob_yield,admitted_span,quantile_span,inert_rate,band
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bus@small/s2,51,0.0,1.0,0.87372553,0.8736368,0.0,small
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bus@small/s3,51,0.0,1.0,0.92095095,0.91645926,0.0,small
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/clock@large/s0,51,0.9901960784313726,0.05695611577964519,0.0044215685,6.760686e-05,0.8431372549019608,large
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/clock@large/s1,51,0.8303921568627451,0.2091503267973856,0.009784314,0.008233511,0.058823529411764705,large
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/clock@large/s2,51,0.9049019607843137,0.13818860877684408,0.008460784,0.0055308426,0.39215686274509803,large
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/clock@large/s3,51,0.9911764705882352,0.05602240896358543,0.0022450981,0.00011378527,0.8823529411764706,large
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/clock@medium/s0,51,0.0029411764705882357,0.9971988795518206,0.97913724,0.9844612,0.0,medium
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/clock@medium/s1,51,0.03725490196078431,0.9645191409897292,0.78753924,0.79311436,0.0,medium
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/clock@medium/s2,51,0.049019607843137254,0.9533146591970122,0.8701078,0.86235577,0.0,medium
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/clock@medium/s3,51,0.0,1.0,0.94034314,0.9476651,0.0,medium
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/clock@small/s0,51,0.004901960784313725,0.9953314659197011,0.945,0.9491486,0.0,small
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/clock@small/s1,51,0.03333333333333334,0.9682539682539683,0.9367059,0.9321129,0.0,small
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/clock@small/s2,51,0.02647058823529412,0.9747899159663865,0.9050196,0.89713544,0.0,small
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/clock@small/s3,51,0.023529411764705885,0.9775910364145658,0.9794314,0.97683185,0.0,small
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/dog@large/s0,51,0.6588235294117647,0.37254901960784315,0.17616667,0.1637703,0.11764705882352941,large
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/dog@large/s1,51,0.04803921568627451,0.9542483660130718,0.7301372,0.7299858,0.0,large
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/dog@large/s2,51,0.5725490196078431,0.45471521942110177,0.17650001,0.17523283,0.0,large
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/dog@large/s3,51,0.00980392156862745,0.9906629318394025,0.9112843,0.90101,0.0,large
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/dog@medium/s0,51,0.012745098039215686,0.9878618113912231,0.9434117,0.93501246,0.0,medium
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/dog@medium/s1,51,0.03529411764705882,0.9663865546218487,0.9649706,0.96444756,0.0,medium
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/dog@medium/s2,51,0.05784313725490196,0.9449112978524743,0.9362941,0.94116086,0.0,medium
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/dog@medium/s3,51,0.01568627450980392,0.9850606909430439,0.9467451,0.9426771,0.0,medium
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/dog@small/s0,51,0.018627450980392157,0.9822595704948646,0.9787255,0.9808809,0.0,small
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/dog@small/s1,51,0.011764705882352943,0.988795518207283,0.9832157,0.9824122,0.0,small
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/dog@small/s2,51,0.0029411764705882357,0.9971988795518206,0.98789215,0.9889367,0.0,small
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/dog@small/s3,51,0.0,1.0,0.9705588,0.97865146,0.0,small
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/kite@large/s0,51,0.7117647058823529,0.3221288515406162,0.14798039,0.14801608,0.058823529411764705,large
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/kite@large/s1,51,0.16764705882352943,0.8403361344537814,0.8247255,0.80671597,0.0,large
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/kite@large/s2,51,0.5705882352941177,0.4565826330532213,0.2889706,0.2938618,0.1568627450980392,large
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/kite@large/s3,51,0.7990196078431373,0.23902894491129784,0.039941177,0.036479898,0.0,large
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/kite@medium/s0,51,0.23137254901960785,0.7796451914098972,0.59146076,0.5927285,0.0,medium
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/kite@medium/s1,51,0.5872549019607843,0.4407096171802054,0.19532353,0.20661044,0.0196078431372549,medium
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/kite@medium/s2,51,0.42352941176470593,0.5966386554621849,0.34266666,0.35069838,0.0,medium
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/kite@medium/s3,51,0.12941176470588237,0.876750700280112,0.6985392,0.7164815,0.0,medium
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/kite@small/s0,51,0.5794117647058824,0.4481792717086835,0.15762746,0.1508334,0.0,small
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/kite@small/s1,51,0.10882352941176471,0.896358543417367,0.6483039,0.64373016,0.0,small
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/kite@small/s2,51,0.3490196078431373,0.6676003734827264,0.41022548,0.40699807,0.0196078431372549,small
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/kite@small/s3,51,0.5147058823529411,0.5098039215686274,0.20247059,0.2010519,0.0,small
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/knife@large/s0,51,0.0,1.0,0.89670587,0.8872131,0.0,large
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/knife@large/s1,51,0.01568627450980392,0.9850606909430439,0.7498431,0.73895127,0.0,large
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/knife@large/s2,51,0.0,1.0,0.873147,0.85553944,0.0,large
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/knife@large/s3,51,0.005882352941176471,0.9943977591036415,0.6865294,0.67282486,0.0,large
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/knife@medium/s0,51,0.0,1.0,0.87333333,0.8675675,0.0,medium
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/knife@medium/s1,51,0.00196078431372549,0.9981325863678805,0.8196667,0.8157425,0.0,medium
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/knife@medium/s2,51,0.0,1.0,0.7810784,0.7613673,0.0,medium
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/knife@medium/s3,51,0.00392156862745098,0.996265172735761,0.69600976,0.66351,0.0,medium
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/knife@small/s0,51,0.0,1.0,0.9498235,0.9580163,0.0,small
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/knife@small/s1,51,0.0,1.0,0.9669412,0.9638828,0.0,small
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/knife@small/s2,51,0.0,1.0,0.92869604,0.9345591,0.0,small
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/knife@small/s3,51,0.00196078431372549,0.9981325863678805,0.9844216,0.9809338,0.0,small
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/stop sign@large/s0,51,0.7813725490196078,0.25583566760037346,0.06890196,0.0702545,0.45098039215686275,large
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/stop sign@large/s1,51,0.9225490196078431,0.12138188608776843,0.0029705882,0.0017632924,0.37254901960784315,large
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/stop sign@large/s2,51,0.8568627450980393,0.18394024276377216,0.009950981,0.007198474,0.4117647058823529,large
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/stop sign@large/s3,51,0.04803921568627451,0.9542483660130718,0.88177454,0.90290856,0.0,large
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/stop sign@medium/s0,51,0.00392156862745098,0.996265172735761,0.7509314,0.75173676,0.0,medium
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/stop sign@medium/s1,51,0.05490196078431373,0.9477124183006537,0.658853,0.65756625,0.0,medium
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/stop sign@medium/s2,51,0.004901960784313725,0.9953314659197011,0.8835294,0.86543167,0.0,medium
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/stop sign@medium/s3,51,0.06372549019607843,0.9393090569561158,0.7117157,0.71745217,0.0,medium
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/stop sign@small/s0,51,0.004901960784313725,0.9953314659197011,0.93740195,0.9477198,0.0,small
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/stop sign@small/s1,51,0.0029411764705882357,0.9971988795518206,0.9834902,0.9859175,0.0,small
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/stop sign@small/s2,51,0.0,1.0,0.94243133,0.93426955,0.0,small
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/stop sign@small/s3,51,0.0,1.0,0.9720392,0.97485673,0.0,small
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/umbrella@large/s0,51,0.14215686274509803,0.8646125116713352,0.6422941,0.6311569,0.0,large
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/umbrella@large/s1,51,0.16666666666666666,0.8412698412698413,0.6991961,0.68463165,0.0,large
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/umbrella@large/s2,51,0.4519607843137255,0.5695611577964519,0.33288234,0.33241612,0.0,large
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/umbrella@large/s3,51,0.31470588235294117,0.700280112044818,0.5323039,0.51382905,0.0196078431372549,large
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/umbrella@medium/s0,51,0.005882352941176471,0.9943977591036415,0.9171765,0.90704465,0.0,medium
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/umbrella@medium/s1,51,0.02254901960784314,0.9785247432306255,0.9512941,0.9474788,0.0,medium
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/umbrella@medium/s2,51,0.010784313725490198,0.9897292250233426,0.9715882,0.96623886,0.0,medium
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/umbrella@medium/s3,51,0.0068627450980392165,0.9934640522875816,0.9711862,0.9760661,0.0,medium
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/umbrella@small/s0,51,0.000980392156862745,0.9990662931839401,0.98932356,0.98430026,0.0,small
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/umbrella@small/s1,51,0.0,1.0,0.9254019,0.91804856,0.0,small
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/umbrella@small/s2,51,0.004901960784313725,0.9953314659197011,0.968549,0.9615979,0.0,small
svm,fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/umbrella@small/s3,51,0.00196078431372549,0.9981325863678805,0.96423525,0.96455353,0.0,small
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/backpack@large/s0,51,1.0,0.047619047619047616,0.0,0.0,1.0,large
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/backpack@large/s1,51,1.0,0.047619047619047616,0.0,0.0,1.0,large
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/backpack@large/s2,51,1.0,0.047619047619047616,0.0,0.0,1.0,large
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/backpack@large/s3,51,1.0,0.047619047619047616,0.0,0.0,1.0,large
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/backpack@medium/s0,51,1.0,0.047619047619047616,0.0,0.0,1.0,medium
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/backpack@medium/s1,51,1.0,0.047619047619047616,0.0,0.0,1.0,medium
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/backpack@medium/s2,51,1.0,0.047619047619047616,0.0,0.0,1.0,medium
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/backpack@medium/s3,51,1.0,0.047619047619047616,0.0,0.0,1.0,medium
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/backpack@small/s0,51,1.0,0.047619047619047616,0.0,0.0,1.0,small
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/backpack@small/s1,51,1.0,0.047619047619047616,0.0,0.0,1.0,small
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/backpack@small/s2,51,1.0,0.047619047619047616,0.0,0.0,1.0,small
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/backpack@small/s3,51,1.0,0.047619047619047616,0.0,0.0,1.0,small
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/bicycle@large/s0,51,1.0,0.047619047619047616,0.0,0.0,1.0,large
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/bicycle@large/s1,51,1.0,0.047619047619047616,0.0,0.0,1.0,large
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/bicycle@large/s2,51,1.0,0.047619047619047616,0.0,0.0,1.0,large
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/bicycle@large/s3,51,1.0,0.047619047619047616,0.0,0.0,1.0,large
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/bicycle@medium/s0,51,1.0,0.047619047619047616,0.0,0.0,1.0,medium
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/bicycle@medium/s1,51,1.0,0.047619047619047616,0.0,0.0,1.0,medium
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/bicycle@medium/s2,51,1.0,0.047619047619047616,0.0,0.0,1.0,medium
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/bicycle@medium/s3,51,1.0,0.047619047619047616,0.0,0.0,1.0,medium
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/bicycle@small/s0,51,1.0,0.047619047619047616,0.0,0.0,1.0,small
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/bicycle@small/s1,51,1.0,0.047619047619047616,0.0,0.0,1.0,small
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/bicycle@small/s2,51,1.0,0.047619047619047616,0.0,0.0,1.0,small
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/bicycle@small/s3,51,1.0,0.047619047619047616,0.0,0.0,1.0,small
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/bird@large/s0,51,1.0,0.047619047619047616,0.0,0.0,1.0,large
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/bird@large/s1,51,1.0,0.047619047619047616,0.0,0.0,1.0,large
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/bird@large/s2,51,1.0,0.047619047619047616,0.0,0.0,1.0,large
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/bird@large/s3,51,1.0,0.047619047619047616,0.0,0.0,1.0,large
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/bird@medium/s0,51,1.0,0.047619047619047616,0.0,0.0,1.0,medium
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/bird@medium/s1,51,1.0,0.047619047619047616,0.0,0.0,1.0,medium
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/bird@medium/s2,51,1.0,0.047619047619047616,0.0,0.0,1.0,medium
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/bird@medium/s3,51,1.0,0.047619047619047616,0.0,0.0,1.0,medium
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/bird@small/s0,51,1.0,0.047619047619047616,0.0,0.0,1.0,small
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/bird@small/s1,51,1.0,0.047619047619047616,0.0,0.0,1.0,small
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/bird@small/s2,51,1.0,0.047619047619047616,0.0,0.0,1.0,small
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/bird@small/s3,51,1.0,0.047619047619047616,0.0,0.0,1.0,small
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/boat@large/s0,51,1.0,0.047619047619047616,0.0,0.0,1.0,large
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/boat@large/s1,51,1.0,0.047619047619047616,0.0,0.0,1.0,large
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/boat@large/s2,51,1.0,0.047619047619047616,0.0,0.0,1.0,large
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/boat@large/s3,51,1.0,0.047619047619047616,0.0,0.0,1.0,large
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/boat@medium/s0,51,1.0,0.047619047619047616,0.0,0.0,1.0,medium
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/boat@medium/s1,51,1.0,0.047619047619047616,0.0,0.0,1.0,medium
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/boat@medium/s2,51,1.0,0.047619047619047616,0.0,0.0,1.0,medium
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/boat@medium/s3,51,1.0,0.047619047619047616,0.0,0.0,1.0,medium
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/boat@small/s0,51,1.0,0.047619047619047616,0.0,0.0,1.0,small
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/boat@small/s1,51,1.0,0.047619047619047616,0.0,0.0,1.0,small
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/boat@small/s2,51,1.0,0.047619047619047616,0.0,0.0,1.0,small
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/boat@small/s3,51,1.0,0.047619047619047616,0.0,0.0,1.0,small
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/book@large/s0,51,1.0,0.047619047619047616,0.0,0.0,1.0,large
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/book@large/s1,51,1.0,0.047619047619047616,0.0,0.0,1.0,large
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/book@large/s2,51,1.0,0.047619047619047616,0.0,0.0,1.0,large
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/book@large/s3,51,1.0,0.047619047619047616,0.0,0.0,1.0,large
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/book@medium/s0,51,1.0,0.047619047619047616,0.0,0.0,1.0,medium
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/book@medium/s1,51,1.0,0.047619047619047616,0.0,0.0,1.0,medium
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/book@medium/s2,51,1.0,0.047619047619047616,0.0,0.0,1.0,medium
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/book@medium/s3,51,1.0,0.047619047619047616,0.0,0.0,1.0,medium
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/book@small/s0,51,1.0,0.047619047619047616,0.0,0.0,1.0,small
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/book@small/s1,51,1.0,0.047619047619047616,0.0,0.0,1.0,small
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/book@small/s2,51,1.0,0.047619047619047616,0.0,0.0,1.0,small
svm,fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,vg_scale/siglip+dinov3_patch/max_patch/book@small/s3,51,1.0,0.047619047619047616,0.0,0.0,1.0,small
