tier,cell,class_id,source,method,k,n_positive,n_pool,stage1_recall_at_k,ap,first_hit,r@10,r@50,r@100
m,d128,tobacco800/logo_ald41a00-ernest_1,tobacco800,d128_alone,,50,46659,,0.023741070840323012,7,0.02,0.02,0.04
m,d128,tobacco800/logo_ald41a00-ernest_1,tobacco800,sift_exhaustive,,50,46659,,0.9384906135947603,1,0.2,0.86,0.96
m,d128,tobacco800/logo_ald41a00-ernest_1,tobacco800,d128_100_sift,100,50,46659,0.04,0.06045839606828654,1,0.04,0.04,0.04
m,d128,tobacco800/logo_ald41a00-ernest_1,tobacco800,d128_500_sift,500,50,46659,0.26,0.2717464733551642,1,0.2,0.26,0.26
m,d128,tobacco800/logo_ald41a00-ernest_1,tobacco800,d128_1000_sift,1000,50,46659,0.46,0.4674668015235169,1,0.2,0.46,0.46
m,d128,tobacco800/logo_ald41a00-ernest_1,tobacco800,d128_2000_sift,2000,50,46659,0.7,0.6975077616716097,1,0.2,0.7,0.7
m,d128,tobacco800/logo_asg54f00_1,tobacco800,d128_alone,,5,46659,,0.7015384615384616,1,0.6,1.0,1.0
m,d128,tobacco800/logo_asg54f00_1,tobacco800,sift_exhaustive,,5,46659,,0.34313655336911153,2,0.6,0.6,0.8
m,d128,tobacco800/logo_asg54f00_1,tobacco800,d128_100_sift,100,5,46659,1.0,0.9428571428571428,1,1.0,1.0,1.0
m,d128,tobacco800/logo_asg54f00_1,tobacco800,d128_500_sift,500,5,46659,1.0,0.7976190476190476,1,0.8,1.0,1.0
m,d128,tobacco800/logo_asg54f00_1,tobacco800,d128_1000_sift,1000,5,46659,1.0,0.7415204678362574,1,0.8,1.0,1.0
m,d128,tobacco800/logo_asg54f00_1,tobacco800,d128_2000_sift,2000,5,46659,1.0,0.6989247311827957,1,0.6,1.0,1.0
m,d128,tobacco800/logo_azb11c00_1,tobacco800,d128_alone,,32,46659,,0.012195805685624757,207,0.0,0.0,0.0
m,d128,tobacco800/logo_azb11c00_1,tobacco800,sift_exhaustive,,32,46659,,0.9266120021391716,1,0.3125,0.9375,0.9375
m,d128,tobacco800/logo_azb11c00_1,tobacco800,d128_100_sift,100,32,46659,0.0,0.012195805685624757,207,0.0,0.0,0.0
m,d128,tobacco800/logo_azb11c00_1,tobacco800,d128_500_sift,500,32,46659,0.1875,0.19803216508552285,1,0.1875,0.1875,0.1875
m,d128,tobacco800/logo_azb11c00_1,tobacco800,d128_1000_sift,1000,32,46659,0.53125,0.5361462408686883,1,0.3125,0.53125,0.53125
m,d128,tobacco800/logo_azb11c00_1,tobacco800,d128_2000_sift,2000,32,46659,0.75,0.7477613420371215,1,0.3125,0.75,0.75
m,d128,tobacco800/logo_bqz95d00_1,tobacco800,d128_alone,,9,46659,,0.020909139257136635,66,0.0,0.0,0.2222222222222222
m,d128,tobacco800/logo_bqz95d00_1,tobacco800,sift_exhaustive,,9,46659,,0.9626543209876544,1,1.0,1.0,1.0
m,d128,tobacco800/logo_bqz95d00_1,tobacco800,d128_100_sift,100,9,46659,0.2222222222222222,0.23840371976541574,1,0.2222222222222222,0.2222222222222222,0.2222222222222222
m,d128,tobacco800/logo_bqz95d00_1,tobacco800,d128_500_sift,500,9,46659,0.7777777777777778,0.7792251557093898,1,0.7777777777777778,0.7777777777777778,0.7777777777777778
m,d128,tobacco800/logo_bqz95d00_1,tobacco800,d128_1000_sift,1000,9,46659,0.8888888888888888,0.8892125134843583,1,0.8888888888888888,0.8888888888888888,0.8888888888888888
m,d128,tobacco800/logo_bqz95d00_1,tobacco800,d128_2000_sift,2000,9,46659,0.8888888888888888,0.8892125134843583,1,0.8888888888888888,0.8888888888888888,0.8888888888888888
m,d128,tobacco800/logo_cgr96c00_1,tobacco800,d128_alone,,8,46659,,0.0002982893001612491,2333,0.0,0.0,0.0
m,d128,tobacco800/logo_cgr96c00_1,tobacco800,sift_exhaustive,,8,46659,,0.8813291139240507,1,0.875,0.875,0.875
m,d128,tobacco800/logo_cgr96c00_1,tobacco800,d128_100_sift,100,8,46659,0.0,0.0002982893001612491,2333,0.0,0.0,0.0
m,d128,tobacco800/logo_cgr96c00_1,tobacco800,d128_500_sift,500,8,46659,0.0,0.0002982893001612491,2333,0.0,0.0,0.0
m,d128,tobacco800/logo_cgr96c00_1,tobacco800,d128_1000_sift,1000,8,46659,0.0,0.0002982893001612491,2333,0.0,0.0,0.0
m,d128,tobacco800/logo_cgr96c00_1,tobacco800,d128_2000_sift,2000,8,46659,0.0,0.0002982893001612491,2333,0.0,0.0,0.0
m,d128,tobacco800/logo_ciy01a00-page02_1_0,tobacco800,d128_alone,,21,46659,,0.12872855131837063,6,0.09523809523809523,0.42857142857142855,0.5238095238095238
m,d128,tobacco800/logo_ciy01a00-page02_1_0,tobacco800,sift_exhaustive,,21,46659,,0.9136316252967744,1,0.47619047619047616,0.9523809523809523,0.9523809523809523
m,d128,tobacco800/logo_ciy01a00-page02_1_0,tobacco800,d128_100_sift,100,21,46659,0.5238095238095238,0.5397717081250741,1,0.47619047619047616,0.5238095238095238,0.5238095238095238
m,d128,tobacco800/logo_ciy01a00-page02_1_0,tobacco800,d128_500_sift,500,21,46659,0.7142857142857143,0.7195734159274674,1,0.47619047619047616,0.7142857142857143,0.7142857142857143
m,d128,tobacco800/logo_ciy01a00-page02_1_0,tobacco800,d128_1000_sift,1000,21,46659,0.8571428571428571,0.8126726560110161,1,0.47619047619047616,0.8095238095238095,0.8095238095238095
m,d128,tobacco800/logo_ciy01a00-page02_1_0,tobacco800,d128_2000_sift,2000,21,46659,0.9523809523809523,0.906083578399042,1,0.47619047619047616,0.9047619047619048,0.9047619047619048
